"gene","n_samples","z_combined","mean_z","mean_logfc","sd_z","n_positive","n_negative","consistency","p_combined"
"FKBP9",13,0.576896695308707,0.160002355044713,-0.123410028181547,1.53132289370273,7,6,0.538461538461538,0.564009243149643
"TMEM184B",3,0.576108709539225,0.33261651853496,0.399391069634826,0.506529751440366,2,1,0.666666666666667,0.564541704853731
"GUK1",13,0.575481086761179,0.159609735875167,0.0616325346928958,0.78022727805446,7,6,0.538461538461538,0.5649659782577
"URM1",4,0.575425436387499,0.287712718193749,-0.0902483941603289,0.580660892145769,2,2,0.5,0.565003605345517
"DGLUCY",3,0.574867470453426,0.331899888814645,1.66721450922142,0.397548237883664,2,1,0.666666666666667,0.565380931455857
"UHRF2",3,0.571170036625777,0.329765174398941,1.24429869147767,1.29696812760875,1,2,0.666666666666667,0.567884387106636
"MTA1",8,0.570920975944944,0.201851046806156,0.052182189398835,0.548881695511788,4,4,0.5,0.568053211439767
"SLC50A1",4,0.570439473552156,0.285219736776078,-1.38069984350294,0.99243426379345,2,2,0.5,0.56837966309958
"CDC73",3,0.569951575918877,0.329061695781815,0.592095675192933,0.904133127217613,2,1,0.666666666666667,0.568710542112416
"GNPAT",6,0.566288684544268,0.231186387374227,0.590220275377509,0.65917042730871,4,2,0.666666666666667,0.571197551292805
"BAK1",4,0.563844753837141,0.281922376918571,0.565748624129813,0.403784197334529,3,1,0.75,0.572859791089532
"FAXDC2",3,0.56158160969707,0.324229293530547,1.53657952940814,1.12735507355449,2,1,0.666666666666667,0.574401113102148
"IARS2",9,0.559054952384391,0.186351650794797,0.657686261168526,1.0375753644117,5,4,0.555555555555556,0.576124217223017
"SLIRP",12,0.558491810802625,0.161222698653549,3.99869214588418,1.44141673762007,6,6,0.5,0.576508595001144
"UFD1",5,0.558251530584393,0.249657674186001,1.50789282198657,0.862062776364268,4,1,0.8,0.576672637412892
"EMC2",3,0.557624016367226,0.321944375956218,2.01891396212744,0.209624252231603,3,0,1,0.577101153244576
"PTBP1",11,0.557557845493625,0.168110015674664,0.0650509113731062,1.1260053114321,6,5,0.545454545454545,0.577146348640177
"MZF1",4,0.557421192591139,0.278710596295569,2.0232601127041,1.61522132049949,2,2,0.5,0.577239689272727
"FAAP20",12,0.556808593205273,0.160736795587081,1.70158242495935,0.86699244586836,7,5,0.583333333333333,0.577658212055061
"MGRN1",4,0.556462319483502,0.278231159741751,0.752871253418166,0.682130371474652,3,1,0.75,0.57789484654023
"RNF181",11,0.554860188824276,0.167296641585079,0.459587479367207,1.04780951875067,6,5,0.545454545454545,0.578990294378226
"DNMT1",6,0.554724666076345,0.226465396603805,-1.17176083717833,1.44158107025625,3,3,0.5,0.579083002013602
"TLE1",9,0.554692579380556,0.184897526460185,-0.0288861253879952,0.987950753840949,6,3,0.666666666666667,0.579104952719581
"MRPL16",4,0.553677653155295,0.276838826577647,-0.977804121688538,2.09327837664543,3,1,0.75,0.579799471532618
"CRY2",3,0.553258698198613,0.319424058336471,-2.53520849554083,0.659306242372175,2,1,0.666666666666667,0.580086278253856
"SF3A1",8,0.552946205673606,0.195496005831589,-2.02939004689886,0.969335085377083,5,3,0.625,0.580300246587891
"COQ8A",7,0.55252489573215,0.20883478103988,-0.730641009202319,0.698995574417567,3,4,0.571428571428571,0.580588782372063
"BACE2",9,0.551916441056956,0.183972147018985,-1.60215475365276,0.713682193367023,4,5,0.555555555555556,0.581005603519541
"EPAS1",7,0.550651982972074,0.208126886555526,0.102442519091734,1.25761171928418,4,3,0.571428571428571,0.581872266669637
"COX7A2",12,0.550506779682731,0.158917618720269,0.0393456453689919,1.25807236999213,7,5,0.583333333333333,0.581971828073213
"TUBB",10,0.548412813478426,0.173423358861291,0.225337623514497,1.25604986496077,6,4,0.6,0.583408480148244
"TOB2",4,0.546614725670578,0.273307362835289,0.58878753606774,0.865073278632104,3,1,0.75,0.584643450126087
"RAB5C",12,0.545711159123625,0.157533242309904,-0.116780589232369,1.12461222914181,5,7,0.583333333333333,0.58526450000909
"RAB21",12,0.545206492768151,0.157387557681812,0.281066182870267,1.28604259152293,5,7,0.583333333333333,0.58561150650612
"ELAVL1",12,0.544830395833541,0.157278987848593,0.844257117742994,0.922487869307133,7,5,0.583333333333333,0.585870171303761
"C1orf43",13,0.54472427099782,0.151079330005568,-0.409142098948714,1.37943501818295,7,6,0.538461538461538,0.585943169415351
"GMPS",6,0.544470189938555,0.22227902425095,0.0789123163619027,1.62691264416908,2,4,0.666666666666667,0.586117956560611
"RBMX",11,0.543298062635738,0.163810529371796,0.482078228230661,0.589764939900052,6,5,0.545454545454545,0.586924597970566
"AMFR",6,0.542951818387652,0.221659151661005,0.666053155871352,0.69142954749202,4,2,0.666666666666667,0.587162976707063
"CCND2",3,0.541389108909914,0.31257114776547,1.44217846290469,1.34984172917339,2,1,0.666666666666667,0.588239412432522
"SEC16A",5,0.540360299195477,0.241656472268642,-0.636438455556631,1.10725067248951,3,2,0.6,0.588948581310066
"SEC62",13,0.539708227388137,0.149688129818285,0.384716676994891,1.11020581777713,6,7,0.538461538461538,0.589398265178754
"RAI14",3,0.539113699801198,0.311257439704037,1.42900663161101,1.90305904067241,2,1,0.666666666666667,0.589808403167808
"SERF2",13,0.537969648053822,0.149205934669336,0.107017756798669,1.44312098072511,6,7,0.538461538461538,0.590598003134546
"NRDC",11,0.536294041128311,0.161698737429639,-0.0574319626113458,0.737025957627671,6,5,0.545454545454545,0.591755348261155
"ULK3",3,0.53503559155746,0.30890294281173,-0.531680755068623,1.15471829912729,2,1,0.666666666666667,0.59262524624559
"DNM2",13,0.533613823762897,0.147997846374887,-0.344893994434632,1.33050086382688,5,8,0.615384615384615,0.593608742119624
"SNRPB2",6,0.533275378034534,0.217708761429069,0.508320860185536,0.885368980546951,2,4,0.666666666666667,0.593842969141156
"CNOT3",5,0.531614417929856,0.237745195262028,1.22009365435359,0.823616936692128,3,2,0.6,0.594993076843021
"HIBADH",4,0.531043035478216,0.265521517739108,-0.779536609314286,0.503135249938988,2,2,0.5,0.595388957307314
"WTIP",5,0.52954742144323,0.236820806331358,-1.01238762937951,0.589323744777628,2,3,0.6,0.596425757169776
"SOD1",13,0.528581898528615,0.146602241417464,0.347038109290901,0.936201572376975,6,7,0.538461538461538,0.597095520055047
"LAMA4",7,0.527823915287509,0.19949868798331,0.00143522366350675,0.844970615535207,3,4,0.571428571428571,0.597621556633288
"WBP1",4,0.527811632216672,0.263905816108336,0.981695627993752,1.00748575391617,2,2,0.5,0.597630082756809
"TRAF4",6,0.527282875573766,0.21526233254386,-1.34346318415505,1.03019054481009,3,3,0.5,0.597997164251616
"MPRIP",11,0.526469296718758,0.158736465532582,0.365673791132873,1.03972203438445,6,5,0.545454545454545,0.59856217925041
"RUSC1",3,0.525529511967588,0.303414605201579,-0.455965913269095,1.23219426910291,2,1,0.666666666666667,0.599215143118113
"SLC30A1",7,0.524724090642216,0.198327064394831,-0.0740785114515205,1.13851895563692,3,4,0.571428571428571,0.599775007777644
"PDCD10",6,0.52433893495983,0.214060473820993,1.11538889449935,0.747056167393033,4,2,0.666666666666667,0.600042820947847
"TMEM18",3,0.524109198093308,0.30259458660393,-0.900470499098967,0.675117972534884,1,2,0.666666666666667,0.600202591351131
"EMID1",4,0.523225353434504,0.261612676717252,-0.0883228602076899,1.12779616023416,2,2,0.5,0.600817440061252
"EIF2S1",3,0.522315924173442,0.301559239423565,0.838487405441365,0.185267090639653,3,0,1,0.601450383629837
"USO1",5,0.521273005450476,0.233120375004576,0.420508585729097,1.1581712298556,3,2,0.6,0.602176603200754
"HACD3",11,0.519430634501623,0.156614229023465,0.367434998681709,0.958363651877983,6,5,0.545454545454545,0.603460473050807
"MRPS11",6,0.517449454485306,0.211247855195085,0.0791746937806713,1.94494025296837,4,2,0.666666666666667,0.604842444578556
"ZGPAT",3,0.516398655112672,0.298142902538462,0.703384808441733,1.57832868475739,2,1,0.666666666666667,0.60557600490233
"N4BP2L2",12,0.513883042418955,0.148345256436284,0.874463675504257,1.08346185542831,5,7,0.583333333333333,0.6073337640676
"NPLOC4",10,0.512507479162477,0.162069095202471,-0.888425781143539,0.862562146673146,7,3,0.7,0.608295887228856
"TP53",6,0.511857757201431,0.208965054338151,2.11029861118017,1.28997386549587,3,3,0.5,0.608750564392352
"TCP1",12,0.511395391903563,0.147627133588928,-0.148365011545504,0.822599103262284,7,5,0.583333333333333,0.609074220977587
"PDCD4",12,0.510792630701184,0.147453131417703,-0.232858186543136,1.16156820007945,7,5,0.583333333333333,0.609496269881898
"PRMT1",11,0.509671387648183,0.153671705382618,0.108575508331508,0.858389144848695,6,5,0.545454545454545,0.610281701559654
"LAMTOR4",13,0.508555428069462,0.141047897870768,0.250733938143519,1.08857187875338,8,5,0.615384615384615,0.611063877967343
"ARIH2",6,0.507989389787347,0.207385799954465,0.0784010100799167,1.33045385080803,4,2,0.666666666666667,0.611460784146722
"EXOC7",11,0.507033448015107,0.152876336656935,-0.554247056602921,0.934093485403742,6,5,0.545454545454545,0.612131349858744
"ISCU",13,0.506151999228673,0.140381306645968,-0.259602144940839,1.0688810864895,5,8,0.615384615384615,0.612749948974873
"DDX49",8,0.501239969755722,0.177215090808006,-0.0885822045491157,0.962714447437406,4,4,0.5,0.616202247559848
"SPTAN1",13,0.501031173850955,0.138961045225041,0.199363731577451,1.08877007460221,7,6,0.538461538461538,0.616349183609826
"TMEM208",7,0.500189370621915,0.189053811871929,-2.05875523499978,1.20002973691634,2,5,0.714285714285714,0.616941742105552
"ACAA1",10,0.499549765372066,0.157971506317844,-0.170291388487553,1.05407830184275,4,6,0.6,0.617392137130543
"GFM1",5,0.498196666667068,0.222800322566273,0.788757977497918,0.0853943668464846,5,0,1,0.618345431673804
"STX4",9,0.494784512632683,0.164928170877561,-2.45908640828109,0.856408124144804,4,5,0.555555555555556,0.62075223778265
"VPS52",3,0.4934107374466,0.284870822085846,1.23924717639719,0.447711637440776,2,1,0.666666666666667,0.621722396996241
"VAT1",10,0.493378944684574,0.156020121477348,0.672967255447978,1.03202156301475,5,5,0.5,0.621744856819213
"EMP2",9,0.492382166414223,0.164127388804741,0.34294965606105,1.25769058348265,4,5,0.555555555555556,0.622449203967782
"PRPF3",3,0.4921599113602,0.284148657308154,-0.30712829024114,1.91909488927375,2,1,0.666666666666667,0.622606301819779
"GSPT1",11,0.490394465422878,0.147859494643146,0.295597351541162,0.943187590819934,5,6,0.545454545454545,0.623854792324171
"PEPD",7,0.48935159621501,0.184957518179631,0.431698663383347,1.12268897989101,4,3,0.571428571428571,0.624592798259452
"AP2S1",13,0.488422132430795,0.135463926350053,-0.0945952918057916,0.854082174885246,7,6,0.538461538461538,0.625250868241035
"VPS26A",8,0.485303268933643,0.171580616197489,0.815481362329359,0.979061788429816,4,4,0.5,0.627461237009553
"MRPS23",5,0.484847006166586,0.216830172895149,-0.136848703305061,1.32242794378251,2,3,0.6,0.627784875972724
"DUSP6",7,0.484685218060713,0.18319379301968,0.289439298417321,0.875307236887556,4,3,0.571428571428571,0.627899653653359
"SET",12,0.484271127741366,0.139797032981121,0.0278421900808331,1.14145098717712,5,7,0.583333333333333,0.628193463625348
"TMEM263",6,0.481108673729498,0.196411793577404,-0.466527658727793,1.62853971023117,3,3,0.5,0.630439263770619
"POLR2G",13,0.481059189962261,0.133421813534008,-0.100501027740488,0.820989460083875,7,6,0.538461538461538,0.630474431625569
"DNAJB6",13,0.479548247637472,0.133002753531985,0.0367465734403534,0.998456077937419,7,6,0.538461538461538,0.631548653170882
"VPS39",3,0.479251267508742,0.276695848305642,0.114622340669408,1.40611976539048,1,2,0.666666666666667,0.631759886175329
"DNAJA2",5,0.478970955213215,0.214202323020951,-1.15756800827243,1.17095772815318,2,3,0.6,0.631959291435888
"UNC5B",3,0.478830680991098,0.276453022566462,0.860603659321066,0.699098726089152,2,1,0.666666666666667,0.632059088112886
"MLEC",13,0.477158636904381,0.132339994760712,0.121102735138408,1.11120543418951,7,6,0.538461538461538,0.633249162710773
"WSB1",12,0.477036044390358,0.137708444320964,1.20278687957812,1.51877883778268,7,5,0.583333333333333,0.633336455134271
"PPP5C",4,0.475438442296484,0.237719221148242,0.346834240674557,0.448355071322632,2,2,0.5,0.634474499616381
"COMMD3",6,0.47482280915872,0.193845600112296,0.05563054426818,0.564765701186109,4,2,0.666666666666667,0.634913273983099
"BSDC1",3,0.474715340190598,0.274077029447486,0.992160296064043,0.335416787626544,2,1,0.666666666666667,0.63498988247624
"CYR61",5,0.474112901196074,0.212029735216812,-0.0547053867338146,0.663495278586104,3,2,0.6,0.635419399193389
"ZNF384",4,0.472935200301031,0.236467600150515,-1.17894807485139,0.717809409659569,2,2,0.5,0.63625941063444
"PRCC",11,0.47293346362916,0.142594804514647,-0.776897297946495,1.22944717226808,7,4,0.636363636363636,0.636260649685447
"WT1",13,0.472590978801162,0.131073154337639,-5.5434532490408,1.38917603854419,4,9,0.692307692307692,0.636505019801129
"DDX54",10,0.471899737339375,0.149227799722763,0.438882204515604,0.937376654389435,6,4,0.6,0.636998355559499
"GPS1",13,0.469782130483778,0.130294119981229,0.119746681939037,1.11807878482537,7,6,0.538461538461538,0.638510682551267
"DMAP1",7,0.468927950532947,0.177238105702482,-0.1043109471538,0.475481769569066,3,4,0.571428571428571,0.639121136850901
"ZMYND11",10,0.468276621894819,0.14808207001971,1.70639866208259,1.57094846464375,7,3,0.7,0.63958678435436
"AHNAK",13,0.467802254727054,0.129745001245851,-0.177928669707413,0.821684224485152,9,4,0.692307692307692,0.639926008070554
"RAI1",3,0.467384852794297,0.269844770575941,0.362136657100686,1.26461296203948,1,2,0.666666666666667,0.640224557765445
"PSMD2",12,0.466490215987059,0.134664125887227,-0.124624395654002,1.38754417700172,6,6,0.5,0.640864649258934
"PGRMC1",12,0.466165056092736,0.134570260310969,0.538088448397164,1.47039768727368,6,6,0.5,0.641097359704003
"SLTM",10,0.463508009446747,0.146574102358256,-0.239807220183614,1.12361145193157,6,4,0.6,0.643000275117248
"SNHG9",9,0.462785135647699,0.154261711882566,-0.468239205439436,1.21848821560685,6,3,0.666666666666667,0.643518386845985
"RBM6",10,0.461978074367727,0.146090294406067,-0.155792993812304,1.18508309928658,6,4,0.6,0.644097043817785
"GNAQ",7,0.46180329915273,0.174545240598184,-0.482818637153213,0.714956114218067,5,2,0.714285714285714,0.644222384790532
"UBR5",5,0.461338872758094,0.206317016030045,-3.78510030360247,1.45290995984376,4,1,0.8,0.644555499795556
"SLC25A11",11,0.460815147036189,0.138940994584681,-0.465147216746898,1.41924567204223,6,5,0.545454545454545,0.644931233533824
"HMGB1",13,0.460270755881767,0.127656139302175,0.446255298576522,1.10647633368189,8,5,0.615384615384615,0.645321889290661
"TXNL1",9,0.458954949614819,0.15298498320494,0.144428533304848,0.729706515827985,5,4,0.555555555555556,0.646266517566052
"KIRREL1",3,0.457154907040083,0.26393850864095,-0.152788800856163,1.26450576286969,2,1,0.666666666666667,0.647559707133043
"STOML2",13,0.456739862245188,0.126676845605645,-0.0273914994203077,1.1617995104643,6,7,0.538461538461538,0.647858035457347
"SH3BGRL",13,0.455973923092631,0.126464412306535,0.0135154641975135,0.893575805720234,7,6,0.538461538461538,0.648408730146571
"C5orf15",8,0.455116237701614,0.16090788895346,-0.0972443453204652,0.897312833816244,4,4,0.5,0.649025616810462
"GTF2F1",5,0.454947761954205,0.203458824388199,-0.32803574375443,1.44222692406324,3,2,0.6,0.649146820606443
"SEC61A1",12,0.454891694459484,0.131315921124154,-3.72729393257932,1.05108549129183,8,4,0.666666666666667,0.649187158402448
"FAM168B",11,0.454242464029681,0.136959256093906,-0.779708612768987,1.24797747081253,6,5,0.545454545454545,0.649654322566991
"TRADD",3,0.452417798136374,0.261203537540213,1.01028173252835,0.0582975492139813,3,0,1,0.650968027490599
"CCND1",10,0.451707022854246,0.142842302731315,0.381755033074064,1.09000413369113,6,4,0.6,0.651480058270419
"BST2",13,0.449432074878864,0.124650030062609,0.111514209655768,1.09238945850583,6,7,0.538461538461538,0.653119997523731
"TRAPPC3",8,0.448448172438787,0.15855037187109,0.18031175192397,1.20489312489512,5,3,0.625,0.653829782265676
"RPS29",10,0.448365598006279,0.141785651416329,0.190110538783806,0.930582856969313,4,6,0.6,0.653889365508781
"PACSIN2",4,0.447839164789275,0.223919582394637,0.402429456514572,0.221060677809965,4,0,1,0.654269275836905
"NKTR",9,0.447208660921753,0.149069553640584,0.482417639834563,1.248424209521,3,6,0.666666666666667,0.654724408569892
"TGOLN2",12,0.446852635018619,0.128995244558047,-0.569859264682241,1.07470863383516,5,7,0.583333333333333,0.654981464562912
"DNAJA1",13,0.446818949243018,0.123925279411126,-0.210448903395234,1.38401106293716,6,7,0.538461538461538,0.655005788311811
"UQCRFS1",10,0.446220472288508,0.141107303102773,0.224149681027295,1.38573310516618,6,4,0.6,0.655437996214282
"ZDHHC8",3,0.445909631927869,0.257446046027802,1.39285071757732,0.6092290763447,2,1,0.666666666666667,0.655662524366582
"NDUFC1",12,0.445224545646965,0.128525255639552,-0.141434480802288,1.34726413570372,5,7,0.583333333333333,0.656157490035396
