"gene","n_samples","z_combined","mean_z","mean_logfc","sd_z","n_positive","n_negative","consistency","p_combined"
"RSL24D1",14,0.127252212560272,0.034009584364962,0.955042712721861,1.31416579921419,5,9,0.642857142857143,0.898740781586481
"ZC3H13",6,0.126463699653998,0.0516285891894801,-0.031675506617035,0.5907994864245,2,4,0.666666666666667,0.899364881782333
"GOLT1B",3,0.126410227727023,0.0729829790065187,0.817213025487939,1.66262814739227,1,2,0.666666666666667,0.899407206543327
"FUCA1",4,0.126066110983805,0.0630330554919026,-2.04061352542545,1.54257308523393,1,3,0.75,0.899679592923706
"TXLNA",20,0.125189763363988,0.0279932820968991,0.133590231973378,1.01500430180891,12,8,0.6,0.900373321140297
"SLC41A3",4,0.125116052525269,0.0625580262626346,0.460764460377328,1.03546573331584,2,2,0.5,0.900431675080046
"HIST1H4C",6,0.124885077061308,0.0509841192147267,-0.246202373004897,2.22879471577734,3,3,0.5,0.900614532653527
"ZFC3H1",6,0.123041227730079,0.0502313708773795,-0.129335708630551,1.13461220578223,3,3,0.5,0.902074450975817
"PHF20L1",12,0.12281875056251,0.0354547193493992,1.18629039311789,1.03180898517257,5,7,0.583333333333333,0.90225062587252
"ERCC5",5,0.122532093183819,0.0547980179568716,-0.271489857316139,1.83788736482926,3,2,0.6,0.90247763079781
"GNPTG",17,0.12192688314126,0.0295716128113975,0.0972801023852328,0.689850957198693,9,8,0.529411764705882,0.902956924795971
"MAN2B1",3,0.121711763424864,0.0702703193768894,1.95339486051451,1.68356663603355,2,1,0.666666666666667,0.903127296639852
"SNRPA",17,0.12086550208597,0.0293141900937509,0.563932658200776,0.862181246743879,9,8,0.529411764705882,0.903797567148305
"HOMER3",11,0.120263578328236,0.0362608332054797,-0.153862273635312,1.13449964101855,6,5,0.545454545454545,0.904274354943122
"MATN2",11,0.120154457704709,0.0362279320995589,-0.436341221010328,1.20253883521809,6,5,0.545454545454545,0.904360793812446
"LPGAT1",9,0.119325614486874,0.0397752048289579,-1.37275688095942,1.36084280897746,6,3,0.666666666666667,0.905017391048934
"PCED1A",18,0.118827397934714,0.0280078862901295,-0.466741660779075,0.960121573913141,8,10,0.555555555555556,0.905412102050768
"WDR61",13,0.118588924491805,0.0328906498428716,-0.444224765938271,1.12501746088222,6,7,0.538461538461538,0.905601040403322
"DDX31",4,0.115527747994984,0.057763873997492,0.304416242148264,1.22140959698633,2,2,0.5,0.908026827998973
"IRF2BP1",3,0.115005323536333,0.0663983545019417,-0.158555530413053,0.948975328793299,1,2,0.666666666666667,0.908440902472604
"ERMP1",6,0.11473424634041,0.0468400599261319,-0.0828101564568178,0.694742331629431,3,3,0.5,0.908655768508852
"ELF2",6,0.114399238054632,0.0467032933661721,-0.335611310787659,0.988276867016774,2,4,0.666666666666667,0.908921317975587
"TNRC6A",7,0.11418372254759,0.0431573905189317,0.0922164052754123,0.515968762473141,3,4,0.571428571428571,0.909092155036075
"TNFSF12",5,0.114110414636979,0.0510317288137946,0.261439087253598,1.04490082718978,2,3,0.6,0.909150266467255
"EIF1AX",20,0.114106403223634,0.0255149674276047,-0.0381223450428645,1.25426333198924,8,12,0.6,0.909153446342348
"ABCC1",7,0.113715512005635,0.0429804235681844,-0.350560716587899,1.04013734704878,3,4,0.571428571428571,0.909463315487013
"HSPBP1",6,0.113674766157352,0.0464075289526185,-1.40780321066581,1.65364964354006,4,2,0.666666666666667,0.909495616523104
"NOL10",7,0.111902048267431,0.0422949987020528,0.0868061217330437,0.77863079347359,2,5,0.714285714285714,0.910901072523504
"RBMS2",4,0.111853168421847,0.0559265842109237,0.166564528685062,1.6305538264948,2,2,0.5,0.910939829683135
"HACD3",19,0.11173145357915,0.0256329534192853,0.18476886290584,1.22465681672169,10,9,0.526315789473684,0.911036339124377
"NSFL1C",14,0.111600341365488,0.0298264458311907,-0.823620677286591,1.52458982581135,8,6,0.571428571428571,0.911140301343938
"MTUS1",4,0.111070154093178,0.0555350770465892,-0.614715801997725,1.19117860982688,1,3,0.75,0.911560715854802
"GOLGA3",19,0.107938730199205,0.0247628430017071,-0.0437467438202899,0.952155778784565,11,8,0.578947368421053,0.914044294324706
"NSMCE4A",5,0.107411568427489,0.0480359137147472,-0.575674399388173,1.0475305797209,3,2,0.6,0.914462477324663
"SVBP",5,0.106941064570782,0.0478254979932924,-2.48929582195767,0.627490318074019,2,3,0.6,0.914835735154202
"GGCX",8,0.106492921455417,0.0376509334547458,0.365055522211123,0.924779414438473,5,3,0.625,0.915191271334169
"PAF1",8,0.105677735431921,0.0373627216721745,0.38776154724499,0.650435111108655,4,4,0.5,0.915838045967626
"CHMP3",22,0.104857419975738,0.0223556770540285,0.00222556940323051,1.07349435636866,13,9,0.590909090909091,0.916488946577215
"PEF1",7,0.102847031644867,0.0388725241162154,0.217693383485964,0.693128879088501,3,4,0.571428571428571,0.918084377293301
"RYK",11,0.101870721336588,0.0307151781633013,-0.60454314631158,1.17637679343939,6,5,0.545454545454545,0.918859290020501
"SDC2",9,0.101435596311546,0.033811865437182,-1.14878616152653,1.18513067127475,3,6,0.666666666666667,0.919204680416846
"ADNP",21,0.101236713660996,0.0220916620695279,-0.153552428490977,0.929330130567638,10,11,0.523809523809524,0.919362553129562
"ZNF277",4,0.100927936628744,0.0504639683143722,0.321212242821669,0.924665593264062,2,2,0.5,0.919607666113496
"ZNF644",10,0.100551334214619,0.0317971237887013,-1.12430850242345,1.27474222642481,4,6,0.6,0.919906630492029
"MEX3D",4,0.0999625798758876,0.0499812899379438,-1.95098957440889,0.228370128185951,2,2,0.5,0.920374033528706
"DMAC2",4,0.0998743296332956,0.0499371648166478,0.122606541323229,0.417171412051995,3,1,0.75,0.920444096417002
"MLST8",5,0.0996035371957859,0.0445440559938412,-1.85536556119211,1.48441742841044,3,2,0.6,0.920659085517413
"NCKAP1",21,0.0983984186140601,0.0214722953125182,-0.0117808283171689,1.09060641340072,14,7,0.666666666666667,0.92161593035084
"HIPK1",8,0.0980260965543552,0.0346574588034159,0.375183726576337,0.911083100748864,4,4,0.5,0.921911571105187
"NCL",22,0.0978703780498131,0.0208660347102146,0.0616500847883538,1.55262017609812,11,11,0.5,0.922035221926594
"YY1",22,0.0969133952600017,0.0206620052938868,0.264284620049946,0.949899392592295,10,12,0.545454545454545,0.922795171003967
"GPATCH4",4,0.0953417604515825,0.0476708802257913,0.435753311844397,0.706788093729439,2,2,0.5,0.924043373666519
"MIDN",6,0.0931000289106421,0.0380079276449058,0.42260124498723,1.89749198956866,4,2,0.666666666666667,0.925824094469667
"COPG1",20,0.0915562033723698,0.0204725894502414,-0.595135314413705,1.24772055979889,9,11,0.55,0.92705064987871
"MDFI",3,0.0897808896711589,0.0518350208197277,0.13898859827288,1.35562153179607,2,1,0.666666666666667,0.928461334685184
"ORC2",4,0.089726413540969,0.0448632067704845,0.24757320116069,0.647095486683485,2,2,0.5,0.92850462562694
"ZFAND6",18,0.0894005632310411,0.0210719148341886,-0.405441386377526,0.939972804060051,9,9,0.5,0.928763575871592
"CUEDC2",19,0.089157335838329,0.0204540956312944,-0.065774675694002,1.22103561511153,8,11,0.578947368421053,0.928956871362253
"POLL",5,0.0891359978352393,0.0398628300803739,-0.123542085313652,0.970566928406437,3,2,0.6,0.928973829108731
"CLASP2",7,0.0889867289216012,0.033633822101668,0.241838890307464,1.46575627157768,2,5,0.714285714285714,0.929092457061945
"PPP2R2A",5,0.0887455277549421,0.039688206551829,0.024361406170397,1.68914377349236,2,3,0.6,0.929284149337023
"ZNF561",5,0.0878026791923911,0.0392665518561586,-0.78939814837621,2.1164337837843,3,2,0.6,0.930033508304124
"MED21",5,0.0870695617847173,0.0389386917843492,0.410888465488031,1.1569078567028,3,2,0.6,0.930616219653272
"ZFP91",8,0.0841485003115294,0.0297509875984804,-0.449641100398633,0.844598255041717,6,2,0.75,0.932938363683273
"PEX13",4,0.0818805648626063,0.0409402824313031,-0.76016400219589,1.65850711592,1,3,0.75,0.934741689528828
"CMBL",7,0.0805810979884131,0.0304567922356955,-1.35431662079083,1.00527683093245,3,4,0.571428571428571,0.935775098933
"EMP3",3,0.0799821538900445,0.0461777180787832,0.642120378294489,2.23641848050611,2,1,0.666666666666667,0.936251449625353
"TMEM147",22,0.0799014281939798,0.0170350417287929,-0.305186333417996,1.00464007807219,10,12,0.545454545454545,0.936315653928867
"UBE2R2",22,0.0795134462023262,0.0169523236902392,-0.390752881475435,1.20283393128516,10,12,0.545454545454545,0.936624236952848
"TPRKB",11,0.076999919867156,0.0232163493715262,2.31150965250975,0.797292024217684,5,6,0.545454545454545,0.938623608716601
"AHNAK",22,0.0764431960733367,0.0162977441633478,0.284887702770288,1.33381381034394,12,10,0.545454545454545,0.939066504624207
"CABIN1",11,0.076030887080043,0.0229241749929439,-2.09527987311993,1.45132670644365,7,4,0.636363636363636,0.939394524974172
"FKBP9",9,0.075812844188234,0.0252709480627447,0.173246605133628,1.51063441814372,5,4,0.555555555555556,0.939567997351009
"ANAPC13",9,0.0750289307831892,0.0250096435943964,0.227180102475657,0.937909573328638,4,5,0.555555555555556,0.94019169332487
"ASAH1",5,0.0705145963512175,0.0315350861694562,0.405820155585242,0.995142724244884,3,2,0.6,0.943784083260737
"KDELR2",21,0.0701289929176912,0.0153034008788734,0.0301431113216995,1.50012552749853,11,10,0.523809523809524,0.94409099049422
"ATP6V0E1",20,0.069892111816959,0.0156283513113737,-0.0589531246054618,1.01821801836244,11,9,0.55,0.944279531635063
"SGSM3",4,0.0689949590098683,0.0344974795049341,-1.50659508004771,1.11506451531012,2,2,0.5,0.944993632066502
"GNPAT",10,0.0689167946770348,0.0217934040217598,-0.643359891557882,0.659416188677775,4,6,0.6,0.945055850084253
"TIPRL",6,0.0686478339975541,0.0280253608735485,-1.58592819969608,1.35994085104018,3,3,0.5,0.945269942621149
"SDHAF2",5,0.0675679041462465,0.0302172853536394,1.27769646800582,1.72405792515336,2,3,0.6,0.946129605768669
"POLDIP2",16,0.0671298189935201,0.01678245474838,0.187491757411014,0.959036418242163,8,8,0.5,0.946478355306848
"JRK",6,0.0668286230128598,0.027282671099054,-0.547708243304108,2.15532034773827,2,4,0.666666666666667,0.946718136469953
"IP6K1",8,0.0667471496711223,0.023598681078662,0.42839803398951,0.639173626514471,4,4,0.5,0.946782997968678
"KIAA1143",5,0.066710590516494,0.0298338830428067,-0.348505014791435,0.744144806461198,2,3,0.6,0.94681210308274
"NCK1",4,0.0665572345131446,0.0332786172565723,-2.22567810510561,1.51308434476275,1,3,0.75,0.946934192126458
"JMJD4",5,0.0654944846694169,0.0292900239744268,-1.53678513665563,1.16085371150778,1,4,0.8,0.947780297505722
"ARID2",3,0.0644414696017394,0.0372052998215393,0.0393492613813959,0.25116466829808,1,2,0.666666666666667,0.948618710660382
"CHP1",13,0.0640673118850429,0.0177690752371281,-0.444178198124351,0.840844370617449,7,6,0.538461538461538,0.948916629690658
"DCTN1",20,0.0639365391487896,0.014296644778277,-0.70448077695265,1.19349866329737,9,11,0.55,0.949020757752164
"TRAP1",20,0.0626683863631853,0.0140130771948303,-0.604315760660862,1.35996780380256,9,11,0.55,0.950030571920173
"LAMP2",22,0.059968538110715,0.0127853352840032,-0.322785045344486,1.03895499994906,8,14,0.636363636363636,0.95218069252647
"SEC24C",18,0.059805932958359,0.0140963935833479,-0.592105645683829,1.16381401579827,11,7,0.611111111111111,0.952310200220105
"SEMA4C",5,0.0594537937862964,0.0265885448852827,-0.250141592419206,1.74929847608831,3,2,0.6,0.952590667552053
"UBQLN1",21,0.0593940795039356,0.0129608507218576,0.299221146174346,1.00829414105157,11,10,0.523809523809524,0.952638228607924
"MACF1",22,0.0593338652141006,0.0126500225677935,0.0435979588624036,1.1313728925479,12,10,0.545454545454545,0.952686188079085
"STAM2",5,0.0584430032682177,0.0261365056233954,0.28219848746075,1.35923507058228,3,2,0.6,0.953395761634302
"SIK3",4,0.058193539998969,0.0290967699994845,0.121007770238161,1.35199403364735,2,2,0.5,0.953594466337929
"ATM",4,0.0575314190700812,0.0287657095350406,-0.204453020246525,0.73075095717462,1,3,0.75,0.954121878749512
"PPP1R12B",3,0.0546803342675463,0.0315697057087466,0.199648445769647,2.58723543888897,2,1,0.666666666666667,0.956393136900194
"DICER1",7,0.0543165153823781,0.0205297131121981,-1.14074301441537,1.0478470281218,3,4,0.571428571428571,0.956682991604645
"PTGES3",21,0.0539560404445675,0.0117741733113014,0.00861220058360487,1.28978353545396,9,12,0.571428571428571,0.95697018783378
"OPTN",21,0.0530375498146173,0.0115737422238321,-1.0434312163046,1.61975266611642,12,9,0.571428571428571,0.957701989377374
"PBX1",20,0.0526400375171658,0.0117706702226522,0.107622058980695,0.94896810458674,8,12,0.6,0.958018715851049
"HSPA1B",5,0.0514985428980367,0.0230308485324398,0.402312561283266,1.30527062181859,3,2,0.6,0.958928262911488
"ZNF248",5,0.0513411313153321,0.0229604519325652,-3.02529582111244,1.15520330004867,3,2,0.6,0.959053693254345
"SRPRB",8,0.050623925356367,0.0178982604548844,-0.167860647028694,0.905518519598589,4,4,0.5,0.959625197588614
"TRAF3IP1",5,0.0504140359017043,0.0225458422592652,0.0275741530567089,0.685359684229235,4,1,0.8,0.959792451577333
"ENTPD6",16,0.0500987988621618,0.0125246997155404,-0.692806399351932,1.33849087893963,6,10,0.625,0.960043656907152
"SGSH",5,0.0498861904967052,0.0223097826178274,0.346568262601111,1.46313973418895,4,1,0.8,0.960213081989012
"PDIA3",15,0.0491913586263407,0.0127011541824756,-1.53886327028412,0.980167197740867,6,9,0.6,0.960766797748381
"PAK2",10,0.0487439194235602,0.0154141807462172,0.036677258612305,0.425921698282262,6,4,0.6,0.961123374815297
"UBXN4",20,0.047927159853042,0.0107168387399901,-0.333003334194753,1.0751693636829,11,9,0.55,0.961774293825154
"PHF20",8,0.0467308338258188,0.0165218447443691,-0.0837945486344588,0.701852876582257,5,3,0.625,0.962727755343833
"PKD1",13,0.0440713063529771,0.0122231811409493,0.0835999762343246,1.10887293357876,7,6,0.538461538461538,0.964847564766962
"LETMD1",11,0.0439674725280529,0.0132566917596191,0.000460894569597154,0.788394517035775,6,5,0.545454545454545,0.964930331944608
"C2orf68",11,0.0430628604868075,0.012983940966742,0.806767800427443,0.989605032583784,6,5,0.545454545454545,0.965651424858122
"CUTA",22,0.0427610399141422,0.00911668434180598,-0.330122175104102,1.15048516539514,13,9,0.590909090909091,0.965892021208934
"MON1B",3,0.0420768701916162,0.0242930923317866,0.457401047378222,0.809360618216021,1,2,0.666666666666667,0.966437418750709
"KARS",22,0.0418379328627311,0.00891987725717221,-0.389841507586793,1.22858040267923,13,9,0.590909090909091,0.966627895422354
"TPGS2",17,0.0417162429155791,0.0101176750496975,-0.0553154312266238,1.16854086744104,7,10,0.588235294117647,0.966724905258533
"SPNS1",12,0.0405534451109005,0.0117067712256726,0.0670802360702681,1.14732160346284,8,4,0.666666666666667,0.967651899018521
"ARFGAP3",7,0.0393280420781043,0.0148646026985354,-3.7496565588357,0.911672805378195,5,2,0.714285714285714,0.96862884956069
"NDUFA2",22,0.0389712044082078,0.00830868869707083,-0.87131832945461,1.41045374064067,11,11,0.5,0.968913346719741
"USP33",11,0.0388666572404344,0.0117187380838064,-0.978681525301134,0.61340016937571,6,5,0.545454545454545,0.968996700139823
"SERINC1",18,0.0385234480137729,0.00908006377507543,-0.0125572267467182,0.955066988150381,8,10,0.555555555555556,0.969270336545989
"ACAA2",10,0.038168579306189,0.0120699645660327,0.0318276499058516,0.906605101949065,4,6,0.6,0.96955327271387
"TYK2",3,0.0377582258214641,0.021799721842145,-0.0446150684539457,0.978405773889689,1,2,0.666666666666667,0.969880451568198
"TPGS1",3,0.0369998041771717,0.0213618469016535,0.128002064654944,1.68912042853041,1,2,0.666666666666667,0.97048516187885
"AKT1S1",13,0.0365041071760324,0.010124417706786,-0.540102500800519,1.29526609440645,5,8,0.615384615384615,0.970880403840803
"ANKRA2",3,0.0358488028062467,0.0206973159503123,-0.0731929194471815,0.576862998455863,1,2,0.666666666666667,0.971402919041644
"PAN3",7,0.0354180425368601,0.0133867617824627,-0.805444235163559,1.52221220150983,3,4,0.571428571428571,0.97174639787356
"PTPRA",19,0.035246155320452,0.00808602258895729,-0.963166407449481,1.21467306767697,9,10,0.526315789473684,0.971883458452577
"RAMP1",8,0.0341138316020293,0.0120610608290254,-0.53818580334003,1.09412292288335,5,3,0.625,0.972786378881759
"CCDC14",5,0.0339694272760874,0.0151915897092134,-0.322670659604729,0.577797090824271,3,2,0.6,0.972901530124005
"CCDC8",6,0.0339281855700032,0.0138511237574945,0.0263619422052242,1.04860257594447,3,3,0.5,0.972934417287506
"PAIP2",21,0.0338128278213686,0.00737856395009193,3.87638472710476,1.44378599751198,10,11,0.523809523809524,0.973026406673295
"ZNF503",17,0.033545480660846,0.0081359741192225,-0.279852798995797,0.856924618833126,8,9,0.529411764705882,0.973239597900272
"STAU2",6,0.0332870781800316,0.0135893927615348,-0.154986107759177,1.21837105731915,2,4,0.666666666666667,0.973445658169125
"PCMTD1",17,0.0326454861177223,0.00791769338017671,0.483132313580567,1.21123860327359,8,9,0.529411764705882,0.973957296467605
"ARIH2",12,0.032187883270472,0.00929184153542564,-0.0710092271997587,0.980450720560965,9,3,0.75,0.974322218923023
"PPIL4",5,0.0319515067727572,0.014289148225486,0.184720192234391,0.559547885683952,3,2,0.6,0.974510723120703
"SPAG9",10,0.0295970842111348,0.00935941982069939,-0.130783916322938,1.19191176625478,5,5,0.5,0.976388390758811
"EVL",3,0.0295369799190273,0.017053183307299,0.102317522533209,0.878833648019821,1,2,0.666666666666667,0.976436326088177
"ARF5",16,0.0288693111230922,0.00721732778077304,-0.191693484691934,1.41456115336501,5,11,0.6875,0.976968821591484
"VPS41",3,0.0286014590321421,0.0165130600714233,-1.7943306220151,2.29885078553224,2,1,0.666666666666667,0.97718244842236
"TPP2",4,0.027737730138121,0.0138688650690605,0.612003520720496,1.4211413615013,3,1,0.75,0.977871330972856
"RGL2",8,0.0272584893949928,0.0096373313480505,-0.725483686375619,1.13835927652851,5,3,0.625,0.978253565219272
"CEP63",6,0.0262640198570746,0.0107222412073596,-0.962285756223402,0.761536422720993,2,4,0.666666666666667,0.97904675299967
"DEF8",6,0.0257683766494763,0.0105198957151776,-10.6335365529485,1.70743157575712,3,3,0.5,0.979442085247145
"STK11",15,0.0249606273723998,0.00644480627494624,-1.13375301158289,1.42629256696509,9,6,0.6,0.980086368621058
"PTGES2",14,0.0246512538858706,0.00658832472823626,-0.987363369700561,1.32434979821479,9,5,0.642857142857143,0.98033313701424
"SEC61B",14,0.0243901166968579,0.00651853287879121,0.0323849020046263,0.915762322773382,7,7,0.5,0.980541431715546
"JAK1",17,0.0230053062830602,0.00557960633851429,-0.576818514084578,1.07589137161624,7,10,0.588235294117647,0.981646040268686
"HNRNPM",14,0.0228310827355272,0.00610186352610232,0.164988636315199,0.810630072148201,6,8,0.571428571428571,0.981785014044876
"FAM120A",22,0.0227298706569335,0.00484602470672859,-0.25695629793626,1.22926489814488,10,12,0.545454545454545,0.981865748648384
"SLC25A28",10,0.0226191793172207,0.00715281254461897,0.833069724738894,1.19381411177266,4,6,0.6,0.981954044858347
"ILKAP",5,0.0215899004816036,0.00965529702086421,-0.461028638036002,0.679509792583255,3,2,0.6,0.982775089903619
"UBE4A",6,0.020885948241792,0.00852665266442833,0.119670599846065,1.29093950194565,2,4,0.666666666666667,0.983336635858941
"DNAJB6",22,0.0180960970620192,0.00385810085686316,-1.28573668664759,1.09748929507552,11,11,0.5,0.985562191536189
"MARCH6",22,0.0163516338101556,0.00348618004190979,-0.571186167149651,1.0221872142879,11,11,0.5,0.986953865211965
"DEAF1",8,0.0159944869188063,0.00565490508094374,0.348679161176804,1.02571738789775,4,4,0.5,0.987238789934982
"MIA3",4,0.0149519569181486,0.00747597845907431,-0.299229944777204,0.481121049668055,1,3,0.75,0.988070508917733
"CHD4",22,0.0139361287311958,0.00297119262871495,-0.194876976222373,1.23367290393666,11,11,0.5,0.988880937965222
"HNRNPC",22,0.0136470374614982,0.00290955816292326,-0.133633080692765,1.29052650139471,9,13,0.590909090909091,0.989111577489417
"NFIA",13,0.0136026646349825,0.0037727003711054,1.49099315503846,1.53061435141757,7,6,0.538461538461538,0.989146978596587
"SLC35B1",5,0.012415891176086,0.00555255533419361,-0.575403056197335,1.21367706827061,2,3,0.6,0.990093806636452
"DMPK",7,0.0113040559542697,0.00427253155162236,-0.633944585164099,1.44506251609226,5,2,0.714285714285714,0.990980860360183
"TSPOAP1",4,0.0110444040459014,0.00552220202295071,0.0294484225127149,0.443989034093183,1,3,0.75,0.991188019674758
"MPDU1",3,0.0106866929591174,0.00616996505669333,0.0606807782827857,0.490256523898226,2,1,0.666666666666667,0.991473414979206
"RSRC2",19,0.0096481953944374,0.00221344782694143,-1.89906114674124,1.00314775747813,9,10,0.526315789473684,0.992301973287255
"CFI",11,0.0091587305311513,0.00276146115707284,-0.140319854779009,0.933025235958846,6,5,0.545454545454545,0.992692492474595
"PLCD3",13,0.00731964910863795,0.00203010539843065,-1.60554867502876,1.00048043597565,6,7,0.538461538461538,0.994159817135939
"ULK1",11,0.00730397508227859,0.0022022313478203,-0.493058811844103,0.723372900393031,7,4,0.636363636363636,0.994172322865278
"BCAP29",4,0.00650305384043269,0.00325152692021635,-0.374487741026675,0.712937864656403,2,2,0.5,0.994811350313756
"JMY",5,0.00623245282204766,0.00278723763533179,0.251276869312623,0.822221448035242,4,1,0.8,0.995027254310492
"WBP1L",13,0.00504564473115943,0.00139941006122846,0.0212109655664734,0.95822874107223,6,7,0.538461538461538,0.99597417505165
"NT5E",4,0.0046463238531224,0.0023231619265612,-0.2450027700901,0.753290490172344,2,2,0.5,0.996292783271875
"SEC13",22,0.00441229636945318,0.000940704746740678,-0.153646224632661,1.06078137700588,12,10,0.545454545454545,0.996479508272163
"NPHP3",4,0.00426918849705394,0.00213459424852697,0.398248523583209,1.35580975036561,3,1,0.75,0.996593690758262
"TJP1",6,0.0038801267568013,0.00158405511524722,-0.987686830500159,0.741764092520921,3,3,0.5,0.996904114535083
"SEC22C",4,0.00386729378432006,0.00193364689216003,0.242122061574654,0.4789047604527,2,2,0.5,0.996914353688872
"TMEM9B",9,0.00382961821742439,0.00127653940580813,-0.513896083064014,1.20306508059872,4,5,0.555555555555556,0.996944414219407
"ZNF207",21,0.0030323342627752,0.000661709585313116,0.193559164751683,0.892060577133974,11,10,0.523809523809524,0.997580551016365
"INTS3",20,0.00245063396257062,0.000547978412827757,-0.475324645321088,1.20094206518551,9,11,0.55,0.998044678954234
"PGM1",14,0.00152808143113161,0.000408396941027549,-0.784796057320018,1.42859929766824,7,7,0.5,0.998780767892942
"RRAS",6,0.000914546440026232,0.000373362020690521,-0.152853610363518,1.77255755722879,2,4,0.666666666666667,0.999270297617086
"ATP6AP2",22,-0.00167123993148064,-0.000356309550593773,-0.285588916035731,1.14280007116293,13,9,0.590909090909091,0.998666544082008
"MAP4K5",4,-0.00193074028888901,-0.000965370144444505,0.167841698587587,1.18972450310203,2,2,0.5,0.998459493089682
"CNOT10",3,-0.00277653987840931,-0.00160303604621535,0.392381837375493,1.11416267383509,2,1,0.666666666666667,0.997784644544991
"POM121C",6,-0.00365209399726633,-0.00149096113099731,0.534415550695091,1.47052913685583,3,3,0.5,0.997086057062575
"ATF6",9,-0.00427642597661165,-0.00142547532553722,0.276426506254786,1.16936880162708,4,5,0.555555555555556,0.996587916137777
"PPP2R2D",7,-0.00511728912950171,-0.00193415348906796,-0.325612301045001,0.970494301151259,3,4,0.571428571428571,0.995917011830376
"CALM2",15,-0.00602904874502733,-0.00155669369219757,-0.03159440967604,1.42445515650026,10,5,0.666666666666667,0.995189544232919
"CYFIP1",5,-0.00798446141719339,-0.00357075969851375,-0.120948413895758,1.29852848160658,1,4,0.8,0.993629389198431
"CSNK2A1",11,-0.00930044084684929,-0.00280418842489949,0.0668670128914336,0.944873143193173,6,5,0.545454545454545,0.992579428817468
"ODF2L",5,-0.0106275053415368,-0.0047527648749837,-0.280668809678073,1.94357773152802,2,3,0.6,0.99152063718378
"DPT",3,-0.0106976339983654,-0.00617628186864834,-2.83562472071136,0.230020946622835,1,2,0.666666666666667,0.991464685791896
"SETD4",3,-0.0111254126640288,-0.00642325999642268,-1.92098722831023,1.80975296048619,2,1,0.666666666666667,0.991123388120009
"PSMB1",22,-0.0133020379556751,-0.00283600402113945,-0.173655867940073,1.24167202035958,13,9,0.590909090909091,0.989386822278941
"POP5",6,-0.0150258698585648,-0.00613428568249156,-0.57173793066307,1.89078728930237,4,2,0.666666666666667,0.988011541548143
"SPG11",7,-0.0154113855465142,-0.00582495621643025,-1.09846356323212,0.806156121045023,4,3,0.571428571428571,0.987703980153377
"KDM5B",11,-0.0155730376439591,-0.00469544751919022,-0.552436544858552,0.836615369021563,4,7,0.636363636363636,0.987575015917937
"SLC39A9",7,-0.0162949018481069,-0.00615889398975682,-0.00639485789516486,0.776463513118458,3,4,0.571428571428571,0.986999124738501
"FMOD",14,-0.0168317198668199,-0.00449846635512832,0.10368433654782,1.47325078089244,7,7,0.5,0.986570864683711
"TMEM69",3,-0.0169741412534073,-0.00980002502191745,0.0247849085515535,0.781761295860288,2,1,0.666666666666667,0.986457245090554
"CCAR2",11,-0.0187155343960081,-0.0056429459402318,-0.372778439031253,1.42175101584517,5,6,0.545454545454545,0.985068035769579
"BLMH",4,-0.0200237543169695,-0.0100118771584847,0.583546458299571,0.885104725135328,2,2,0.5,0.984024423158198
"SLC15A3",3,-0.0202384768462325,-0.0116846900551603,-0.448798651914313,1.67291171101103,2,1,0.666666666666667,0.98385313407955
"GOSR1",6,-0.0209257263972462,-0.00854289202839028,-0.225443441273609,1.37975922863747,3,3,0.5,0.983304904417784
"NBDY",15,-0.0211787657420006,-0.00546833380079976,-0.480152720880533,0.930688475387232,3,12,0.8,0.983103052966809
"PGS1",4,-0.0220652998115565,-0.0110326499057782,0.144792345259533,1.45206084810524,2,2,0.5,0.982395866471754
"FEM1B",13,-0.0228242222011395,-0.00633030026683016,0.876890689281805,0.621632677942042,6,7,0.538461538461538,0.981790486533296
"TMED8",3,-0.0233915120084269,-0.0135050957548177,0.198921019756982,0.786392253828615,2,1,0.666666666666667,0.981337975591186
"CCPG1",8,-0.0238688530990969,-0.0084389139427585,0.375090202672967,1.21225392907931,5,3,0.625,0.980957218827692
"DTX3L",3,-0.0260499051967918,-0.015039919777732,-0.32417467591263,0.561084546140695,2,1,0.666666666666667,0.97921753334821
"MAPK1",14,-0.0265075362653471,-0.00708443706231529,-0.225895924213237,1.18678339557734,8,6,0.571428571428571,0.978852522641945
"PELP1",7,-0.0290251874392114,-0.0109704896744556,0.154419850019533,0.795129622283041,3,4,0.571428571428571,0.976844502382717
"WDR75",7,-0.0293155800535345,-0.011080247765894,0.950212696046594,1.34342628578452,5,2,0.714285714285714,0.976612901157004
"LENG8",17,-0.0302091981327711,-0.00732680675097805,-1.33985832795035,1.55718147427869,8,9,0.529411764705882,0.97590021283153
"LOXL1",12,-0.0304388179947443,-0.00878692988153982,-0.179557325317144,1.28320852278313,6,6,0.5,0.975717086904876
"CANX",22,-0.0304868065158,-0.00649980898856344,-0.0548342073133454,1.32008714302208,9,13,0.590909090909091,0.975678815366621
"MRPL24",13,-0.0311525174468053,-0.00864015377032638,-1.63146341894017,1.12616088929063,8,5,0.615384615384615,0.975147907104519
"EHMT2",19,-0.0314325458126863,-0.00721112056503749,-0.521516203201492,1.39245347867927,9,10,0.526315789473684,0.974924586162746
"TCEA3",11,-0.0315448449008275,-0.00951112860054552,-0.947525412995818,1.2191095476678,6,5,0.545454545454545,0.97483502886491
