"gene","n_samples","z_combined","mean_z","mean_logfc","sd_z","n_positive","n_negative","consistency","p_combined"
"STX18",3,0.778771528477674,0.449623951603801,0.0273175895953202,1.39933428501319,1,2,0.666666666666667,0.436114312231652
"RBM4",6,0.778171314350728,0.317687108771702,3.19650825440059,1.13772659710817,3,3,0.5,0.436468025367623
"INF2",17,0.777610364577649,0.188598215807571,0.379885898374948,1.41247576136034,8,9,0.529411764705882,0.436798748951868
"CMC1",7,0.776246586098351,0.293393631839875,-1.10371713187614,0.659620504233403,2,5,0.714285714285714,0.437603404349868
"CDK5RAP3",11,0.775478811054565,0.233815659012627,-0.525517544136415,1.44784947232621,5,6,0.545454545454545,0.438056781324302
"PRPF31",12,0.775347394928562,0.22382351358874,0.513883629342109,1.35961462614375,6,6,0.5,0.438134410608522
"ANP32B",16,0.775086605739138,0.193771651434785,-0.47576256630115,1.3001137555695,9,7,0.5625,0.438288485736122
"NKIRAS2",3,0.775063789313703,0.447483287399398,0.465814237289921,1.4121965639759,2,1,0.666666666666667,0.438301967238571
"RC3H1",3,0.774629866931077,0.447232762194981,0.345915970011927,1.39329397011152,1,2,0.666666666666667,0.438558403596586
"MOV10",15,0.774454547951872,0.199963304440813,0.0849908878633965,1.20859672253354,10,5,0.666666666666667,0.438662036811358
"OTUB1",18,0.773148045323056,0.182232741903019,0.219011672501374,1.12595262259967,13,5,0.722222222222222,0.439434769742683
"EIF1AD",4,0.772150777384372,0.386075388692186,0.872132385246589,0.768093120797626,3,1,0.75,0.440025130942699
"CPSF7",13,0.771666470738746,0.214021771369606,1.13572553602271,1.05311508329214,8,5,0.615384615384615,0.44031199414437
"CYTOR",3,0.770383976065085,0.444781395960551,-0.0848871710330484,1.22985332554336,1,2,0.666666666666667,0.441072155785185
"TMEM167B",9,0.770134578768171,0.256711526256057,1.31290432994102,1.08920657824198,4,5,0.555555555555556,0.441220066108106
"RAB1A",16,0.769491463154226,0.192372865788557,1.53631837538691,1.26397220405681,7,9,0.5625,0.44160161046312
"EIF6",17,0.768172836289773,0.186309278985473,-0.377330458417739,1.04232516585341,10,7,0.588235294117647,0.442384509231253
"PRPF38B",6,0.767247716733351,0.313227568718693,-0.761553669635557,1.17677101135474,3,3,0.5,0.44293424738333
"SP3",16,0.766389668985995,0.191597417246499,-0.255160777402942,1.16678814127185,9,7,0.5625,0.443444478058848
"WASHC2C",4,0.765961336067339,0.382980668033669,0.471587207534672,1.15599809809626,3,1,0.75,0.44369930812975
"CCR1",4,0.764072761002861,0.382036380501431,0.0832694705819797,1.39945573675689,2,2,0.5,0.444823883655514
"PTPN18",7,0.761908653298767,0.287974402625239,-0.282467807489828,0.728447384511067,4,3,0.571428571428571,0.446114525033177
"THOC2",8,0.761838399852914,0.269350549352152,-0.607700359557553,0.498243781439267,5,3,0.625,0.446156458840977
"PARK7",14,0.761750009319472,0.203586253517523,0.330759519492498,1.0904550736478,7,7,0.5,0.446209221742353
"SOS2",3,0.760462275488594,0.439053099461895,1.10942793514429,0.665729824618451,2,1,0.666666666666667,0.446978310644693
"TRA2B",18,0.759940483049058,0.179119689620723,1.49751706658758,1.03242272458162,9,9,0.5,0.447290161628416
"CACYBP",9,0.759184917658356,0.253061639219452,0.397639932796676,0.771450795940097,6,3,0.666666666666667,0.447741946997662
"CLTA",18,0.758542749022289,0.178790240551182,0.312935924879598,1.20452176100752,8,10,0.555555555555556,0.448126131312309
"ATP1A1",18,0.758148283569396,0.178697264152287,0.377232547453649,1.22715532563801,10,8,0.555555555555556,0.448362217336556
"HNRNPK",13,0.757403730486126,0.210065998961187,0.40892923897264,0.922590511935679,6,7,0.538461538461538,0.448808021851776
"NCL",17,0.757229511184933,0.183655132791195,0.910265274050059,1.11461819371544,11,6,0.647058823529412,0.448912372753209
"AP2M1",17,0.756861166775537,0.183565796149633,0.641634046936355,1.12237954535639,9,8,0.529411764705882,0.449133042719005
"SLC25A5",11,0.751448077784566,0.2265701203132,-0.440981191145575,0.826500304636825,6,5,0.545454545454545,0.452383037633599
"DYNC1LI2",5,0.74911457132045,0.335014220881628,0.332751913240419,0.653391323535595,4,1,0.8,0.45378815322624
"LSM6",6,0.747400868688565,0.305125126933313,-0.850191713561097,1.17246158223291,3,3,0.5,0.454821621185201
"SEL1L",6,0.745887176325291,0.304507164613718,1.52829725272539,0.667848914922363,4,2,0.666666666666667,0.45573557238271
"CDC5L",6,0.745469283545012,0.304336560600572,-0.222986694929344,0.871298538460447,3,3,0.5,0.45598807346271
"CFLAR",15,0.744890211449284,0.192329825579733,0.194545633013988,0.911638218064019,10,5,0.666666666666667,0.456338093079397
"WBP2",18,0.74454707934712,0.175491429572996,0.22259147801423,1.09022325717701,8,10,0.555555555555556,0.456545570231922
"GPNMB",16,0.742915984956589,0.185728996239147,-0.0840136437101004,2.11138795921215,10,6,0.625,0.457532547270788
"HNRNPA3",15,0.742834200575573,0.191798965854833,0.364318175957596,0.611400448866229,10,5,0.666666666666667,0.457582066607293
"SGSH",5,0.740466903945998,0.331146866462412,0.996629569847815,0.682476403931965,4,1,0.8,0.459016735969318
"FAAP100",7,0.739734874003972,0.279593501819458,0.254700840398325,1.09334112218877,4,3,0.571428571428571,0.459460882881884
"SLC12A7",13,0.737403406045569,0.204518907015315,-0.250724555212284,1.08486613411852,6,7,0.538461538461538,0.460877064787409
"GATAD1",4,0.736300217680502,0.368150108840251,-0.420663195708336,1.47458901515265,1,3,0.75,0.461548013773739
"RPL36A",12,0.736190524460042,0.212519898735929,0.0848079683943754,1.08258695846132,7,5,0.583333333333333,0.461614757986182
"ANP32E",6,0.735213573089909,0.300149684339784,-0.530997747336763,0.468016794378367,4,2,0.666666666666667,0.462209434006122
"MUM1",3,0.73517994368454,0.424456338389083,3.9948567907537,2.19059831479636,2,1,0.666666666666667,0.462229912031012
"COQ8A",9,0.734542823659081,0.24484760788636,1.39590226060573,1.00791582327078,5,4,0.555555555555556,0.462617970520282
"LTBR",16,0.732714804495058,0.183178701123764,0.366139729445078,1.72557955072654,9,7,0.5625,0.463732392560803
"PRRC1",11,0.732109769897214,0.220739401100226,0.859923840915612,0.638292629877505,7,4,0.636363636363636,0.464101571111405
"OGDH",13,0.731085265516822,0.202766570119777,-0.0496906161213813,0.883535228374144,9,4,0.692307692307692,0.464727073661245
"TBC1D9",6,0.731036785653627,0.29844451800929,0.177782280975927,0.424502717743189,5,1,0.833333333333333,0.46475668425089
"ALG2",5,0.728489642727684,0.325790472408727,-2.73184613041358,1.63315846747017,2,3,0.6,0.466313906549645
"SPPL2A",11,0.726421183716764,0.219024227832212,0.141689573725439,0.858399927069522,6,5,0.545454545454545,0.467580608667162
"USP16",3,0.725872240213303,0.419082533284427,0.583764463832443,0.593943683518337,2,1,0.666666666666667,0.46791709571109
"NEU1",9,0.725288207045209,0.241762735681736,-0.25443499146943,1.69562565717664,4,5,0.555555555555556,0.468275238975426
"HDAC3",5,0.724683162127094,0.324088162533137,0.396585081250659,0.587189212756892,4,1,0.8,0.468646427178088
"UBR4",11,0.724609892757192,0.21847810305957,0.0848814527185408,1.35380630148622,6,5,0.545454545454545,0.468691388158014
"ING1",4,0.724465758075398,0.362232879037699,-0.49674267182475,0.743986435383053,2,2,0.5,0.468779841859618
"NSA2",18,0.724325359843307,0.170725124576863,-0.478563331163292,0.765211423900518,10,8,0.555555555555556,0.468866011428283
"PRNP",18,0.723578735645497,0.170549143565773,-0.426738977299308,0.819194130005905,10,8,0.555555555555556,0.469324400043518
"NUP153",5,0.723370749482931,0.323501233755761,-0.336413673857597,1.44427009963733,3,2,0.6,0.469452136900918
"CXCL16",11,0.722764306020505,0.217921637721057,0.657074304172753,0.858197721229383,7,4,0.636363636363636,0.469824700150084
"STX4",14,0.722764292047961,0.193166882302692,0.0348333023139108,1.40758524398644,7,7,0.5,0.469824708735876
"LTB",3,0.721008357579512,0.416274369336501,0.588550540282942,0.448562876792133,2,1,0.666666666666667,0.470904372678764
"RABL6",13,0.719886824435467,0.199660681387155,0.419282866288468,0.885008277420056,7,6,0.538461538461538,0.47159468087791
"EIF3H",17,0.719753811252293,0.174565940484358,1.84682681317233,1.07917563763121,12,5,0.705882352941177,0.471676588024494
"TRIOBP",5,0.718815787075303,0.321464192640079,0.251964406575308,1.1002075059994,3,2,0.6,0.472254429196632
"TMUB1",7,0.717623443318369,0.271236166572894,-0.54179503042054,0.518410858854942,5,2,0.714285714285714,0.472989498734137
"STXBP3",6,0.716901084293036,0.292673642094322,-0.0974115150718688,1.17093385163062,3,3,0.5,0.473435132891109
"S100A11",18,0.713058382815001,0.168069472623467,0.113379313381475,1.86452407582999,11,7,0.611111111111111,0.475809630699601
"WDR1",15,0.711211401938047,0.183633994355926,0.360537838825663,1.53504697186628,7,8,0.533333333333333,0.476953244069457
"SPNS1",12,0.710321709450178,0.205052215081148,-0.558434418496546,1.00306391273316,7,5,0.583333333333333,0.477504660318281
"MT1H",3,0.71026157479025,0.410069711400198,-0.370529372893889,2.34924417363011,1,2,0.666666666666667,0.477541943335422
"PLAUR",9,0.709766607247678,0.236588869082559,0.0982473104501931,1.99056252884659,6,3,0.666666666666667,0.477848879817505
"SRSF6",13,0.709366489692389,0.196742865513985,-6.33949026195359,1.17055356255185,7,6,0.538461538461538,0.47809707729086
"SMAD2",5,0.708892004906442,0.317026142335384,0.86710628490382,1.22846913452818,4,1,0.8,0.478391496917793
"SREK1",4,0.707656898572233,0.353828449286117,-0.484985593737136,0.358735350930743,3,1,0.75,0.479158349522802
"ZSWIM8",4,0.705690668364845,0.352845334182422,3.21544887024895,1.85513493648586,2,2,0.5,0.480380525377601
"EP400",3,0.703478193636652,0.406153324465153,-1.73103186948433,0.688078051610265,2,1,0.666666666666667,0.481757791701723
"FAM107B",3,0.703449416381289,0.406136709909022,0.465401505765784,0.716943278319079,2,1,0.666666666666667,0.481775719694177
"CUL4B",4,0.701550400955812,0.350775200477906,0.738539227095369,1.10576452199633,2,2,0.5,0.482959592454986
"ANKIB1",5,0.698566699009736,0.312408525160681,-0.6650751569967,0.319119467799763,3,2,0.6,0.484822861069051
"HGS",18,0.698415623812366,0.164618141228119,-0.187304025405989,0.852873607133429,12,6,0.666666666666667,0.484917308312127
"CNIH1",16,0.697889866033454,0.174472466508364,-2.8325309912636,0.950332111857749,8,8,0.5,0.485246072462044
