dataset,sample,sample_label,malignant_threshold,variable,variable_type,n_spots,n_low,n_high,low_snai1ac_threshold,high_snai1ac_threshold,low_mean,high_mean,high_minus_low,cohens_d
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_IL2_STAT5_SIGNALING_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.2027706186497399,-0.5496077342375988,-0.3468371155878589,-0.3298440005768124
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_IL6_JAK_STAT3_SIGNALING_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.4137358111464406,-0.10764394128927281,0.3060918698571678,0.28505350276159247
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_INFLAMMATORY_RESPONSE_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.19538489592132846,0.038116045358060256,-0.1572688505632682,-0.1744463334746642
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_INTERFERON_ALPHA_RESPONSE_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.18357686575133825,-0.6390219035887159,-0.45544503783737766,-0.43512233224499236
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_INTERFERON_GAMMA_RESPONSE_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.15636519764613235,-0.6038621420089707,-0.4474969443628384,-0.44510268053340785
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_KRAS_SIGNALING_DN_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.4164285776519074,-0.7689452641525806,-0.3525166865006732,-0.33389057963418917
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_KRAS_SIGNALING_UP_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.18257429267248204,0.0532849560495881,0.23585924872207015,0.2522917258190053
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_MITOTIC_SPINDLE_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.08570005152645084,0.1568369464290078,0.07113689490255697,0.07591557543489943
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_MTORC1_SIGNALING_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.22379019603850253,0.33442137079410766,0.11063117475560513,0.11680991959795106
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_MYC_TARGETS_V1_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.03791038268318943,-0.014857822198043243,-0.05276820488123267,-0.05844416688077437
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_MYC_TARGETS_V2_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.20597948728925797,0.5675256693588153,0.36154618206955735,0.4155546181384851
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_MYOGENESIS_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.0470409122661612,-0.4200345994242458,-0.3729936871580846,-0.39760623391363814
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_NOTCH_SIGNALING_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.14729644455022411,0.2614049326528336,0.11410848810260948,0.12517172386421035
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_OXIDATIVE_PHOSPHORYLATION_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.1387672646820155,0.04808315928129704,0.18685042396331253,0.20984882022130383
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_P53_PATHWAY_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.2928384113250193,-0.37118674064982626,-0.07834832932480695,-0.07682437574510927
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_PANCREAS_BETA_CELLS_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.22775875753465472,0.13514197675350542,-0.0926167807811493,-0.10859800424872439
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_PEROXISOME_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.1507412244028306,-0.3553998127603285,-0.2046585883574979,-0.23093731335204892
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_PI3K_AKT_MTOR_SIGNALING_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.11191469329379529,-0.04749732265867756,0.06441737063511774,0.07121258734931248
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_PROTEIN_SECRETION_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.043441100496893155,-0.33321245769281643,-0.2897713571959233,-0.3372770805146053
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.19269866063855304,-0.24722088166546913,-0.05452222102691609,-0.0677536195613593
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_SPERMATOGENESIS_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.27166114725159496,0.3176045355428798,0.04594338829128486,0.05060319187746356
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_TGF_BETA_SIGNALING_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.405648929083617,0.230047215655516,-0.175601713428101,-0.20050451748170672
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_TNFA_SIGNALING_VIA_NFKB_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.006284393745674309,0.044373594660444986,0.05065798840611929,0.05532091113514712
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_UNFOLDED_PROTEIN_RESPONSE_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.06731009668863795,0.001491846748246562,-0.06581824994039139,-0.07249060859266582
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_UV_RESPONSE_DN_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.22979227741741795,0.07486944003039203,0.30466171744781,0.31215011255230324
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_UV_RESPONSE_UP_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.16564377738969027,0.23209282742911724,0.06644905003942697,0.07271138121024469
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_WNT_BETA_CATENIN_SIGNALING_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,0.1035682283513533,0.45840787411815803,0.3548396457668047,0.3777880489776174
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,HALLMARK_XENOBIOTIC_METABOLISM_score,hallmark,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.26994520371450126,-0.35511039440239683,-0.08516519068789558,-0.08903784359436435
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b1,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,9.529630753819864,8.473226153938672,-1.0564045998811924,-0.4506975065870878
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b2,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,1.1191941317802847,1.5727972524934888,0.4536031207132041,0.0978211831906595
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b3,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,-1.7151559618194134,-1.8872919282439717,-0.1721359664245583,-0.038565221131287256
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b4,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.07299443651316512,0.8811160477137814,0.9541104842269466,0.25987920094951966
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b5,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,0.7727835953977124,0.28067257601709283,-0.4921110193806195,-0.12474120329139936
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b6,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.07879067330467592,0.1867466970690338,0.2655373703737097,0.061038155550335316
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b7,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.8494004926386105,-0.5152617781914034,0.3341387144472071,0.09190087319220414
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b8,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,0.983342007835217,0.17078720236322992,-0.8125548054719871,-0.25605779490571867
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b9,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,-3.293835652749121,-2.2040231357338884,1.0898125170152326,0.25305397563474025
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b10,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,0.15197741885969204,0.5400547289744246,0.38807731011473257,0.12231935723670181
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b11,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,1.0221457140855477,0.9586537836629095,-0.06349193042263812,-0.022375309855105215
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,b12,ilr_balance,1363,341,341,-0.21651105937160128,0.8646372104798842,-0.15837171202816872,0.06532289914978708,0.2236946111779558,0.0562722978232273
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,Malignant,covariate,1363,341,341,-0.21651105937160128,0.8646372104798842,0.8990817377914152,0.9213004374294698,0.022218699638054562,0.34140159215692023
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,total_counts,covariate,1363,341,341,-0.21651105937160128,0.8646372104798842,15769.3896484375,18032.71875,2263.3291015625,0.4756559256807463
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,n_genes_by_counts,covariate,1363,341,341,-0.21651105937160128,0.8646372104798842,4709.545454545455,5042.149560117302,332.60410557184696,0.49820570306364176
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.8,pct_counts_mt,covariate,1363,341,341,-0.21651105937160128,0.8646372104798842,1.5505013465881348,1.0507594347000122,-0.49974191188812256,-0.5779615635959137
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_ADIPOGENESIS_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.10009150106703608,-0.40406329731331636,-0.5041547983803525,-0.5220326245981086
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_ALLOGRAFT_REJECTION_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.06736695364763574,0.17184414728546854,0.1044771936378328,0.1243371460899732
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_ANDROGEN_RESPONSE_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.06619484694719381,0.4471411005264321,0.5133359474736259,0.5988083603423902
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_ANGIOGENESIS_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.06357067942775912,-0.2948390897468292,-0.35840976917458833,-0.41821095288942767
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_APICAL_JUNCTION_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.089186086966261,-0.571541974485193,-0.6607280614514539,-0.701211094109879
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_APICAL_SURFACE_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.07234911730791188,0.41293567813419874,0.34058656082628685,0.4546029541577627
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_APOPTOSIS_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.16007381387684164,0.13572053059472275,0.2957943444715644,0.31379879067592625
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_BILE_ACID_METABOLISM_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.15162647725126652,-0.4046131538816522,-0.25298667663038565,-0.29273646533365705
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_CHOLESTEROL_HOMEOSTASIS_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.17936374561157437,-0.27618152459183654,-0.09681777898026217,-0.09044469171205571
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_COAGULATION_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.2092819376522922,0.16054307171328122,-0.04873886593901097,-0.060455897652682535
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_COMPLEMENT_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.22284578679491152,-0.049790654372333126,-0.2726364411672446,-0.3447051363021041
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_DNA_REPAIR_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.20032055252867598,0.42053383852662557,0.6208543910553015,0.7236196076821791
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_E2F_TARGETS_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.24865087002734923,0.1452777664774082,-0.10337310354994103,-0.12328596605845682
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.12685747585924037,0.10952764340628657,0.23638511926552694,0.2516474723923498
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_ESTROGEN_RESPONSE_EARLY_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.005080899435595071,0.13295758040305117,0.1278766809674561,0.11625192703952994
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_ESTROGEN_RESPONSE_LATE_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.2701265335191888,0.3810869370120029,0.11096040349281411,0.12765163907256058
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_FATTY_ACID_METABOLISM_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.2522710239316421,-0.5147215978679403,-0.26245057393629817,-0.2939065153415623
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_G2M_CHECKPOINT_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.38059381533965286,0.3555102705383899,-0.025083544801262958,-0.030057043813303732
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_GLYCOLYSIS_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.21690213322767055,-0.05082001547754126,0.1660821177501293,0.19330491629276847
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_HEDGEHOG_SIGNALING_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.36224683203821756,-0.3367048324350599,0.025541999603157672,0.030200692092518598
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_HEME_METABOLISM_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.2084670915515789,0.5506560922570485,0.3421890007054696,0.4290940123146692
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_HYPOXIA_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.2588024687232783,-0.22482820965382094,0.033974259069457335,0.03360785858209538
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_IL2_STAT5_SIGNALING_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.2302367676784247,-0.7268993554518689,-0.4966625877734442,-0.47427540939472496
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_IL6_JAK_STAT3_SIGNALING_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.4521630345360693,-0.180660924823672,0.2715021097123973,0.2673984782120793
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_INFLAMMATORY_RESPONSE_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.19571458437132105,0.03775904247626658,-0.15795554189505448,-0.17286583212600273
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_INTERFERON_ALPHA_RESPONSE_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.23893445698129975,-0.781813581701232,-0.5428791247199323,-0.5108145533004951
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_INTERFERON_GAMMA_RESPONSE_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.21930355450018363,-0.7579815982394745,-0.5386780437392908,-0.5339609371730699
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_KRAS_SIGNALING_DN_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.4576079607943079,-0.6422777183993555,-0.18466975760504767,-0.1889995827476428
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_KRAS_SIGNALING_UP_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.12703027442366716,0.11221643674004116,0.23924671116370833,0.2504827435076838
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_MITOTIC_SPINDLE_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.15131982454114876,0.18891375880067326,0.03759393425952451,0.04135602730861478
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_MTORC1_SIGNALING_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.3325336234771488,0.3617121908424617,0.02917856736531288,0.03030481095233836
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_MYC_TARGETS_V1_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.0752230396205477,-0.06189909553628338,-0.13712213515683108,-0.15792636902067875
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_MYC_TARGETS_V2_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.21407098947374711,0.5988635045033892,0.38479251502964207,0.4446946275400455
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_MYOGENESIS_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.12338728930096084,-0.4556129864481265,-0.33222569714716566,-0.35151266256535013
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_NOTCH_SIGNALING_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.08304146647435492,0.27832323950486465,0.19528177303050973,0.21683941766664147
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_OXIDATIVE_PHOSPHORYLATION_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.1506134896777929,0.09610093510771305,0.24671442478550593,0.2864853144742072
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_P53_PATHWAY_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.23418406163408234,-0.34108831894905006,-0.10690425731496772,-0.10256555120874744
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_PANCREAS_BETA_CELLS_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.15226750234132405,0.2816774830270626,0.12940998068573853,0.15259341233506035
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_PEROXISOME_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.2119703892962319,-0.37972855874116185,-0.16775816944492994,-0.18816690302063493
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_PI3K_AKT_MTOR_SIGNALING_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.022834860828981937,-0.15105894337107573,-0.12822408254209378,-0.1491668235786932
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_PROTEIN_SECRETION_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.00622774867708454,-0.40040661238460806,-0.4066343610616926,-0.4687743704309292
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.1517876492405663,-0.31682105249139886,-0.16503340325083254,-0.20072960655927483
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_SPERMATOGENESIS_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.19154032017192696,0.3251195333223808,0.13357921315045385,0.14471515191628215
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_TGF_BETA_SIGNALING_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.4194321176124806,0.22260397788456918,-0.19682813972791144,-0.22328908590070853
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_TNFA_SIGNALING_VIA_NFKB_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.05336821152486597,0.00989823180921457,-0.0434699797156514,-0.047359992734387575
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_UNFOLDED_PROTEIN_RESPONSE_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.042032157774425524,0.055352822756943976,0.0973849805313695,0.10657999523773155
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_UV_RESPONSE_DN_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.268207087460211,0.11557935691927405,0.38378644437948506,0.4187182645508455
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_UV_RESPONSE_UP_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.09124007269548397,0.14623616826250757,0.0549960955670236,0.06254636673548221
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_WNT_BETA_CATENIN_SIGNALING_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,0.09169885358484955,0.4811504997031707,0.38945164611832117,0.4272690325933213
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,HALLMARK_XENOBIOTIC_METABOLISM_score,hallmark,700,175,175,-0.11302366017791404,0.9568543761736786,-0.270749677719521,-0.3341141372138256,-0.06336445949430458,-0.06683551446709116
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b1,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,9.448589670101128,8.095327567759778,-1.3532621023413505,-0.44807735950462513
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b2,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,-0.4423965497149595,0.41760955202299604,0.8600061017379556,0.2324213152257364
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b3,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,-1.4049468778351635,-1.1721539275140263,0.23279295032113723,0.062471680095500505
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b4,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,-0.23915766335026215,0.29308076573050673,0.5322384290807689,0.16535308194359902
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b5,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,0.27619756795167166,0.01950477424056889,-0.25669279371110276,-0.07384291488883034
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b6,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,-0.009117782702611127,0.35846682142070496,0.36758460412331606,0.10189506766619169
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b7,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,-0.22871605157331795,-0.2202034588789786,0.00851259269433935,0.0027942012334090096
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b8,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,0.5370747692811082,-0.0033786563240507713,-0.540453425605159,-0.194918050584675
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b9,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,-1.73002415388168,-0.9276287389317424,0.8023954149499377,0.2286503200755567
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b10,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,0.09303037355413876,0.3863391706541329,0.29330879709999413,0.1162142512511679
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b11,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,0.5204995434396478,0.8693527844054058,0.348853240965758,0.13742612430151177
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,b12,ilr_balance,700,175,175,-0.11302366017791404,0.9568543761736786,0.048730951794596564,-0.30554073608155563,-0.3542716878761522,-0.10758892547237674
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,0.9,Malignant,covariate,700,175,175,-0.11302366017791404,0.9568543761736786,0.9610443096157383,0.9697444383158668,0.008700128700128484,0.26742620873081885
