dataset,sample,sample_label,balance,balance_label,malignant_threshold,low_mean,high_mean,high_minus_low
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b2,b2 Stromal vs immune,0.6,3.130040660054464,5.098674921379637,1.9686342613251733
denisenko_2022,SP1,denisenko_2022__SP1,b2,b2 Stromal vs immune,0.7,3.2949085476135807,3.5160066244420416,0.22109807682846094
denisenko_2022,SP2,denisenko_2022__SP2,b2,b2 Stromal vs immune,0.7,2.7287797342044344,0.0972081968850877,-2.631571537319347
denisenko_2022,SP3,denisenko_2022__SP3,b2,b2 Stromal vs immune,0.7,0.8992438408162032,1.871894330082396,0.9726504892661928
denisenko_2022,SP4,denisenko_2022__SP4,b2,b2 Stromal vs immune,0.7,2.1126491060063377,3.1616919695244,1.0490428635180624
denisenko_2022,SP5,denisenko_2022__SP5,b2,b2 Stromal vs immune,0.7,0.6851660659358795,1.2395791152861912,0.5544130493503118
denisenko_2022,SP6,denisenko_2022__SP6,b2,b2 Stromal vs immune,0.7,4.023438856744801,0.1041604840100791,-3.919278372734722
denisenko_2022,SP7,denisenko_2022__SP7,b2,b2 Stromal vs immune,0.7,1.585731216045493,3.6624974994253288,2.0767662833798357
denisenko_2022,SP8,denisenko_2022__SP8,b2,b2 Stromal vs immune,0.7,1.7603176480953426,0.7627968289439319,-0.9975208191514108
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b2,b2 Stromal vs immune,0.7,2.6030944215750025,2.2537802491999086,-0.3493141723750939
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b2,b2 Stromal vs immune,0.7,1.1491258248913003,1.6014144046328815,0.4522885797415812
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b2,b2 Stromal vs immune,0.7,4.089781795793989,3.5740990234334102,-0.515682772360579
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b2,b2 Stromal vs immune,0.7,2.433241726762392,2.376289900226677,-0.056951826535714734
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b2,b2 Stromal vs immune,0.7,1.252562822768463,0.1455345087085303,-1.1070283140599328
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b2,b2 Stromal vs immune,0.7,1.2186874011534634,1.736648621624196,0.5179612204707327
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b2,b2 Stromal vs immune,0.7,0.1819388436401419,1.0108060224034634,0.8288671787633215
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b2,b2 Stromal vs immune,0.7,1.035666530759889,2.631068756301282,1.595402225541393
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b2,b2 Stromal vs immune,0.7,3.4588071370979896,3.107894513981209,-0.3509126231167805
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b2,b2 Stromal vs immune,0.7,1.7621811883170702,2.6983460883298798,0.9361649000128096
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b2,b2 Stromal vs immune,0.7,2.702868397969886,-0.4706127845005362,-3.173481182470422
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b2,b2 Stromal vs immune,0.7,2.84183120406615,-1.131611198283618,-3.973442402349768
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b2,b2 Stromal vs immune,0.7,0.1295151239011214,-0.3030231405354617,-0.4325382644365831
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b2,b2 Stromal vs immune,0.7,0.579986661610972,1.105165366526992,0.52517870491602
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b2,b2 Stromal vs immune,0.7,2.147395432257465,4.280402891347772,2.133007459090307
denisenko_2022,SP1,denisenko_2022__SP1,b2,b2 Stromal vs immune,0.8,1.4520484314536806,2.8022230374047683,1.3501746059510877
denisenko_2022,SP2,denisenko_2022__SP2,b2,b2 Stromal vs immune,0.8,2.0300328838945467,-0.1981705906261236,-2.2282034745206705
denisenko_2022,SP3,denisenko_2022__SP3,b2,b2 Stromal vs immune,0.8,0.096146014928057,1.4726750256898813,1.3765290107618242
denisenko_2022,SP4,denisenko_2022__SP4,b2,b2 Stromal vs immune,0.8,1.4692033749897997,2.1434024958226323,0.6741991208328326
denisenko_2022,SP5,denisenko_2022__SP5,b2,b2 Stromal vs immune,0.8,-0.104681335752532,1.690775621800894,1.795456957553426
denisenko_2022,SP6,denisenko_2022__SP6,b2,b2 Stromal vs immune,0.8,2.5640131871083693,-0.1631555059233905,-2.72716869303176
denisenko_2022,SP7,denisenko_2022__SP7,b2,b2 Stromal vs immune,0.8,0.5817108476062052,2.6152532072068326,2.0335423596006272
denisenko_2022,SP8,denisenko_2022__SP8,b2,b2 Stromal vs immune,0.8,0.2119104094377491,0.2914040646651039,0.07949365522735477
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b2,b2 Stromal vs immune,0.8,1.4322260200669796,1.1777242969332242,-0.2545017231337554
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b2,b2 Stromal vs immune,0.8,0.5924106208703365,0.5133793858438934,-0.07903123502644305
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b2,b2 Stromal vs immune,0.8,2.966944952818736,2.1026502541227567,-0.8642946986959794
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b2,b2 Stromal vs immune,0.8,1.1191941317802847,1.5727972524934888,0.4536031207132041
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b2,b2 Stromal vs immune,0.8,0.3293676115811897,-0.6512858813970032,-0.9806534929781929
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b2,b2 Stromal vs immune,0.8,0.8331519499219547,1.5467035585865223,0.7135516086645676
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b2,b2 Stromal vs immune,0.8,-0.3647164553829918,0.4151298687320197,0.7798463241150115
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b2,b2 Stromal vs immune,0.8,-0.0324903111832572,1.366447843830379,1.3989381550136364
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b2,b2 Stromal vs immune,0.8,2.39307665221644,2.359956468047532,-0.033120184168908384
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b2,b2 Stromal vs immune,0.8,0.9589717004443168,1.7275061448783553,0.7685344444340385
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b2,b2 Stromal vs immune,0.8,-0.967467852094588,-2.22947589962018,-1.2620080475255921
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b2,b2 Stromal vs immune,0.8,1.6244682831330988,-1.66939360264279,-3.293861885775889
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b2,b2 Stromal vs immune,0.8,-0.601527490549679,-1.6494136281828813,-1.0478861376332023
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b2,b2 Stromal vs immune,0.8,0.5184945358862922,0.6286276121534701,0.11013307626717783
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b2,b2 Stromal vs immune,0.8,0.7212537296785253,2.456046935246591,1.7347932055680657
denisenko_2022,SP1,denisenko_2022__SP1,b2,b2 Stromal vs immune,0.9,0.4452744654129041,1.5058472806890375,1.0605728152761333
denisenko_2022,SP2,denisenko_2022__SP2,b2,b2 Stromal vs immune,0.9,1.5706892156752184,-0.6046645159965263,-2.175353731671745
denisenko_2022,SP3,denisenko_2022__SP3,b2,b2 Stromal vs immune,0.9,0.404231525732848,1.248763863425307,0.8445323376924592
denisenko_2022,SP4,denisenko_2022__SP4,b2,b2 Stromal vs immune,0.9,1.2297444266755286,1.0196352179273271,-0.2101092087482015
denisenko_2022,SP5,denisenko_2022__SP5,b2,b2 Stromal vs immune,0.9,-0.4214845489578954,1.5987863061633862,2.020270855121282
denisenko_2022,SP6,denisenko_2022__SP6,b2,b2 Stromal vs immune,0.9,1.9816586946137285,-0.9428968359417508,-2.9245555305554793
denisenko_2022,SP7,denisenko_2022__SP7,b2,b2 Stromal vs immune,0.9,-0.1286482807750249,1.259209020546289,1.3878573013213138
denisenko_2022,SP8,denisenko_2022__SP8,b2,b2 Stromal vs immune,0.9,-0.2589429548411015,0.0305453431884932,0.28948829802959475
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b2,b2 Stromal vs immune,0.9,0.8236854626481276,0.324946832213806,-0.4987386304343216
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b2,b2 Stromal vs immune,0.9,-0.0860145001856513,-0.2050293405314421,-0.1190148403457908
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b2,b2 Stromal vs immune,0.9,0.4292404362258494,0.6766422947781632,0.24740185855231378
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b2,b2 Stromal vs immune,0.9,-0.4423965497149595,0.417609552022996,0.8600061017379554
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b2,b2 Stromal vs immune,0.9,-0.8181539842596639,-0.914193430308146,-0.09603944604848214
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b2,b2 Stromal vs immune,0.9,-0.1082050176100186,0.720612694477321,0.8288177120873397
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b2,b2 Stromal vs immune,0.9,-0.8041847833626684,-0.1364549431894073,0.6677298401732611
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b2,b2 Stromal vs immune,0.9,-0.7902547834663979,-0.1276172779824339,0.6626375054839639
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b2,b2 Stromal vs immune,0.9,1.1764685663963437,0.4472726629119145,-0.7291959034844292
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b2,b2 Stromal vs immune,0.9,-0.0158034484232173,1.12219132338767,1.1379947718108872
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b2,b2 Stromal vs immune,0.9,-2.330016701924091,-2.674328136210104,-0.3443114342860132
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b2,b2 Stromal vs immune,0.9,-0.045107492664918,-0.8337718697399905,-0.7886643770750725
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b2,b2 Stromal vs immune,0.9,-0.8913135649020817,-2.3646917337088635,-1.4733781688067817
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b2,b2 Stromal vs immune,0.9,-0.179763488144369,0.2440606124865879,0.4238241006309569
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b2,b2 Stromal vs immune,0.9,-0.879007638841278,0.5352696198131253,1.4142772586544032
denisenko_2022,SP1,denisenko_2022__SP1,b2,b2 Stromal vs immune,1.0,-3.353115175649574e-16,-3.353115175649574e-16,0.0
denisenko_2022,SP2,denisenko_2022__SP2,b2,b2 Stromal vs immune,1.0,-3.3531151756495756e-16,-3.3531151756495756e-16,0.0
denisenko_2022,SP3,denisenko_2022__SP3,b2,b2 Stromal vs immune,1.0,-3.353115175649576e-16,-3.353115175649576e-16,0.0
denisenko_2022,SP4,denisenko_2022__SP4,b2,b2 Stromal vs immune,1.0,-3.353115175649575e-16,-3.353115175649575e-16,0.0
denisenko_2022,SP5,denisenko_2022__SP5,b2,b2 Stromal vs immune,1.0,-3.353115175649575e-16,-3.353115175649575e-16,0.0
denisenko_2022,SP6,denisenko_2022__SP6,b2,b2 Stromal vs immune,1.0,-3.3531151756495766e-16,-3.3531151756495766e-16,0.0
denisenko_2022,SP7,denisenko_2022__SP7,b2,b2 Stromal vs immune,1.0,-3.353115175649575e-16,-3.353115175649575e-16,0.0
denisenko_2022,SP8,denisenko_2022__SP8,b2,b2 Stromal vs immune,1.0,-3.353115175649576e-16,-3.353115175649576e-16,0.0
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b2,b2 Stromal vs immune,1.0,-3.353115175649576e-16,-3.353115175649576e-16,0.0
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b2,b2 Stromal vs immune,1.0,-3.3531151756495756e-16,-3.3531151756495756e-16,0.0
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b2,b2 Stromal vs immune,1.0,-3.353115175649574e-16,-3.353115175649574e-16,0.0
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b2,b2 Stromal vs immune,1.0,-3.3531151756495756e-16,-3.3531151756495756e-16,0.0
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b2,b2 Stromal vs immune,1.0,-3.353115175649575e-16,-3.353115175649575e-16,0.0
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b2,b2 Stromal vs immune,1.0,-3.353115175649575e-16,-3.353115175649575e-16,0.0
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b2,b2 Stromal vs immune,1.0,-3.353115175649576e-16,-3.353115175649576e-16,0.0
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b2,b2 Stromal vs immune,1.0,-3.353115175649576e-16,-3.353115175649576e-16,0.0
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b2,b2 Stromal vs immune,1.0,-3.353115175649576e-16,-3.353115175649576e-16,0.0
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b2,b2 Stromal vs immune,1.0,-3.3531151756495756e-16,-3.3531151756495756e-16,0.0
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b2,b2 Stromal vs immune,1.0,-3.353115175649576e-16,-3.353115175649576e-16,0.0
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b2,b2 Stromal vs immune,1.0,-3.353115175649576e-16,-3.353115175649576e-16,0.0
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b2,b2 Stromal vs immune,1.0,-3.3531151756495756e-16,-3.3531151756495756e-16,0.0
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b2,b2 Stromal vs immune,1.0,-3.353115175649575e-16,-3.353115175649575e-16,0.0
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b2,b2 Stromal vs immune,1.0,-3.353115175649576e-16,-3.353115175649576e-16,0.0
denisenko_2022,SP1,denisenko_2022__SP1,b3,b3 CAF vs endothelial,0.1,-0.0320880154742791,0.2242015452383157,0.2562895607125948
denisenko_2022,SP2,denisenko_2022__SP2,b3,b3 CAF vs endothelial,0.1,4.518608060898438,1.8816550669158256,-2.636952993982612
denisenko_2022,SP3,denisenko_2022__SP3,b3,b3 CAF vs endothelial,0.1,0.5994503871190267,-0.1205705496184521,-0.7200209367374788
denisenko_2022,SP4,denisenko_2022__SP4,b3,b3 CAF vs endothelial,0.1,-0.0366714999772405,-0.2973464586864949,-0.2606749587092544
denisenko_2022,SP5,denisenko_2022__SP5,b3,b3 CAF vs endothelial,0.1,4.6232818128672,2.580823018291843,-2.042458794575357
denisenko_2022,SP6,denisenko_2022__SP6,b3,b3 CAF vs endothelial,0.1,2.623359033653538,1.320456162777384,-1.3029028708761539
denisenko_2022,SP7,denisenko_2022__SP7,b3,b3 CAF vs endothelial,0.1,-0.3783360379036655,-0.073286801533223,0.30504923637044246
denisenko_2022,SP8,denisenko_2022__SP8,b3,b3 CAF vs endothelial,0.1,0.860789703624012,-0.0480717675329767,-0.9088614711569887
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b3,b3 CAF vs endothelial,0.1,-0.4433093537824203,-0.8703535107605681,-0.4270441569781478
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b3,b3 CAF vs endothelial,0.1,-1.517323373557119,-1.243804081055076,0.2735192925020431
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b3,b3 CAF vs endothelial,0.1,-0.9157440324977698,-0.5666323347855869,0.34911169771218287
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b3,b3 CAF vs endothelial,0.1,-0.7326052882712295,-0.9941197166839008,-0.26151442841267125
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b3,b3 CAF vs endothelial,0.1,1.7164121151087484,0.0034005070627602,-1.713011608045988
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b3,b3 CAF vs endothelial,0.1,-1.593468102801736,-1.736282226422756,-0.14281412362102008
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b3,b3 CAF vs endothelial,0.1,-0.1531524925275313,-1.0091987837517462,-0.8560462912242149
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b3,b3 CAF vs endothelial,0.1,2.8580603143653334,0.5207042219198196,-2.3373560924455137
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b3,b3 CAF vs endothelial,0.1,-0.1689525204541623,-0.6166133756502431,-0.4476608551960808
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b3,b3 CAF vs endothelial,0.1,-1.792927608769221,-0.60385644659771,1.189071162171511
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b3,b3 CAF vs endothelial,0.1,2.477366184339327,0.3552062218816122,-2.1221599624577148
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b3,b3 CAF vs endothelial,0.1,1.795817561356248,-1.6187720989010614,-3.4145896602573096
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b3,b3 CAF vs endothelial,0.1,-3.301832414309343,-3.943380197724381,-0.6415477834150383
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b3,b3 CAF vs endothelial,0.1,-1.5967088672579444,-1.751033234782985,-0.15432436752504053
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b3,b3 CAF vs endothelial,0.1,0.1204683784602167,-0.0843103957696936,-0.2047787742299103
denisenko_2022,SP1,denisenko_2022__SP1,b3,b3 CAF vs endothelial,0.2,-0.0441849985059229,0.187630334557797,0.2318153330637199
denisenko_2022,SP2,denisenko_2022__SP2,b3,b3 CAF vs endothelial,0.2,4.667216736416044,1.734398699952805,-2.9328180364632397
denisenko_2022,SP3,denisenko_2022__SP3,b3,b3 CAF vs endothelial,0.2,0.359033403088082,-0.1110898456627013,-0.4701232487507833
denisenko_2022,SP4,denisenko_2022__SP4,b3,b3 CAF vs endothelial,0.2,-0.1517094517099015,-0.3409690821141473,-0.1892596304042458
denisenko_2022,SP5,denisenko_2022__SP5,b3,b3 CAF vs endothelial,0.2,4.550837154096858,2.418434193080887,-2.1324029610159716
denisenko_2022,SP6,denisenko_2022__SP6,b3,b3 CAF vs endothelial,0.2,2.8595402697637207,1.0387376870614546,-1.820802582702266
denisenko_2022,SP7,denisenko_2022__SP7,b3,b3 CAF vs endothelial,0.2,-0.6306191835964537,-0.0685964906805231,0.5620226929159307
denisenko_2022,SP8,denisenko_2022__SP8,b3,b3 CAF vs endothelial,0.2,0.7614830801440531,-0.1898146758352842,-0.9512977559793373
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b3,b3 CAF vs endothelial,0.2,-0.5079707714613525,-0.9804394835262428,-0.4724687120648903
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b3,b3 CAF vs endothelial,0.2,-1.5748376662640873,-1.2683056044782446,0.3065320617858427
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b3,b3 CAF vs endothelial,0.2,-0.956757576582422,-0.605231569206952,0.35152600737547
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b3,b3 CAF vs endothelial,0.2,-0.8635333440022911,-1.119369902193715,-0.2558365581914238
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b3,b3 CAF vs endothelial,0.2,1.198526345113357,-0.1704877197202057,-1.3690140648335627
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b3,b3 CAF vs endothelial,0.2,-1.838611239020068,-1.802962321316996,0.03564891770307188
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b3,b3 CAF vs endothelial,0.2,-0.2191630434884602,-1.1473423722452678,-0.9281793287568076
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b3,b3 CAF vs endothelial,0.2,3.1094853137683898,0.3908805037959112,-2.7186048099724784
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b3,b3 CAF vs endothelial,0.2,-0.4758742076828869,-0.7373916900199201,-0.2615174823370332
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b3,b3 CAF vs endothelial,0.2,-2.028939292743017,-0.6650346687486878,1.3639046239943293
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b3,b3 CAF vs endothelial,0.2,2.275095567779829,0.2910426390134142,-1.9840529287664146
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b3,b3 CAF vs endothelial,0.2,1.432905556494755,-1.825436362997905,-3.25834191949266
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b3,b3 CAF vs endothelial,0.2,-3.662384971565376,-4.127077353589813,-0.4646923820244373
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b3,b3 CAF vs endothelial,0.2,-1.8583233952491829,-1.8675290936375477,-0.009205698388364825
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b3,b3 CAF vs endothelial,0.2,-0.0903686529773088,-0.1242391882640174,-0.03387053528670861
denisenko_2022,SP1,denisenko_2022__SP1,b3,b3 CAF vs endothelial,0.3,-0.0934812741024594,0.0820779012526172,0.1755591753550766
denisenko_2022,SP2,denisenko_2022__SP2,b3,b3 CAF vs endothelial,0.3,4.772366785565379,1.6055700695925563,-3.1667967159728225
denisenko_2022,SP3,denisenko_2022__SP3,b3,b3 CAF vs endothelial,0.3,-0.1099333439940095,-0.5690955859576229,-0.4591622419636134
denisenko_2022,SP4,denisenko_2022__SP4,b3,b3 CAF vs endothelial,0.3,-0.4599608285357433,-0.237164245903818,0.22279658263192534
denisenko_2022,SP5,denisenko_2022__SP5,b3,b3 CAF vs endothelial,0.3,4.316118911185052,2.077507082564593,-2.238611828620459
denisenko_2022,SP6,denisenko_2022__SP6,b3,b3 CAF vs endothelial,0.3,3.0183730239363045,0.4847971385228667,-2.5335758854134376
denisenko_2022,SP7,denisenko_2022__SP7,b3,b3 CAF vs endothelial,0.3,-0.8522153886574962,-0.0839747000257575,0.7682406886317388
denisenko_2022,SP8,denisenko_2022__SP8,b3,b3 CAF vs endothelial,0.3,0.3044505871305349,-0.4291424176962649,-0.7335930048267998
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b3,b3 CAF vs endothelial,0.3,-0.593659111618954,-1.21209920003114,-0.6184400884121859
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b3,b3 CAF vs endothelial,0.3,-1.7032969113872478,-1.3525349755108609,0.35076193587638693
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b3,b3 CAF vs endothelial,0.3,-1.003835005524115,-0.6839664381571877,0.31986856736692726
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b3,b3 CAF vs endothelial,0.3,-1.0685147992323258,-1.362561652773026,-0.29404685354070015
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b3,b3 CAF vs endothelial,0.3,0.5952852719756192,-0.4029278271393113,-0.9982130991149305
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b3,b3 CAF vs endothelial,0.3,-2.239465392478669,-1.96233460051336,0.2771307919653092
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b3,b3 CAF vs endothelial,0.3,-0.6775224503072994,-1.3862612932459797,-0.7087388429386803
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b3,b3 CAF vs endothelial,0.3,3.2742927576142,0.2865645065424633,-2.9877282510717365
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b3,b3 CAF vs endothelial,0.3,-0.7463588062791549,-0.7622697485150279,-0.015910942235873082
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b3,b3 CAF vs endothelial,0.3,-2.236264605057802,-0.7827118570435372,1.4535527480142647
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b3,b3 CAF vs endothelial,0.3,2.0650565743997964,0.0992574649550496,-1.965799109444747
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b3,b3 CAF vs endothelial,0.3,1.1557693072060384,-1.9984418834620483,-3.1542111906680868
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b3,b3 CAF vs endothelial,0.3,-4.055461029358583,-4.353803012891576,-0.29834198353299257
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b3,b3 CAF vs endothelial,0.3,-2.139077359048956,-2.004085403031643,0.13499195601731273
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b3,b3 CAF vs endothelial,0.3,-0.2417668582294584,-0.1791565915278526,0.0626102667016058
denisenko_2022,SP1,denisenko_2022__SP1,b3,b3 CAF vs endothelial,0.4,-0.1836327718077476,-0.0010053891390521,0.1826273826686955
denisenko_2022,SP2,denisenko_2022__SP2,b3,b3 CAF vs endothelial,0.4,4.560058448730957,1.3561623617743153,-3.2038960869566417
denisenko_2022,SP3,denisenko_2022__SP3,b3,b3 CAF vs endothelial,0.4,-0.5673418149005235,-0.8967089492958692,-0.3293671343953457
denisenko_2022,SP4,denisenko_2022__SP4,b3,b3 CAF vs endothelial,0.4,-0.8555843288705844,-0.296095728233384,0.5594886006372004
denisenko_2022,SP5,denisenko_2022__SP5,b3,b3 CAF vs endothelial,0.4,4.389726748037554,1.803963242836675,-2.5857635052008794
denisenko_2022,SP6,denisenko_2022__SP6,b3,b3 CAF vs endothelial,0.4,3.108638276113984,0.0763574380928607,-3.0322808380211232
denisenko_2022,SP7,denisenko_2022__SP7,b3,b3 CAF vs endothelial,0.4,-1.1094019320553086,-0.1558214758926284,0.9535804561626802
denisenko_2022,SP8,denisenko_2022__SP8,b3,b3 CAF vs endothelial,0.4,-0.6366293382133961,-0.5988288785646798,0.037800459648716256
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b3,b3 CAF vs endothelial,0.4,-0.7802211363866088,-1.416478101689384,-0.6362569653027751
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b3,b3 CAF vs endothelial,0.4,-1.801838930953561,-1.504529905352101,0.2973090256014599
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b3,b3 CAF vs endothelial,0.4,-1.0857536471414992,-0.8283561644968932,0.25739748264460605
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b3,b3 CAF vs endothelial,0.4,-1.24018425833374,-1.4735779239484326,-0.23339366561469266
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b3,b3 CAF vs endothelial,0.4,0.1224070418276321,-0.7370192444836721,-0.8594262863113041
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b3,b3 CAF vs endothelial,0.4,-2.7975852425306065,-2.1253287600260307,0.6722564825045758
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b3,b3 CAF vs endothelial,0.4,-1.0594733025066092,-2.023524029311365,-0.9640507268047558
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b3,b3 CAF vs endothelial,0.4,2.659491199527817,0.1690250044896703,-2.4904661950381466
