dataset,sample,domain_a,domain_b,domain_high_snai,domain_low_snai,malignant_abs_delta,snai1ac_mean_abs_delta,snai1ac_median_abs_delta,snai1ac_q90_abs_delta,hh_frac_abs_delta,ll_frac_abs_delta,high_theme_label,low_theme_label,high_dominant_spacet,low_dominant_spacet,high_top_hallmark,low_top_hallmark,high_top_go,low_top_go,high_primary_marker_n,low_primary_marker_n,matched_malignancy_le_0.05,matched_malignancy_le_0.1,high_spacet_Malignant,low_spacet_Malignant,high_minus_low_spacet_Malignant,high_spacet_CAF,low_spacet_CAF,high_minus_low_spacet_CAF,high_spacet_Macrophage,low_spacet_Macrophage,high_minus_low_spacet_Macrophage,high_spacet_Endothelial,low_spacet_Endothelial,high_minus_low_spacet_Endothelial,high_spacet_Unidentifiable,low_spacet_Unidentifiable,high_minus_low_spacet_Unidentifiable,high_snai1ac_mean,low_snai1ac_mean,high_minus_low_snai1ac_mean,high_snai1ac_median,low_snai1ac_median,high_minus_low_snai1ac_median,high_snai1ac_q90,low_snai1ac_q90,high_minus_low_snai1ac_q90,high_snai1ac_iqr,low_snai1ac_iqr,high_minus_low_snai1ac_iqr,high_lisa_hh_frac,low_lisa_hh_frac,high_minus_low_lisa_hh_frac,high_lisa_ll_frac,low_lisa_ll_frac,high_minus_low_lisa_ll_frac
denisenko_2022,SP6,0,4,4,0,0.17943458499720621,0.12594856712277988,0.1845917230547382,0.2635779378503236,0.011286681715575621,0.004036423460994004,ECM_stromal;Immune_inflammatory;Vascular_coag_hypoxia;Epithelial_tumor,ECM_stromal;Immune_inflammatory;Vascular_coag_hypoxia;Epithelial_tumor,CAF,CAF,Epithelial Mesenchymal Transition; Coagulation; TNF-alpha Signaling via NF-kB,Epithelial Mesenchymal Transition; Myogenesis; Coagulation,Collagen Fibril Organization (GO:0030199); Regulation Of T-helper Cell Differentiation (GO:0045622); Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),B Cell Receptor Signaling Pathway (GO:0050853); Antigen Receptor-Mediated Signaling Pathway (GO:0050851); Retina Homeostasis (GO:0001895),48,43,False,False,0.1841967670254019,0.3636313520226081,-0.17943458499720621,0.4840131782832435,0.3670964816916314,0.11691669659161208,0.159284888761696,0.0833820047024791,0.0759028840592169,0.0147686881744306,0.0212851017568473,-0.0065164135824167,0.0799443097692587,0.074991117444082,0.0049531923251767,-0.12524057883094428,-0.25118914595372416,0.12594856712277988,-0.0017843421718006386,-0.18637606522653885,0.1845917230547382,0.6705093346069677,0.9340872724572913,-0.2635779378503236,0.8356183438012006,1.2024174284681404,-0.3667990846669398,0.0,0.011286681715575621,-0.011286681715575621,0.07627118644067797,0.07223476297968397,0.004036423460994004
denisenko_2022,SP6,1,2,2,1,0.18484460239160622,0.7090251506652707,0.8004306332345765,0.8562465588946584,0.10212950096296838,0.05765011336210049,Translation_ribosome;Epithelial_tumor,Immune_inflammatory,Malignant,Malignant,Myc Targets V1,Complement; Allograft Rejection; Interferon Gamma Response,Cytoplasmic Translation (GO:0002181); Peptide Biosynthetic Process (GO:0043043); Macromolecule Biosynthetic Process (GO:0009059),Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478); Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886); Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),50,50,False,False,0.5508898284079402,0.366045226016334,0.18484460239160622,0.1660594094344712,0.0881351741732608,0.0779242352612104,0.0384257523576446,0.2736802606506338,-0.23525450829298916,0.0260700818871457,0.0500323768993518,-0.0239622950122061,0.1601726346454327,0.1232158840414555,0.036956750603977184,0.5783821917179723,-0.13064295894729844,0.7090251506652707,0.4725616278710138,-0.3278690053635628,0.8004306332345765,2.5225867935565702,1.6663402346619118,0.8562465588946584,1.8455627006102884,1.4020083728338744,0.443554327776414,0.1928374655647383,0.09070796460176991,0.10212950096296838,0.03305785123966942,0.09070796460176991,-0.05765011336210049
denisenko_2022,SP6,1,3,3,1,0.26422907108053134,0.5022675418653126,0.6668614630264985,0.13209593085291949,0.05144094889496363,0.08285456146040866,ECM_stromal;Translation_ribosome;Vascular_coag_hypoxia;Epithelial_tumor,Immune_inflammatory,Malignant,Malignant,Epithelial Mesenchymal Transition; Coagulation; Apoptosis,Complement; Allograft Rejection; Interferon Gamma Response,Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Peptide Biosynthetic Process (GO:0043043),Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478); Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886); Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),50,50,False,False,0.6302742970968653,0.366045226016334,0.26422907108053134,0.2969741419437481,0.0881351741732608,0.2088389677704873,0.0163044662921932,0.2736802606506338,-0.2573757943584406,0.0067041491744834,0.0500323768993518,-0.0433282277248684,0.0310289171744204,0.1232158840414555,-0.0921869668670351,0.37162458291801426,-0.13064295894729844,0.5022675418653126,0.33899245766293573,-0.3278690053635628,0.6668614630264985,1.5342443038089923,1.6663402346619118,-0.13209593085291949,1.051254197938185,1.4020083728338744,-0.3507541748956893,0.03926701570680628,0.09070796460176991,-0.05144094889496363,0.007853403141361256,0.09070796460176991,-0.08285456146040866
denisenko_2022,SP6,1,4,4,1,0.1818484589909321,0.005402380116354161,0.32608466319176216,0.9958309000549441,0.09070796460176991,0.014436778161091943,ECM_stromal;Immune_inflammatory;Vascular_coag_hypoxia;Epithelial_tumor,Immune_inflammatory,CAF,Malignant,Epithelial Mesenchymal Transition; Coagulation; TNF-alpha Signaling via NF-kB,Complement; Allograft Rejection; Interferon Gamma Response,Collagen Fibril Organization (GO:0030199); Regulation Of T-helper Cell Differentiation (GO:0045622); Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478); Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886); Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),48,50,False,False,0.1841967670254019,0.366045226016334,-0.1818484589909321,0.4840131782832435,0.0881351741732608,0.39587800410998264,0.159284888761696,0.2736802606506338,-0.11439537188893778,0.0147686881744306,0.0500323768993518,-0.035263688724921194,0.0799443097692587,0.1232158840414555,-0.0432715742721968,-0.12524057883094428,-0.13064295894729844,0.005402380116354161,-0.0017843421718006386,-0.3278690053635628,0.32608466319176216,0.6705093346069677,1.6663402346619118,-0.9958309000549441,0.8356183438012006,1.4020083728338744,-0.5663900290326738,0.0,0.09070796460176991,-0.09070796460176991,0.07627118644067797,0.09070796460176991,-0.014436778161091943
denisenko_2022,SP6,2,3,2,3,0.07938446868892512,0.20675760879995808,0.13356917020807807,0.9883424897475779,0.153570449857932,0.025204448098308165,Translation_ribosome;Epithelial_tumor,ECM_stromal;Translation_ribosome;Vascular_coag_hypoxia;Epithelial_tumor,Malignant,Malignant,Myc Targets V1,Epithelial Mesenchymal Transition; Coagulation; Apoptosis,Cytoplasmic Translation (GO:0002181); Peptide Biosynthetic Process (GO:0043043); Macromolecule Biosynthetic Process (GO:0009059),Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Peptide Biosynthetic Process (GO:0043043),50,50,False,True,0.5508898284079402,0.6302742970968653,-0.07938446868892512,0.1660594094344712,0.2969741419437481,-0.1309147325092769,0.0384257523576446,0.0163044662921932,0.0221212860654514,0.0260700818871457,0.0067041491744834,0.0193659327126623,0.1601726346454327,0.0310289171744204,0.12914371747101228,0.5783821917179723,0.37162458291801426,0.20675760879995808,0.4725616278710138,0.33899245766293573,0.13356917020807807,2.5225867935565702,1.5342443038089923,0.9883424897475779,1.8455627006102884,1.051254197938185,0.7943085026721033,0.1928374655647383,0.03926701570680628,0.153570449857932,0.03305785123966942,0.007853403141361256,0.025204448098308165
denisenko_2022,SP6,2,4,2,4,0.3666930613825383,0.7036227705489166,0.4743459700428144,1.8520774589496025,0.1928374655647383,0.04321333520100855,Translation_ribosome;Epithelial_tumor,ECM_stromal;Immune_inflammatory;Vascular_coag_hypoxia;Epithelial_tumor,Malignant,CAF,Myc Targets V1,Epithelial Mesenchymal Transition; Coagulation; TNF-alpha Signaling via NF-kB,Cytoplasmic Translation (GO:0002181); Peptide Biosynthetic Process (GO:0043043); Macromolecule Biosynthetic Process (GO:0009059),Collagen Fibril Organization (GO:0030199); Regulation Of T-helper Cell Differentiation (GO:0045622); Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),50,48,False,False,0.5508898284079402,0.1841967670254019,0.3666930613825383,0.1660594094344712,0.4840131782832435,-0.31795376884877224,0.0384257523576446,0.159284888761696,-0.1208591364040514,0.0260700818871457,0.0147686881744306,0.011301393712715099,0.1601726346454327,0.0799443097692587,0.08022832487617398,0.5783821917179723,-0.12524057883094428,0.7036227705489166,0.4725616278710138,-0.0017843421718006386,0.4743459700428144,2.5225867935565702,0.6705093346069677,1.8520774589496025,1.8455627006102884,0.8356183438012006,1.0099443568090878,0.1928374655647383,0.0,0.1928374655647383,0.03305785123966942,0.07627118644067797,-0.04321333520100855
denisenko_2022,SP6,3,4,3,4,0.44607753007146345,0.49686516174895856,0.34077679983473635,0.8637349692020246,0.03926701570680628,0.06841778329931672,ECM_stromal;Translation_ribosome;Vascular_coag_hypoxia;Epithelial_tumor,ECM_stromal;Immune_inflammatory;Vascular_coag_hypoxia;Epithelial_tumor,Malignant,CAF,Epithelial Mesenchymal Transition; Coagulation; Apoptosis,Epithelial Mesenchymal Transition; Coagulation; TNF-alpha Signaling via NF-kB,Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Peptide Biosynthetic Process (GO:0043043),Collagen Fibril Organization (GO:0030199); Regulation Of T-helper Cell Differentiation (GO:0045622); Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),50,48,False,False,0.6302742970968653,0.1841967670254019,0.44607753007146345,0.2969741419437481,0.4840131782832435,-0.18703903633949537,0.0163044662921932,0.159284888761696,-0.1429804224695028,0.0067041491744834,0.0147686881744306,-0.008064538999947201,0.0310289171744204,0.0799443097692587,-0.048915392594838306,0.37162458291801426,-0.12524057883094428,0.49686516174895856,0.33899245766293573,-0.0017843421718006386,0.34077679983473635,1.5342443038089923,0.6705093346069677,0.8637349692020246,1.051254197938185,0.8356183438012006,0.2156358541369845,0.03926701570680628,0.0,0.03926701570680628,0.007853403141361256,0.07627118644067797,-0.06841778329931672
denisenko_2022,SP7,0,1,1,0,0.21126534924979157,0.5024231771974931,0.5146148981120711,0.5167629859152625,0.049627263045793395,0.02273695420660277,ECM_stromal;Epithelial_tumor,Translation_ribosome;Immune_inflammatory,Malignant,Malignant,,Myc Targets V1; Allograft Rejection,,Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Peptide Biosynthetic Process (GO:0043043),34,44,False,False,0.8105039822431127,0.5992386329933211,0.21126534924979157,0.0275682875454214,0.0502883291380733,-0.022720041592651903,0.0126995434445192,0.0183469973702499,-0.005647453925730701,0.0351176981713332,0.0586829307069016,-0.0235652325355684,0.0862825328922774,0.2233636906917269,-0.13708115779944952,0.3613543943187315,-0.14106878287876154,0.5024231771974931,0.4007524751565727,-0.11386242295549842,0.5146148981120711,1.430239366625081,0.9134763807098185,0.5167629859152625,1.0974327980910084,1.153458107409913,-0.056025309318904704,0.06666666666666667,0.01703940362087327,0.049627263045793395,0.016666666666666666,0.039403620873269436,-0.02273695420660277
denisenko_2022,SP7,0,2,0,2,0.3880638663143916,0.3742914752299745,0.39583045831822805,0.2985115545018956,0.01703940362087327,0.039623734749830865,Translation_ribosome;Immune_inflammatory,Epithelial_tumor,Malignant,Malignant,Myc Targets V1; Allograft Rejection,,Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Peptide Biosynthetic Process (GO:0043043),,44,16,False,False,0.5992386329933211,0.2111747666789295,0.3880638663143916,0.0502883291380733,0.1643991561921051,-0.1141108270540318,0.0183469973702499,0.0478957024481615,-0.0295487050779116,0.0586829307069016,0.1245971436852784,-0.0659142129783768,0.2233636906917269,0.3663690425194804,-0.14300535182775348,-0.14106878287876154,-0.5153602581087361,0.3742914752299745,-0.11386242295549842,-0.5096928812737265,0.39583045831822805,0.9134763807098185,0.6149648262079229,0.2985115545018956,1.153458107409913,1.2257843456666742,-0.0723262382567611,0.01703940362087327,0.0,0.01703940362087327,0.039403620873269436,0.0790273556231003,-0.039623734749830865
denisenko_2022,SP7,0,3,3,0,0.16613886656022137,0.23919549349752633,0.169485532396383,0.5429234007810091,0.04314578156431191,0.005453003589318821,ECM_stromal;Epithelial_tumor,Translation_ribosome;Immune_inflammatory,Malignant,Malignant,Epithelial Mesenchymal Transition; Myogenesis; UV Response Dn,Myc Targets V1; Allograft Rejection,Collagen Fibril Organization (GO:0030199); Skin Development (GO:0043588); Supramolecular Fiber Organization (GO:0097435),Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Peptide Biosynthetic Process (GO:0043043),37,44,False,False,0.4330997664330998,0.5992386329933211,-0.16613886656022137,0.1611758418529069,0.0502883291380733,0.1108875127148336,0.0316163919953159,0.0183469973702499,0.013269394625066,0.0902434472634541,0.0586829307069016,0.031560516556552495,0.2259060984352216,0.2233636906917269,0.0025424077434947068,0.0981267106187648,-0.14106878287876154,0.23919549349752633,0.055623109440884576,-0.11386242295549842,0.169485532396383,1.4563997814908276,0.9134763807098185,0.5429234007810091,1.4499680846200782,1.153458107409913,0.29650997721016514,0.06018518518518518,0.01703940362087327,0.04314578156431191,0.033950617283950615,0.039403620873269436,-0.005453003589318821
denisenko_2022,SP7,0,4,4,0,0.29195951484939475,0.33408641454876964,0.2478763101477973,0.8765037118411716,0.09018160294367816,0.013145415183991538,ECM_stromal;Translation_ribosome;Immune_inflammatory;Vascular_coag_hypoxia;Epithelial_tumor,Translation_ribosome;Immune_inflammatory,CAF,Malignant,Epithelial Mesenchymal Transition; Coagulation; Myogenesis,Myc Targets V1; Allograft Rejection,Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Regulation Of Cell Migration (GO:0030334),Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Peptide Biosynthetic Process (GO:0043043),50,44,False,False,0.3072791181439264,0.5992386329933211,-0.29195951484939475,0.319911268419921,0.0502883291380733,0.2696229392818477,0.0331263221883442,0.0183469973702499,0.0147793248180943,0.1104562882016498,0.0586829307069016,0.05177335749474819,0.1902161900272497,0.2233636906917269,-0.03314750066447719,0.19301763167000813,-0.14106878287876154,0.33408641454876964,0.13401388719229887,-0.11386242295549842,0.2478763101477973,1.78998009255099,0.9134763807098185,0.8765037118411716,1.6329978762307706,1.153458107409913,0.4795397688208576,0.10722100656455143,0.01703940362087327,0.09018160294367816,0.0262582056892779,0.039403620873269436,-0.013145415183991538
denisenko_2022,SP7,1,2,1,2,0.5993292155641832,0.8767146524274676,0.9104453564302992,0.8152745404171581,0.06666666666666667,0.06236068895643364,ECM_stromal;Epithelial_tumor,Epithelial_tumor,Malignant,Malignant,,,,,34,16,False,False,0.8105039822431127,0.2111747666789295,0.5993292155641832,0.0275682875454214,0.1643991561921051,-0.1368308686466837,0.0126995434445192,0.0478957024481615,-0.0351961590036423,0.0351176981713332,0.1245971436852784,-0.0894794455139452,0.0862825328922774,0.3663690425194804,-0.280086509627203,0.3613543943187315,-0.5153602581087361,0.8767146524274676,0.4007524751565727,-0.5096928812737265,0.9104453564302992,1.430239366625081,0.6149648262079229,0.8152745404171581,1.0974327980910084,1.2257843456666742,-0.1283515475756658,0.06666666666666667,0.0,0.06666666666666667,0.016666666666666666,0.0790273556231003,-0.06236068895643364
denisenko_2022,SP7,1,3,1,3,0.37740421581001293,0.26322768369996674,0.34512936571568814,0.026160414865746606,0.006481481481481484,0.01728395061728395,ECM_stromal;Epithelial_tumor,ECM_stromal;Epithelial_tumor,Malignant,Malignant,,Epithelial Mesenchymal Transition; Myogenesis; UV Response Dn,,Collagen Fibril Organization (GO:0030199); Skin Development (GO:0043588); Supramolecular Fiber Organization (GO:0097435),34,37,False,False,0.8105039822431127,0.4330997664330998,0.37740421581001293,0.0275682875454214,0.1611758418529069,-0.1336075543074855,0.0126995434445192,0.0316163919953159,-0.0189168485507967,0.0351176981713332,0.0902434472634541,-0.055125749092120896,0.0862825328922774,0.2259060984352216,-0.1396235655429442,0.3613543943187315,0.0981267106187648,0.26322768369996674,0.4007524751565727,0.055623109440884576,0.34512936571568814,1.430239366625081,1.4563997814908276,-0.026160414865746606,1.0974327980910084,1.4499680846200782,-0.35253528652906985,0.06666666666666667,0.06018518518518518,0.006481481481481484,0.016666666666666666,0.033950617283950615,-0.01728395061728395
denisenko_2022,SP7,1,4,1,4,0.5032248640991863,0.16833676264872338,0.26673858796427385,0.3597407259259091,0.04055433989788476,0.009591539022611232,ECM_stromal;Epithelial_tumor,ECM_stromal;Translation_ribosome;Immune_inflammatory;Vascular_coag_hypoxia;Epithelial_tumor,Malignant,CAF,,Epithelial Mesenchymal Transition; Coagulation; Myogenesis,,Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Regulation Of Cell Migration (GO:0030334),34,50,False,False,0.8105039822431127,0.3072791181439264,0.5032248640991863,0.0275682875454214,0.319911268419921,-0.2923429808744996,0.0126995434445192,0.0331263221883442,-0.020426778743825,0.0351176981713332,0.1104562882016498,-0.0753385900303166,0.0862825328922774,0.1902161900272497,-0.10393365713497231,0.3613543943187315,0.19301763167000813,0.16833676264872338,0.4007524751565727,0.13401388719229887,0.26673858796427385,1.430239366625081,1.78998009255099,-0.3597407259259091,1.0974327980910084,1.6329978762307706,-0.5355650781397623,0.06666666666666667,0.10722100656455143,-0.04055433989788476,0.016666666666666666,0.0262582056892779,-0.009591539022611232
denisenko_2022,SP7,2,3,3,2,0.22192499975417027,0.6134869687275009,0.565315990714611,0.8414349552829047,0.06018518518518518,0.045076738339149686,ECM_stromal;Epithelial_tumor,Epithelial_tumor,Malignant,Malignant,Epithelial Mesenchymal Transition; Myogenesis; UV Response Dn,,Collagen Fibril Organization (GO:0030199); Skin Development (GO:0043588); Supramolecular Fiber Organization (GO:0097435),,37,16,False,False,0.4330997664330998,0.2111747666789295,0.22192499975417027,0.1611758418529069,0.1643991561921051,-0.003223314339198202,0.0316163919953159,0.0478957024481615,-0.0162793104528456,0.0902434472634541,0.1245971436852784,-0.0343536964218243,0.2259060984352216,0.3663690425194804,-0.14046294408425877,0.0981267106187648,-0.5153602581087361,0.6134869687275009,0.055623109440884576,-0.5096928812737265,0.565315990714611,1.4563997814908276,0.6149648262079229,0.8414349552829047,1.4499680846200782,1.2257843456666742,0.22418373895340404,0.06018518518518518,0.0,0.06018518518518518,0.033950617283950615,0.0790273556231003,-0.045076738339149686
denisenko_2022,SP7,2,4,4,2,0.09610435146499688,0.7083778897787443,0.6437067684660254,1.1750152663430673,0.10722100656455143,0.0527691499338224,ECM_stromal;Translation_ribosome;Immune_inflammatory;Vascular_coag_hypoxia;Epithelial_tumor,Epithelial_tumor,CAF,Malignant,Epithelial Mesenchymal Transition; Coagulation; Myogenesis,,Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Regulation Of Cell Migration (GO:0030334),,50,16,False,True,0.3072791181439264,0.2111747666789295,0.09610435146499688,0.319911268419921,0.1643991561921051,0.1555121122278159,0.0331263221883442,0.0478957024481615,-0.014769380259817298,0.1104562882016498,0.1245971436852784,-0.014140855483628603,0.1902161900272497,0.3663690425194804,-0.17615285249223067,0.19301763167000813,-0.5153602581087361,0.7083778897787443,0.13401388719229887,-0.5096928812737265,0.6437067684660254,1.78998009255099,0.6149648262079229,1.1750152663430673,1.6329978762307706,1.2257843456666742,0.4072135305640965,0.10722100656455143,0.0,0.10722100656455143,0.0262582056892779,0.0790273556231003,-0.0527691499338224
denisenko_2022,SP7,3,4,4,3,0.1258206482891734,0.09489092105124333,0.07839077775141429,0.3335803110601625,0.047035821379366245,0.007692411594672717,ECM_stromal;Translation_ribosome;Immune_inflammatory;Vascular_coag_hypoxia;Epithelial_tumor,ECM_stromal;Epithelial_tumor,CAF,Malignant,Epithelial Mesenchymal Transition; Coagulation; Myogenesis,Epithelial Mesenchymal Transition; Myogenesis; UV Response Dn,Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Regulation Of Cell Migration (GO:0030334),Collagen Fibril Organization (GO:0030199); Skin Development (GO:0043588); Supramolecular Fiber Organization (GO:0097435),50,37,False,False,0.3072791181439264,0.4330997664330998,-0.1258206482891734,0.319911268419921,0.1611758418529069,0.15873542656701412,0.0331263221883442,0.0316163919953159,0.0015099301930283013,0.1104562882016498,0.0902434472634541,0.020212840938195697,0.1902161900272497,0.2259060984352216,-0.0356899084079719,0.19301763167000813,0.0981267106187648,0.09489092105124333,0.13401388719229887,0.055623109440884576,0.07839077775141429,1.78998009255099,1.4563997814908276,0.3335803110601625,1.6329978762307706,1.4499680846200782,0.18302979161069244,0.10722100656455143,0.06018518518518518,0.047035821379366245,0.0262582056892779,0.033950617283950615,-0.007692411594672717
denisenko_2022,SP8,0,1,1,0,0.02462300782668539,0.28167784762781095,0.30456320448093877,0.1428750522712381,0.016416016416016414,0.07102019602019602,ECM_stromal;Translation_ribosome;Vascular_coag_hypoxia;Epithelial_tumor;Metabolic_stress,ECM_stromal;Epithelial_tumor,CAF,CAF,TNF-alpha Signaling via NF-kB; Epithelial Mesenchymal Transition; Hypoxia,Epithelial Mesenchymal Transition; Myogenesis,Cytoplasmic Translation (GO:0002181); Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944); Peptide Biosynthetic Process (GO:0043043),Muscle Contraction (GO:0006936); Supramolecular Fiber Organization (GO:0097435); Actin Filament Organization (GO:0007015),47,50,True,True,0.1580952640004973,0.1827182718271827,-0.02462300782668539,0.3874826831098426,0.4694064569497303,-0.08192377383988775,0.010974988059118,0.0072315576034551,0.0037434304556629005,0.1243449980336385,0.1130486923106246,0.011296305723013905,0.2728761698544804,0.2094488622227869,0.06342730763169346,-0.08783133968615225,-0.3695091873139632,0.28167784762781095,-0.07066620123127078,-0.37522940571220953,0.30456320448093877,0.9268697252223911,0.783994672951153,0.1428750522712381,1.0179645309392709,1.0768008635238027,-0.0588363325845318,0.027472527472527472,0.011056511056511056,0.016416016416016414,0.03708791208791209,0.10810810810810811,-0.07102019602019602
denisenko_2022,SP8,0,2,2,0,0.6474822054737189,1.0552438467089287,1.1843801440095825,0.8411804578125083,0.1453141453141453,0.09073359073359075,ECM_stromal;Epithelial_tumor,ECM_stromal;Epithelial_tumor,Malignant,CAF,Estrogen Response Early; Estrogen Response Late; Apical Surface,Epithelial Mesenchymal Transition; Myogenesis,Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272); Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332); Gland Development (GO:0048732),Muscle Contraction (GO:0006936); Supramolecular Fiber Organization (GO:0097435); Actin Filament Organization (GO:0007015),50,50,False,False,0.8302004773009016,0.1827182718271827,0.6474822054737189,0.0225943347999579,0.4694064569497303,-0.4468121221497724,0.0092058884638795,0.0072315576034551,0.0019743308604244,0.0336110107550934,0.1130486923106246,-0.0794376815555312,0.0745097130409848,0.2094488622227869,-0.1349391491818021,0.6857346593949655,-0.3695091873139632,1.0552438467089287,0.8091507382973729,-0.37522940571220953,1.1843801440095825,1.6251751307636613,0.783994672951153,0.8411804578125083,1.128605843970512,1.0768008635238027,0.05180498044670934,0.15637065637065636,0.011056511056511056,0.1453141453141453,0.017374517374517374,0.10810810810810811,-0.09073359073359075
denisenko_2022,SP8,0,3,3,0,0.18419799963189598,0.7396677778654115,0.8207407580578165,0.8001200589090064,0.0987474105121164,0.05908850026497086,Metabolic_stress,ECM_stromal;Epithelial_tumor,Malignant,CAF,Cholesterol Homeostasis,Epithelial Mesenchymal Transition; Myogenesis,,Muscle Contraction (GO:0006936); Supramolecular Fiber Organization (GO:0097435); Actin Filament Organization (GO:0007015),50,50,False,False,0.3669162714590787,0.1827182718271827,0.18419799963189598,0.1738913556859073,0.4694064569497303,-0.295515101263823,0.0099512677404475,0.0072315576034551,0.0027197101369924002,0.094404641347579,0.1130486923106246,-0.018644050963045597,0.2897324907307989,0.2094488622227869,0.08028362850801196,0.3701585905514483,-0.3695091873139632,0.7396677778654115,0.445511352345607,-0.37522940571220953,0.8207407580578165,1.5841147318601594,0.783994672951153,0.8001200589090064,1.3554737537708657,1.0768008635238027,0.278672890247063,0.10980392156862745,0.011056511056511056,0.0987474105121164,0.049019607843137254,0.10810810810810811,-0.05908850026497086
denisenko_2022,SP8,0,4,0,4,0.03313308806968321,0.21785051284187584,0.17815317224425986,0.1928145381380597,0.011056511056511056,0.05603876014243184,ECM_stromal;Epithelial_tumor,Translation_ribosome;Immune_inflammatory;Vascular_coag_hypoxia,CAF,CAF,Epithelial Mesenchymal Transition; Myogenesis,Allograft Rejection; Interferon Gamma Response,Muscle Contraction (GO:0006936); Supramolecular Fiber Organization (GO:0097435); Actin Filament Organization (GO:0007015),Cytoplasmic Translation (GO:0002181); Protection From Natural Killer Cell Mediated Cytotoxicity (GO:0042270); B Cell Receptor Signaling Pathway (GO:0050853),50,35,True,True,0.1827182718271827,0.2158513598968659,-0.03313308806968321,0.4694064569497303,0.3309864580848618,0.1384199988648685,0.0072315576034551,0.0175575419028284,-0.010325984299373299,0.1130486923106246,0.1104225154362252,0.002626176874399408,0.2094488622227869,0.2829777343681008,-0.0735288721453139,-0.3695091873139632,-0.587359700155839,0.21785051284187584,-0.37522940571220953,-0.5533825779564694,0.17815317224425986,0.783994672951153,0.5911801348130933,0.1928145381380597,1.0768008635238027,1.3391022784605715,-0.26230141493676884,0.011056511056511056,0.0,0.011056511056511056,0.10810810810810811,0.16414686825053995,-0.05603876014243184
denisenko_2022,SP8,1,2,2,1,0.6721052133004043,0.7735659990811177,0.8798169395286437,0.6983054055412702,0.1288981288981289,0.019713394713394713,ECM_stromal;Epithelial_tumor,ECM_stromal;Translation_ribosome;Vascular_coag_hypoxia;Epithelial_tumor;Metabolic_stress,Malignant,CAF,Estrogen Response Early; Estrogen Response Late; Apical Surface,TNF-alpha Signaling via NF-kB; Epithelial Mesenchymal Transition; Hypoxia,Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272); Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332); Gland Development (GO:0048732),Cytoplasmic Translation (GO:0002181); Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944); Peptide Biosynthetic Process (GO:0043043),50,47,False,False,0.8302004773009016,0.1580952640004973,0.6721052133004043,0.0225943347999579,0.3874826831098426,-0.3648883483098847,0.0092058884638795,0.010974988059118,-0.0017690995952385005,0.0336110107550934,0.1243449980336385,-0.0907339872785451,0.0745097130409848,0.2728761698544804,-0.19836645681349557,0.6857346593949655,-0.08783133968615225,0.7735659990811177,0.8091507382973729,-0.07066620123127078,0.8798169395286437,1.6251751307636613,0.9268697252223911,0.6983054055412702,1.128605843970512,1.0179645309392709,0.11064131303124114,0.15637065637065636,0.027472527472527472,0.1288981288981289,0.017374517374517374,0.03708791208791209,-0.019713394713394713
