domain,Malignant,CAF,Endothelial,Plasma,B cell,T CD4,T CD8,NK,cDC,pDC,Macrophage,Mast,Neutrophil,Unidentifiable,dataset,sample
3,0.5416794716425354,0.0775218458583381,0.0729389257611738,0.0152508905374474,0.0285412716828033,0.0018731279884638,0.0003984115285415,0.0003353515188697,0.0097823281951012,0.0130012075853809,0.0376878122371587,0.0007085978894279,0.000986932406799,0.1992938452886829,visium/ju_2024,CPS_OV20RtOV4
4,0.5249957619935584,0.0608535689353383,0.0986769810948272,0.0195303905232307,0.0440886872467688,0.0034685146494502,0.0002985576191259,0.0002810090486278,0.0277000103987713,0.0255431093474654,0.0336973571625457,0.0002138134731036,0.0006421816299048,0.1600100568772813,visium/ju_2024,CPS_OV20RtOV4
0,0.6671636731231487,0.038144515598434,0.0514705474286586,0.0132671763435676,0.0177706523604166,0.0028328879702014,0.0002716078148199,0.0010694803751639,0.0104555116946565,0.0125329490737847,0.019690254256719,0.000959144675175,0.0005998702390167,0.1637720329794905,visium/ju_2024,CPS_OV24RTOV4
1,0.703393759975746,0.0303119932484935,0.038551513037577,0.0135732074795501,0.0225880084929181,0.0011737417327893,0.0001434604872358,0.0010352078212458,0.0049540630115138,0.0109320224759568,0.0396001893315577,0.0004769634783327,0.0002322774700477,0.1330341115875198,visium/ju_2024,CPS_OV24RTOV4
2,0.1420882849454278,0.133906782832083,0.1059431598021192,0.0404781098281901,0.0386936442151083,0.0039036790788524,0.0003942774002058,0.0028280365632785,0.0175811176493233,0.0352893923601743,0.0563959071781754,0.0008413829761313,0.0005564455651643,0.4210997796057656,visium/ju_2024,CPS_OV24RTOV4
3,0.7579944948366002,0.0286022179378944,0.0292147903371793,0.0132030847251381,0.014539958335391,0.0024927734108158,0.0001672390562047,0.0008671575433348,0.006287419789847,0.013364686688622,0.0199268046001291,0.0003334532956944,0.0006384541240583,0.112369056228181,visium/ju_2024,CPS_OV24RTOV4
4,0.267488939221462,0.4959457525691594,0.0813092597566854,0.0035788374413597,0.003786905182973,0.0040510413047746,0.0005814950055265,0.0006891866309589,0.0019996417970268,0.0112203007051848,0.0496373196465924,0.0001521942249415,0.0003793442271799,0.0791797822861744,visium/ju_2024,CPS_OV24RTOV4
0,0.6031614002478315,0.2253186607056788,0.019294614686672,0.0272291774006191,0.0027449206368858,0.004909246933534,0.0013650881219178,0.0010943485704095,0.0032841913014777,0.0058157537097228,0.0609468851576734,9.397410310119232e-05,0.0003110488841967,0.0444306895402792,visium/ju_2024,CPS_OV34RtOV1
1,0.2459564393939394,0.5363213878020476,0.0218736885615694,0.0769183658204449,0.0042226930455153,0.0056687188726199,0.002585936885083,0.0015334831710924,0.0039791760226006,0.0053031018678653,0.0806088971485762,0.0001025516554832,0.0001345020827845,0.0147910576703778,visium/ju_2024,CPS_OV34RtOV1
2,0.8111906249999999,0.0291216325886245,0.0195089604173394,0.0124063945633474,0.0052701782836048,0.0045913166070371,0.0006732970815911,0.0006518444608031,0.0052164221337274,0.0182468875501068,0.013971388414383,0.0003259123835257,0.0006363676155415,0.0781903979003674,visium/ju_2024,CPS_OV34RtOV1
3,0.762937863372093,0.0334418227907118,0.0337034729344924,0.0147110492145189,0.0092849250996332,0.0045243425576423,0.0010841667918538,0.0006653311764696,0.0068586319703601,0.0135426757355169,0.0231175785796377,0.0003812775733525,0.0007509975941191,0.0949966494933189,visium/ju_2024,CPS_OV34RtOV1
4,0.1214661214953271,0.5044329398034028,0.048579652031781,0.1429900730659921,0.0173389988610111,0.0211693791154414,0.0066526825264726,0.0018791946470048,0.0103083662538508,0.0102448585561645,0.0930311152757673,0.0005856259437623,0.0002194865349401,0.0211015058890812,visium/ju_2024,CPS_OV34RtOV1
0,0.4033281893822485,0.0785674887036128,0.0680634198801975,0.0297866587394032,0.033765472085751,0.0025310944403218,0.000267018642012,0.0004911352765225,0.0153677709540413,0.021239151252351,0.038617433940466,0.0001052903310647,0.0196887509533913,0.288181428765896,visium/ju_2024,CPS_OV5LtOV4
1,0.3777937981276161,0.0768311222376999,0.0760691423782957,0.0235790432337501,0.038134477156097,0.00303265868891,0.0005533981765435,0.0006623968048536,0.0105921820370186,0.0248481355285192,0.0367384682799804,0.0002229355678293,0.0041624131559472,0.3267798811479472,visium/ju_2024,CPS_OV5LtOV4
2,0.6511215637428435,0.0342448734772717,0.0519441373521115,0.0233073251291432,0.01834723468794,0.0039476967056683,0.0003101651052659,0.0006317512299556,0.009309051329793,0.0183493181957476,0.0283783028097703,0.0001755930510888,0.0177888560246697,0.1421453236874657,visium/ju_2024,CPS_OV5LtOV4
3,0.6313688212927756,0.0231402968630852,0.0682948488313223,0.0140549638093672,0.0299321482790212,0.0022506520236812,0.0002092912688255,0.0005043238584734,0.0046800678591188,0.0181370112389609,0.0182254743395013,0.0005862873616699,0.0006511673780947,0.1879651829095347,visium/ju_2024,CPS_OV5LtOV4
4,0.6126441137994694,0.1739400688939836,0.0391130310633136,0.0050079326234589,0.0077536290658565,0.0048099506086183,0.000966176114382,0.000818540417693,0.0039924177098816,0.0087059298601917,0.0445554856310174,0.0002443482464801,0.0033089950329938,0.0941403455628845,visium/ju_2024,CPS_OV5LtOV4
0,0.7706637967748248,0.0230252399321576,0.0362608620395194,0.0284828989888493,0.0048502299797929,0.006638680600008,0.0004269115669177,0.0003192759865318,0.0082887821993392,0.0092321856557173,0.0166834446874536,0.0030239738357229,0.0090983095880104,0.083007490716749,visium/ju_2024,CPS_OV71_1
1,0.3167754508971817,0.1344383744608429,0.089367128058916,0.0689373006394004,0.0168925359048669,0.0133051981842784,0.0015865830165023,0.0008888529595801,0.0298199210150638,0.0284374261493882,0.0330033351878664,0.0024225920029824,0.0155024202383785,0.2486228812847513,visium/ju_2024,CPS_OV71_1
2,0.6729748004485785,0.0296175719495714,0.0494399681682125,0.0379204551082891,0.0088825573112451,0.0096514645873675,0.0008075916847026,0.0003827803192499,0.0150506475855535,0.0159507783978139,0.0135617983673436,0.0013424097916686,0.0061628962858548,0.1382548176289569,visium/ju_2024,CPS_OV71_1
3,0.4786067115509695,0.0616408620710133,0.0907177047929464,0.0653807011844937,0.0126524964046089,0.0163212199504768,0.0006186990341067,0.0003241220047683,0.0205489456171681,0.0311727734193252,0.0279487681223344,0.0047575360822216,0.0092647919002079,0.1800446965186536,visium/ju_2024,CPS_OV71_1
4,0.2944949312686591,0.253594270029857,0.0915818419979558,0.0567017422038582,0.0151993003480422,0.0107400971753587,0.0005285502095138,0.0016032702122292,0.0258317812991991,0.019332151645854,0.0378946195871684,0.0017722079909712,0.0133998757593772,0.1773253602719555,visium/ju_2024,CPS_OV71_1
