domain,Malignant,CAF,Endothelial,Plasma,B cell,T CD4,T CD8,NK,cDC,pDC,Macrophage,Mast,Neutrophil,Unidentifiable,dataset,sample
7,0.0550527903469079,0.1610766443882758,0.0276758335743576,0.0014864379459721,0.004005766299267,0.0103846043074116,0.0042134879904583,0.0018781767242452,0.0007528580300736,0.0092051037794462,0.5828272599032946,0.0044512451028153,0.000226950605663,0.1367628410018111,visium/yamamoto_2025,Pt1-3
8,0.459376571141277,0.1448882398159961,0.0504961367985498,0.0057801122706338,0.0129388492584365,0.0083610575734318,0.0024965288823046,0.0006670851361019,0.0017119291393424,0.0114038357594152,0.1279342380364528,0.014230372208353,0.0001156243417612,0.159599419637943,visium/yamamoto_2025,Pt1-3
0,0.4169438490156947,0.4717008577038309,0.0193256025506086,0.0006739989100666,0.0011530851804637,0.0008413949435792,1.2463579497323807e-05,3.671624568597792e-05,0.00080874226673,0.0051943114629101,0.0069438681429383,0.0003234915758836,0.00026494912946,0.0757767094532927,visium/yamamoto_2025,Pt1-4
1,0.8248977505112475,0.0498022157807132,0.0153429769986772,0.0060120897034003,0.0023674555927816,0.0025868732023281,2.434016449400045e-05,9.051887493337624e-05,0.0025147861664,0.0043151627295021,0.0078496543939629,0.001472485943698,0.0021063870039004,0.0806173670365247,visium/yamamoto_2025,Pt1-4
2,0.910881901840491,0.0208353442592207,0.0064829403232347,0.0031772155150948,0.0006833660023442,0.0024656594956052,0.0001293838126239,5.730690410047036e-05,0.0019314670568866,0.0026535532194302,0.0029852831431456,0.0001801475122275,0.0009839955108474,0.0465555854047473,visium/yamamoto_2025,Pt1-4
3,0.6819304862619656,0.1973857672399618,0.0172068075577036,0.0020576712024185,0.0012151603967461,0.0015432552827485,2.2792655192649227e-05,2.9519939639847985e-05,0.0013079346131019,0.0073267139256426,0.0042172872066681,0.0006270165643445,0.0006143172955968,0.0845153865897864,visium/yamamoto_2025,Pt1-4
4,0.212141199656696,0.7005001674981878,0.0191982400369503,0.0004237774216211,0.0011656537447008,0.001492241884777,4.846579044991593e-05,0.0001351517232527,0.0014020279553148,0.005068256713716,0.012539772880918,0.0006002350686255,0.0002446476415652,0.0450401619832242,visium/yamamoto_2025,Pt1-4
5,0.1836029001673174,0.4604731215524035,0.0322408733382517,0.0068583720243029,0.0064604210045524,0.0032704242028292,4.119489024162523e-05,0.0001290424166329,0.0037692586932722,0.0228931901031506,0.0081711619403543,0.0006026682149934,0.0013424639927307,0.2701449074589667,visium/yamamoto_2025,Pt1-4
6,0.6048398091342877,0.3459600901729249,0.0030580264637208,0.0010884427301017,0.0011080846485944,0.0007589566144148,5.037221530199908e-06,4.590881284677144e-05,0.0012836636161662,0.0022506440224821,0.0065079931752761,0.0001729493661774,0.0002259217193167,0.0326946945243817,visium/yamamoto_2025,Pt1-4
7,0.0301894851285237,0.8259214361903415,0.0195207323259983,0.0012197449477255,0.0021004858360121,0.0010010373502056,1.0546011491476004e-05,7.202677369609109e-05,0.0013211310257439,0.0096252053162228,0.0059519038021189,0.0006929641698705,0.0005766826685022,0.1017966184535465,visium/yamamoto_2025,Pt1-4
8,0.8369602963305938,0.0467146559513836,0.0130553727895723,0.0048160752610502,0.0008975485139319,0.0007238292561586,1.677971075863045e-05,2.5526411401482677e-05,0.0009061854196444,0.0043519783209834,0.0006421536189972,0.0002045403623803,0.0001788221209592,0.0905064246114295,visium/yamamoto_2025,Pt1-4
0,0.4403509290166307,0.1473721135575224,0.0503229776641515,0.0178833815786349,0.0010767608413003,0.0045719683647845,0.0001146346010346,0.0003701216672176,0.0062396507800923,0.0345387605888979,0.0364911463742614,0.0009111169539835,0.001568244271075,0.2581881937404126,visium/yamamoto_2025,Pt2-1
1,0.3457600858113343,0.3600451703014742,0.0235661047631809,0.0102570521149103,0.0019164073884146,0.0019201523517891,5.096821648593384e-05,0.0003273313612606,0.0019531356490209,0.0148907291371139,0.0359623993879509,0.0002697875023628,0.0003947725286337,0.2026859034860671,visium/yamamoto_2025,Pt2-1
2,0.8676266841215295,0.0619683340140603,0.0049480613633083,0.0020668599689542,0.0003751292183362,0.0012526785227791,0.0001834423136617,0.000144786833908,0.0012636718394749,0.0045110161523944,0.0069771052106352,0.0004930830772216,0.0004630826672431,0.0477283927388207,visium/yamamoto_2025,Pt2-1
3,0.6197551081171611,0.270252008401469,0.0113046619392556,0.0010947483346035,0.000764717148141,0.0039579557382252,0.0004368300797325,0.0002539275992551,0.0012617531762313,0.0043154136608379,0.0412381772708334,0.0004195252372134,0.001444621564739,0.0435007683387994,visium/yamamoto_2025,Pt2-1
4,0.1592631001037028,0.6687948635661027,0.0237584821128358,0.0123929384906744,0.0017205391422549,0.0010734131874755,0.0001292606287738,0.0004158243779593,0.0007328810247822,0.0086789989488177,0.0526097535405563,0.0001580455039822,0.0001872153518106,0.0700846840202708,visium/yamamoto_2025,Pt2-1
5,0.863855421686747,0.0170287020896168,0.0070128159457687,0.006487767623722,0.0001425420561879,0.0007083510530196,7.289216837916318e-05,0.0002149919457841,0.0029449192201946,0.0105556235263915,0.0069806539754485,0.0004515050177247,0.0003627040638729,0.0831833987837682,visium/yamamoto_2025,Pt2-1
6,0.1615524560339599,0.4226946497996284,0.0202479160772386,0.0007054708223654,0.002074659696243,0.010305078592765,0.0046527760355397,0.0004662017642443,0.0011915499210912,0.014197417723468,0.281721918347272,0.0004202079043141,0.0040895985663532,0.0756800987155164,visium/yamamoto_2025,Pt2-1
7,0.5590596688534833,0.0297584574960671,0.0405929502822416,0.0176173043257464,0.0005013710611163,0.0037168712962565,6.352323769381143e-05,0.0001807483372259,0.0117722330548076,0.0414094878029818,0.0261095563777675,0.0020646626203963,0.0019059977016077,0.265247319067759,visium/yamamoto_2025,Pt2-1
8,0.6689003436426117,0.2331734889413849,0.0074983369133454,0.0041232234893208,0.0006431388869975,0.0007513928220068,0.00010973917022,8.115785208433387e-05,0.000423863205244,0.0038330778234482,0.0153322268975675,0.0001290391598282,0.0003965447922121,0.0646046764037276,visium/yamamoto_2025,Pt2-1
0,0.5945165945165944,0.0330856827121547,0.0773946967076225,0.0229789336880702,0.0017688888590233,0.0012628192962493,8.294064212011953e-06,7.530055979739129e-05,0.0058214053544273,0.0162152292219304,0.0140861396841119,0.0074034684579466,0.0009311661730224,0.2244515105749667,visium/yamamoto_2025,Pt2-2
1,0.8259465228625995,0.0186947920056853,0.0260320311304033,0.0111913311774317,0.000678927782864,0.0014173502120992,1.1908805269631032e-05,4.868427972887559e-05,0.0057568926689634,0.0050814156640533,0.0065582207952785,0.003284819374363,0.0022400523777104,0.0930598415612235,visium/yamamoto_2025,Pt2-2
2,0.348343685300207,0.0426453159534827,0.1270259713947858,0.03618987492338,0.0018787503009478,0.0057277447192538,8.137302793398816e-06,7.669454495024005e-05,0.0140898277409132,0.0241654667390556,0.0356971189319533,0.0088455317974815,0.0185868040765896,0.3367190762742054,visium/yamamoto_2025,Pt2-2
3,0.5776268115942028,0.1106859571365765,0.0542780614482716,0.015456530739007,0.0006877519187006,0.0057290516340947,7.1759046318212685e-06,7.880983727217859e-05,0.0111780027092425,0.0111340376484008,0.0106472843864188,0.0032434596530676,0.015816680086382,0.1834313436370636,visium/yamamoto_2025,Pt2-2
4,0.6515647973114891,0.0191658463532732,0.0621976308674061,0.022165539054624,0.0014195933902555,0.0017666581060793,1.0905709855904842e-05,2.6398802679876092e-05,0.0058981564515999,0.0126361515291778,0.0172619259156782,0.0058520235383709,0.0048384002752827,0.1951964074768356,visium/yamamoto_2025,Pt2-2
5,0.628741184963074,0.1331251257525449,0.0436424677392788,0.0116987888475333,0.001535135805221,0.000695773799801,2.8046469421026693e-06,0.0002140730986796,0.0019817998171119,0.0080904393090291,0.0082831266212717,0.0025843413849941,0.0021892758374363,0.1572160072046677,visium/yamamoto_2025,Pt2-2
6,0.3682734719596723,0.2532402146348192,0.0517237884797349,0.0171125677403318,0.0021075202063047,0.0007704356007833,3.929660039094698e-06,0.0002136063531173,0.002819646745334,0.0142128880935552,0.0077932824731119,0.0031157110664819,0.0014679225311595,0.2771450144555542,visium/yamamoto_2025,Pt2-2
7,0.2002760524499655,0.5926743597298612,0.0232874954329832,0.0071473033330141,0.0013747597170962,0.0008518472201662,7.996427157394108e-06,0.0002781430215619,0.0007905191841061,0.0063636282463978,0.0185460129984601,0.0006443012676235,0.0026107973434621,0.1451467836281441,visium/yamamoto_2025,Pt2-2
8,0.4876103614859235,0.220729296943656,0.0478629324798456,0.0097007916406336,0.0016333010062745,0.0009132325080127,3.723168847724242e-05,0.0001520165295761,0.0016602976503895,0.0132873382411229,0.006275212717708,0.0023185910395342,0.0016899248121011,0.2061298160843303,visium/yamamoto_2025,Pt2-2
0,0.8627549936251595,0.010785288876359,0.0207520412844914,0.0037853812862445,0.0008351901365475,0.0081355856821384,0.0021301004561485,0.0012158095765802,0.007098298077856,0.0077718231971196,0.0312622715315294,0.0040561840644306,0.0013644579237308,0.0380543698617742,visium/yamamoto_2025,Pt2-3
1,0.4737413614932507,0.2011435570797183,0.0192345108674593,0.0096290035415199,0.0003841703331319,0.0276481927187768,0.0014222843928631,0.0019510845588406,0.043828523846973,0.0206721762733697,0.0897191557177155,0.0002428337194113,0.000395502348196,0.1099876431087733,visium/yamamoto_2025,Pt2-3
2,0.4273146658083897,0.0376403081691016,0.0899915481233102,0.0179296465816229,0.0003018037647278,0.0319782746242295,0.0027760319262895,0.0051672622713304,0.0789553375890238,0.0273106040952416,0.0897716282113403,0.0011697989512965,0.0081264462132046,0.1815666436708909,visium/yamamoto_2025,Pt2-3
3,0.3198039940828401,0.0439455833502102,0.1511804392745731,0.0145674804354445,0.0002670832506868,0.0324908650136757,0.0025307500495412,0.0068685260892848,0.0389085417133863,0.0425591155061799,0.1523631419542425,0.0159584748990022,0.0063471485975659,0.1722088557833658,visium/yamamoto_2025,Pt2-3
4,0.8261838868388685,0.0308844272391784,0.0167819734181385,0.005702245445451,0.0007698812840067,0.0073264859979432,0.0009866606078353,0.0006364980790392,0.0188422944446202,0.0096871130820313,0.0180897651154346,0.0008815284159474,0.0008601540700775,0.0623678977695456,visium/yamamoto_2025,Pt2-3
5,0.7974495627111906,0.0077238163710276,0.0506715039826774,0.0056618494037693,0.0002199187334984,0.0043423772777878,0.0005480696586549,0.0009158984968249,0.0077026205255321,0.0101603466411268,0.0395782929349801,0.0069807044947571,0.0058416561644855,0.0622040415184155,visium/yamamoto_2025,Pt2-3
6,0.0302896848698375,0.4074019204727029,0.048063770077137,0.0218237575101654,0.002743537124593,0.043531055814439,0.0024609792719199,0.0037056774675843,0.0623993672912794,0.0346479483703115,0.1730784398943706,0.0014590925367082,0.0025055559153536,0.1658892133835969,visium/yamamoto_2025,Pt2-3
7,0.6022917714094185,0.0618223483023183,0.0340452132242771,0.0129945852582922,9.13765461406512e-05,0.0170662617553234,0.0029283630377958,0.0037023554626095,0.0421071292940648,0.0170437858019006,0.0986481212239209,0.0004370253828361,0.0049810295367396,0.101840764483316,visium/yamamoto_2025,Pt2-3
8,0.4336939102564103,0.0900580432132829,0.0674839817759531,0.0203179560448507,0.0001457531116482,0.01189551587416,0.0008094349250681,0.0055344982787567,0.0587015939602476,0.0220841363767936,0.0875504008805904,0.0001819348699252,0.0118669267086272,0.1896759137236852,visium/yamamoto_2025,Pt2-3
0,0.2410080281914048,0.2421304547176754,0.1504860536342147,0.0140872035274129,0.0056226656644316,0.0016691278896672,0.0001061532572333,0.0002998564519901,0.0110227657667495,0.0244444960736261,0.0243572850609526,0.0177758013390642,0.000818976087124,0.2661711323384529,visium/yamamoto_2025,Pt2-4
1,0.7846351442987346,0.0576202164299354,0.0179882247957462,0.0071748505959291,0.0033886286237218,0.0012269197052921,4.765343561276254e-05,0.0001661470363069,0.0026078699347598,0.0064999041880213,0.0036795544124945,0.0008409402518943,0.0012230480956155,0.112902529673862,visium/yamamoto_2025,Pt2-4
2,0.7374189121756487,0.0576247168536666,0.1050342758285392,0.0078745804812657,0.0005263226796021,0.0004191793050774,9.27733471662719e-05,0.0002078538750367,0.0041194306072093,0.0029769907543113,0.0091658902735477,0.031942594704252,0.0005887665569133,0.0420079208910963,visium/yamamoto_2025,Pt2-4
3,0.6211213935764833,0.1205241848074591,0.0489600602042727,0.003797199061639,0.0062426872804808,0.0006262166933723,2.2392481444610604e-05,7.956490547014178e-05,0.0037918965227533,0.0092889955115551,0.0025979816655326,0.0082624707144805,0.00020914024131,0.1744759137363429,visium/yamamoto_2025,Pt2-4
4,0.2116109507603498,0.4240632320179143,0.081332707771019,0.0021798106424506,0.0129515292823364,0.0008065140001216,0.0001119376349965,0.0001395967663556,0.0021358176382078,0.0195747712058546,0.0121594440225618,0.0046877851972331,0.0004008184625689,0.2278450845980292,visium/yamamoto_2025,Pt2-4
5,0.0720844026233247,0.516732403390395,0.098668849632421,0.0008569866815639,0.0192975245541294,0.0012869371185083,0.0002481883171207,0.0001647685504248,0.0014937241917429,0.0247243599748965,0.0169247995066482,0.004379478640765,0.00022786778949,0.2429097090285689,visium/yamamoto_2025,Pt2-4
6,0.7292156427884972,0.0851016836151163,0.0309330177727869,0.0051545478494287,0.0021411970612221,0.0023688558754121,7.01310545473227e-05,0.0002417416365137,0.0051219970195855,0.0096479895428086,0.0154265051705274,0.0037776410013495,0.0013558836637191,0.1094444005163861,visium/yamamoto_2025,Pt2-4
7,0.5447447210841475,0.1741062625039851,0.0376502683914926,0.0151862093506207,0.0059920825011972,0.0047252185799288,0.000125003964612,0.0004143593232756,0.0054959196436639,0.0143377828621082,0.0171326173663419,0.0020409571608121,0.0021521343033362,0.1758966734907932,visium/yamamoto_2025,Pt2-4
8,0.8292451793660387,0.0371449955657091,0.0423135430515121,0.0062488495439148,0.0020395484653122,0.0012825148252246,0.0001011457728255,0.0001730256815224,0.0040696880757493,0.0034633905003273,0.0032861411881343,0.0108697187870691,0.0007149793254232,0.0590488394842642,visium/yamamoto_2025,Pt2-4
0,0.3013723544973544,0.1333685942064914,0.1017869475252932,0.0123896967273432,0.0282722939386424,0.0037613095227964,0.000498734918095,0.0005176690223313,0.0069185229008895,0.0336947387522469,0.0458390692436176,0.0002197998625309,0.0008921601514103,0.3304681087309568,visium/ju_2024,CPS_OV19_LtOV1
1,0.6084472846377609,0.0834699643753019,0.0447664946281186,0.0111479627988948,0.0220223972164316,0.004036936403821,0.0007986527133397,0.0004752857183596,0.0051444552695895,0.0140959215558607,0.0333415730798819,0.0001097380907411,0.0007417768913373,0.1714017384387425,visium/ju_2024,CPS_OV19_LtOV1
2,0.3846972369194591,0.2617536527797904,0.0474404751904915,0.029424586873163,0.0116098423838367,0.0041782478167708,0.0011249062659296,0.0006507297489779,0.0020371286587553,0.0115695219520598,0.0829860073007762,6.400884735976741e-05,9.816157902521556e-05,0.1623656603502709,visium/ju_2024,CPS_OV19_LtOV1
3,0.5873451629845214,0.0443378667182378,0.0722619496995231,0.0133300501805463,0.0281290471215996,0.0051153563327829,0.0011005831543272,0.0004132202451313,0.0071924356986695,0.0185050995797537,0.0471822947652249,0.0002936393219845,0.0006253222476029,0.1741686871646585,visium/ju_2024,CPS_OV19_LtOV1
4,0.6929285294364659,0.0491324570432285,0.0512099967500865,0.0064646340264612,0.014294465039613,0.0027488533152487,0.0008394207744292,0.0004164881616737,0.0046023235346032,0.0103471555425019,0.0405469148297568,0.0002347943231207,0.0002683590360189,0.1259670462820293,visium/ju_2024,CPS_OV19_LtOV1
5,0.2185964064136653,0.4292633689036998,0.0711350616939866,0.0059953839963744,0.0092433104731961,0.0060890205791066,0.0008310267017213,0.0006583530197223,0.0020726196137946,0.0131944920922814,0.0604003438943829,0.0001066259425969,0.0001729948982202,0.1822409917772507,visium/ju_2024,CPS_OV19_LtOV1
6,0.6401667059841157,0.0604762951903478,0.0636179595947465,0.0082852356667926,0.0193847804268269,0.0035930207247011,0.0009748759203008,0.0003397456118563,0.0064245505548179,0.0142582862418617,0.0298582891677702,0.0001586093127319,0.0002628734313799,0.1521989632545523,visium/ju_2024,CPS_OV19_LtOV1
7,0.225572305974316,0.1129950024887353,0.1229844550777818,0.0198902274702548,0.0372317545242347,0.0036147590174652,0.0005557191757794,0.0001938122642123,0.0110286309526637,0.0340345741146396,0.0345432611779749,0.0002184050184844,0.0006652392280621,0.396471853515395,visium/ju_2024,CPS_OV19_LtOV1
8,0.3963256907701352,0.0677304993903188,0.0543067733710599,0.0181523232970387,0.0431979397621542,0.0023287432497906,0.000750287191633,0.000434399832353,0.0023960510670765,0.0167151536279192,0.0414747719188211,0.0001019257726782,0.0001936984379719,0.3558917423110488,visium/ju_2024,CPS_OV19_LtOV1
0,0.6048779475688069,0.034397782559458,0.0755581058921993,0.0148982958951487,0.0155056265297852,0.0173062412925604,0.0058996070159438,0.0025066983946075,0.0154427255941987,0.0206801020324663,0.0162695902664207,0.0153866977474432,0.0024904974510637,0.1587806329409991,visium/ju_2024,CPS_OV1RtOV3
1,0.646225900675857,0.0388364543863717,0.0356118257491502,0.0145239490052142,0.0106876284189808,0.0093252694330999,0.0034039703825989,0.0020627418492986,0.0079235463902614,0.017411089039037,0.0287855940149676,0.0112894404741149,0.0045949963621075,0.1693180412462329,visium/ju_2024,CPS_OV1RtOV3
2,0.5660108167915038,0.2870684177047902,0.0378834200589864,0.0056077152906067,0.0026533811716331,0.0098485366430575,0.0053071309097572,0.0031329504873159,0.0021629538509537,0.0072845121943186,0.027768354008614,0.0014529079368701,0.0010621364660153,0.0427567664855766,visium/ju_2024,CPS_OV1RtOV3
3,0.6158468745425267,0.0422236198827214,0.0522022021352302,0.0166011603779704,0.0100603274894245,0.0109631899940155,0.0077384355212604,0.0024406568846314,0.0157535031011039,0.0232859651370162,0.0128293395068902,0.0112485049477488,0.0024151984332569,0.1763916146387956,visium/ju_2024,CPS_OV1RtOV3
4,0.762713684480074,0.0192148127507088,0.028630958711293,0.0095734916626118,0.0043514447993431,0.0040472709702939,0.0008998295607367,0.0010057420389937,0.0052565005601929,0.0109009067099286,0.0063722707869857,0.0142540792931843,0.0025874406413598,0.1301936046518478,visium/ju_2024,CPS_OV1RtOV3
5,0.7591227368950867,0.0163191067002916,0.0221733041617385,0.0089518019555861,0.0041412520076424,0.0047592565709888,0.0005741950382842,0.0003004105271407,0.0016563082682357,0.0058777257117812,0.0053208908781314,0.007349942700464,0.001484536204923,0.1619690379976826,visium/ju_2024,CPS_OV1RtOV3
6,0.5238590102293083,0.055505641654389,0.0723302709645578,0.0214875927123181,0.0149285882090583,0.016428198145041,0.0038954028607987,0.0020413800041559,0.0109496076091639,0.0260203715457855,0.0095745302150616,0.0142619389964613,0.0021599588371854,0.2265575080167146,visium/ju_2024,CPS_OV1RtOV3
7,0.5657603705034534,0.0725329248949733,0.0557345037283402,0.0212717689106833,0.0092017884430831,0.0324241812180885,0.0064640936806699,0.003594659658435,0.0077934020986244,0.0229468443016567,0.0311142052785148,0.0182810406368084,0.002960746725364,0.1499194699213043,visium/ju_2024,CPS_OV1RtOV3
8,0.5826149201705517,0.0377569922923575,0.0889776573186092,0.0104147931362166,0.0178242054161779,0.0160188551643257,0.0037573915975507,0.0015793986413633,0.0156503160485257,0.0172678106232618,0.0065728651844192,0.0098201288922777,0.0050297882267481,0.186715507208874,visium/ju_2024,CPS_OV1RtOV3
0,0.5090566070393161,0.0571679473910036,0.0823594402472033,0.0163660449188927,0.021355117184691,0.001675048931412,0.0002463142947396,0.0002262722002524,0.0142325491620067,0.0210518393994236,0.0363266773894755,0.0003965393259913,0.0006663240172198,0.2388732784983719,visium/ju_2024,CPS_OV20RtOV4
1,0.704212706182208,0.0550169123560551,0.0513091784349782,0.0096184543248337,0.0083291336405962,0.0019140887443734,0.0002812615904644,0.0003411148070562,0.0049992507948921,0.0090261181836871,0.0149383259776889,0.0003939774303199,0.0002587173513063,0.1393607601815398,visium/ju_2024,CPS_OV20RtOV4
2,0.589160652561229,0.0511303507652501,0.0709040173543994,0.0149579313028943,0.0538272152434948,0.0022212646381726,0.0005632875486021,0.0004545535422691,0.0187153740640692,0.0166481810466281,0.0585089109964998,0.0002519999575795,0.0006466060671596,0.1220096549117515,visium/ju_2024,CPS_OV20RtOV4
3,0.1622184320414045,0.0899198187656235,0.1435351914741262,0.0401900214516594,0.0342774748853855,0.0068142842228252,0.0009617118222661,0.0006265309599171,0.0326084836029463,0.0404034392232968,0.0541803479739116,0.0007715477150371,0.0007115405351301,0.3927811753264699,visium/ju_2024,CPS_OV20RtOV4
4,0.8694691618194343,0.0135452554592277,0.0171927445008767,0.0047064666780108,0.0021699370480057,0.001455058738468,0.0002209111391254,0.0001169276357127,0.003028382026785,0.0043713469982695,0.006223666198358,0.0004876506011295,0.0001857451223215,0.0768284433468628,visium/ju_2024,CPS_OV20RtOV4
5,0.489811784626907,0.1008820119685176,0.0801321600015314,0.0157377513908903,0.0364977017610875,0.0021783301445896,0.0004301759887846,0.0004398564645715,0.0110741300785184,0.0139743125685572,0.0338749691822581,0.0006881719588561,0.000739248456861,0.2135393954080689,visium/ju_2024,CPS_OV20RtOV4
6,0.8822239403950234,0.0033656994472394,0.0170995417929381,0.0081379726203362,0.0044238757408721,0.003145028633543,0.000538090927653,0.0001864938960259,0.0041233361003239,0.0026592792672705,0.0140689657726662,0.0009439206804495,0.0019383445598611,0.0571472174828699,visium/ju_2024,CPS_OV20RtOV4
7,0.2992740670484808,0.3779570878958365,0.0318958294456403,0.0260884724074434,0.0379407099239174,0.0072640069067136,0.0025326011500182,0.0009029493180555,0.0102589471195289,0.0123454806179727,0.0561632193762826,0.0001494685063293,0.0004304797222006,0.1367966805615796,visium/ju_2024,CPS_OV20RtOV4
8,0.5293852065321807,0.0581587196430882,0.1013376444421137,0.0189079782721001,0.0462179809878993,0.0035181897061882,0.0002357124802325,0.0003162092343948,0.0294613467943475,0.0260411932689482,0.033734859679508,0.0001446031290495,0.0006787681286016,0.1518615877013471,visium/ju_2024,CPS_OV20RtOV4
0,0.7707685908905422,0.0142853682089259,0.0415237580788575,0.0082820505632652,0.0131923726929211,0.0027792144785529,0.0002163038580058,0.0008140077433406,0.0086779682415404,0.0087017331667139,0.0127089497802828,0.0011694577265475,0.0006662516758136,0.1162144708621695,visium/ju_2024,CPS_OV24RTOV4
1,0.743534390063953,0.022733289789661,0.0349427257768667,0.0122955246267715,0.0214726482501815,0.001002896248554,0.0001201611689259,0.0009297923375865,0.0044740679637674,0.009604917983243,0.0331224688090004,0.0004582004302067,0.0002324075287608,0.1150770874286906,visium/ju_2024,CPS_OV24RTOV4
2,0.7662749329415995,0.0312195409314159,0.0367679944051484,0.0110109373150766,0.0140374670851091,0.0027393503797371,0.0002803812361723,0.0007155271718771,0.0052404202438764,0.0080520872234047,0.0228424497904199,0.0003962173310709,0.0009608732835924,0.0994629486076268,visium/ju_2024,CPS_OV24RTOV4
3,0.0887532863092944,0.1052884912719157,0.1186709424629622,0.0449542644497394,0.0510982554937419,0.0042547581849443,0.0004301907352621,0.0027182786853677,0.0236968256636285,0.0363206479378982,0.0514643793688858,0.0010626898962246,0.0007414510973101,0.4705455384428244,visium/ju_2024,CPS_OV24RTOV4
4,0.7352170630080369,0.0347157045587691,0.0269973728902733,0.01482534487309,0.0157955096537332,0.0016676696193649,0.0001802485768934,0.0011097199680163,0.0066607382913298,0.0180069267360415,0.0214497079225995,0.0004026071446723,0.0002190391151556,0.1227539390909547,visium/ju_2024,CPS_OV24RTOV4
5,0.3175193445463716,0.1556478400873677,0.0780744454162023,0.0278145359615463,0.0181980427513021,0.002921835157825,0.0003233283202624,0.003126803075846,0.0080972351189074,0.0272029616138107,0.0674617058190686,0.0004386317876053,0.0002012419292814,0.2929720729846272,visium/ju_2024,CPS_OV24RTOV4
6,0.1892199235482817,0.5067425556392642,0.092933838974616,0.0076873682419391,0.0056310157216381,0.0026951952965471,0.0005269972694582,0.0008099719661128,0.0023352699318011,0.0146464924347141,0.0561331555917966,0.0001861501804976,0.0001303870660739,0.1203216781372588,visium/ju_2024,CPS_OV24RTOV4
7,0.4533770974052004,0.0555601191399847,0.0688293076593928,0.0254988737189239,0.03112534627105,0.0036557761765884,0.0002746428991359,0.001215517836077,0.0174094225388051,0.0225083854812547,0.0247834988137018,0.0007502378711242,0.0005006047896827,0.2945111693990776,visium/ju_2024,CPS_OV24RTOV4
8,0.674909603481032,0.1669344059753932,0.0163368899301641,0.0011026239789721,0.0054245948075731,0.0144330241106258,0.000698038803741,0.00014582353583,0.0048193300156707,0.0169743442137603,0.0181340656482076,9.776394719371164e-05,0.0021898753125214,0.0777996162393142,visium/ju_2024,CPS_OV24RTOV4
0,0.8319234992679356,0.0191971889394035,0.0171783451467157,0.011360143450012,0.0046847815606108,0.0040938563906372,0.0006738229056016,0.0006473226375857,0.0050829591045663,0.0178370737168273,0.0129764414861255,0.0003479377125317,0.0005705920102332,0.0734278804735559,visium/ju_2024,CPS_OV34RtOV1
1,0.7752182952182952,0.0165249397542554,0.0356382583131516,0.0157464526309058,0.0100527011057923,0.0049777985799154,0.0010588177396548,0.0006151029651348,0.008040841232828,0.0146426043848479,0.0189374481236869,0.0004553353040177,0.0008355682333501,0.097256855125182,visium/ju_2024,CPS_OV34RtOV1
2,0.1677646396396396,0.5635861202780232,0.0330685895251286,0.1094468653716301,0.0052391888672316,0.0072788927344894,0.0030592843984429,0.0016173696627171,0.0048359949575962,0.006428005835315,0.084006828101006,0.0002206891480423,8.533093405296994e-05,0.0133622005466843,visium/ju_2024,CPS_OV34RtOV1
3,0.2563362068965517,0.5514578459490375,0.0131801728417812,0.0625719390531637,0.0042963013868347,0.0052899383344131,0.0026738660068104,0.0014525927912538,0.0049558400845261,0.005085803289107,0.0760488495967525,8.09550774571747e-05,0.0001334301870619,0.0164362585052487,visium/ju_2024,CPS_OV34RtOV1
4,0.4668138424821001,0.3295432270524745,0.0228698729285705,0.0432452691069013,0.0030899049034965,0.0063168626330824,0.0016519445061904,0.0012666694761056,0.0034904584717889,0.0060312496544872,0.0764846051943684,8.479667688648758e-05,0.000293522002506,0.0388177749110408,visium/ju_2024,CPS_OV34RtOV1
5,0.6916496394230768,0.114179656877355,0.0249000117375719,0.0176006558378969,0.0060275120053624,0.005550584913546,0.0012386391328827,0.0007819317118515,0.0048756368476365,0.0124814182825967,0.0335101194123658,0.0001601996385483,0.0006510620139309,0.0863930523576855,visium/ju_2024,CPS_OV34RtOV1
6,0.717389705882353,0.1370633274447441,0.0218820003505701,0.0136038239035982,0.0039633804055041,0.0031522824166995,0.0007550586106595,0.0011908134002107,0.0028019100404647,0.0059656311149468,0.0433295186099615,0.0001171182340024,0.0004800912590287,0.0483054559743149,visium/ju_2024,CPS_OV34RtOV1
7,0.1296068904593639,0.467410226350335,0.0566614485394564,0.1563337987861508,0.0221673891641246,0.0262016086041269,0.0080227051650726,0.001917440167366,0.0109695516864725,0.0109120446825629,0.093998826346708,0.000695054332452,9.95838151797837e-05,0.015003431900628,visium/ju_2024,CPS_OV34RtOV1
8,0.5542732558139535,0.2130465815112777,0.0036650365766928,0.0115887845146631,0.0013069203710659,0.0066296385023576,0.0031063325833879,0.0007394366871218,0.0013802079815013,0.0049434584245452,0.15018732244431,0.0001058111301483,0.0001939477847761,0.0488332656741983,visium/ju_2024,CPS_OV34RtOV1
0,0.4020445053917597,0.083394192978327,0.0648520597357776,0.0286201602701997,0.0320351662791268,0.0024071293074582,0.0001969833859243,0.0004433868392769,0.0158012464817771,0.019584012334452,0.0410835262376469,0.0001057309955498,0.0237395284148922,0.2856927811838967,visium/ju_2024,CPS_OV5LtOV4
