"comparison","gene","log2FC","padj","direction"
"PEO4_2R_vs_GFP","P3H3",4.19038972533159,1.04197093427049e-07,"UP"
"PEO4_2R_vs_GFP","CTD-3193O13.11",-5.4437058679864,2.54944673893337e-06,"DOWN"
"PEO4_2R_vs_GFP","IRF7",-3.0900495890711,3.55209940637922e-06,"DOWN"
"PEO4_2R_vs_GFP","MFSD6L",-4.36174182111484,3.17382164350673e-06,"DOWN"
"PEO4_2R_vs_GFP","PDLIM4",-2.65259681676011,0.000258882874874351,"DOWN"
"PEO4_2R_vs_GFP","EDAR",-2.61466060901966,0.000749052458360548,"DOWN"
"PEO4_2R_vs_GFP","CHRNB4",-3.84951695726137,3.30565879390403e-07,"DOWN"
"PEO4_2R_vs_GFP","MYLK3",2.80257707291653,0.00431439153200149,"UP"
"PEO4_2R_vs_GFP","MX2",-5.06973883756484,2.14652577618359e-08,"DOWN"
"PEO4_2R_vs_GFP","FOXA2",-3.95406811675847,0.00708809999676513,"DOWN"
"PEO4_2R_vs_GFP","RTL3",3.11330718415467,0.000675847628160208,"UP"
"PEO4_2R_vs_GFP","PLVAP",3.43817394545017,0.0347840685570966,"UP"
"PEO4_2R_vs_GFP","FABP3",2.38278159348406,0.00537728722959137,"UP"
"PEO4_2R_vs_GFP","OCLN",-3.34206719445243,9.52680625387271e-08,"DOWN"
"PEO4_2R_vs_GFP","KLF4",-2.27595073395494,0.0104909228450633,"DOWN"
"PEO4_2R_vs_GFP","PADI2",-2.43618198389251,0.0155431758608914,"DOWN"
"PEO4_2R_vs_GFP","NOG",3.10201885468393,2.69387601131667e-06,"UP"
"PEO4_2R_vs_GFP","LNX1",-2.93769694001045,3.93699595739412e-05,"DOWN"
"PEO4_2R_vs_GFP","KCNH2",-3.12889768669242,5.38553452698248e-06,"DOWN"
"PEO4_2R_vs_GFP","SMIM22",-4.03911725211625,4.18188863325499e-08,"DOWN"
"PEO4_2R_vs_GFP","MIA",-5.5219121911118,0.0199671319454936,"DOWN"
"PEO4_2R_vs_GFP","BICDL2",-3.13603146573464,1.47788109766733e-05,"DOWN"
"PEO4_2R_vs_GFP","LAMP3",-3.58931003333442,1.12400148252016e-06,"DOWN"
"PEO4_2R_vs_GFP","HHIP",4.78942891318098,2.96701377101981e-07,"UP"
"PEO4_2R_vs_GFP","RP11-32C20.1",-4.01700105616357,0.0134015214881323,"DOWN"
"PEO4_2R_vs_GFP","KCNT1",-5.88321563446333,0.00234067832033653,"DOWN"
"PEO4_2R_vs_GFP","NIPAL4",-6.39043721836289,6.57470083098074e-05,"DOWN"
"PEO4_2R_vs_GFP","EPB41L4A-DT",-5.47630274707016,0.0255476291576615,"DOWN"
"PEO4_2R_vs_GFP","SPATA2L",-2.55468487722881,0.00790923246846554,"DOWN"
"PEO4_2R_vs_GFP","SMIM1",-3.1307169133585,0.00142854559035321,"DOWN"
"PEO4_2R_vs_GFP","CA8",2.48854637283793,0.00126992821391768,"UP"
"PEO4_2R_vs_GFP","OAS2",-4.00110294058352,4.21087325502217e-11,"DOWN"
"PEO4_2R_vs_GFP","ATP6V0E2",-2.28544097287661,0.00788308386357589,"DOWN"
"PEO4_2R_vs_GFP","SLC5A4-AS1",-2.85326763811373,0.00103602374747112,"DOWN"
"PEO4_2R_vs_GFP","AP003419.11",-2.15866548154534,0.0370860993961597,"DOWN"
"PEO4_2R_vs_GFP","CYSRT1",-2.65447643231907,0.032752185196303,"DOWN"
"PEO4_2R_vs_GFP","SMR3B",4.0056660128885,0.00486958726060046,"UP"
"PEO4_2R_vs_GFP","LRRC75B",-2.92857978560628,0.00104744879479566,"DOWN"
"PEO4_2R_vs_GFP","FBN1",2.97666441472531,3.47838087167853e-06,"UP"
"PEO4_2R_vs_GFP","ADAMTS1",2.65749189775772,0.000140860919363829,"UP"
"PEO4_2R_vs_GFP","ELF3",-3.17724825359401,6.49489708175309e-07,"DOWN"
"PEO4_2R_vs_GFP","SECTM1",-2.51042502126455,0.00102893862923853,"DOWN"
"PEO4_2R_vs_GFP","SCO2",-3.12970234850288,5.20906247959768e-05,"DOWN"
"PEO4_2R_vs_GFP","PRSS22",-2.68098363781882,0.00469548242058654,"DOWN"
"PEO4_2R_vs_GFP","DHX58",-2.6496626418057,0.00037806383905639,"DOWN"
"PEO4_2R_vs_GFP","KCNJ5",-2.68434188527913,0.00119578979556806,"DOWN"
"PEO4_2R_vs_GFP","FBP1",-5.07330674821565,2.43965736501649e-10,"DOWN"
"PEO4_2R_vs_GFP","ADAM15",-2.26353802199378,0.0114045721021116,"DOWN"
"PEO4_2R_vs_GFP","RP4-621F18.2",3.99866039134047,3.04149672202674e-09,"UP"
"PEO4_2R_vs_GFP","MPZL2",-2.45521344885543,0.0015779199985492,"DOWN"
"PEO4_2R_vs_GFP","RTP4",-2.66272330124256,0.00112531583430332,"DOWN"
"PEO4_2R_vs_GFP","RP1-313L4.3",5.63053811783806,0.00756405909770065,"UP"
"PEO4_2R_vs_GFP","TRIM54",-2.43592535859341,0.00233935038026946,"DOWN"
"PEO4_2R_vs_GFP","AC144831.1",-3.69642739126486,1.22226518689603e-05,"DOWN"
"PEO4_2R_vs_GFP","CRB3",-2.97347974087404,7.57892397722955e-05,"DOWN"
"PEO4_2R_vs_GFP","ADAMTS9",2.20297289387907,0.0128304151415615,"UP"
"PEO4_2R_vs_GFP","LUM",4.94124608216422,0,"UP"
"PEO4_2R_vs_GFP","DEGS2",-4.75474287923472,0.000823371995455114,"DOWN"
"PEO4_2R_vs_GFP","RP11-510N19.5",-3.82106352300116,0.000267299531240944,"DOWN"
"PEO4_2R_vs_GFP","PDGFRL",-3.81238263546681,1.08635447360061e-08,"DOWN"
"PEO4_2R_vs_GFP","KCNA2",5.64035428850667,2.85110206349064e-07,"UP"
"PEO4_2R_vs_GFP","IGSF10",-2.82031088947342,0.00520209515526134,"DOWN"
"PEO4_2R_vs_GFP","NAV2-AS6",-2.52488315807736,0.00790930258069427,"DOWN"
"PEO4_2R_vs_GFP","GPR160",-2.4193475171488,0.00221115822850762,"DOWN"
"PEO4_2R_vs_GFP","PKDCC",-3.61124476172564,6.22486571332832e-09,"DOWN"
"PEO4_2R_vs_GFP","CLDN9",-2.23291967568746,0.0460936463736052,"DOWN"
"PEO4_2R_vs_GFP","CLDN4",-3.70352354360009,1.16430832232088e-09,"DOWN"
"PEO4_2R_vs_GFP","PRR15",-8.01100840652931,9.78668685583016e-12,"DOWN"
"PEO4_2R_vs_GFP","LURAP1L",-5.66489123025602,0.00889410013407173,"DOWN"
"PEO4_2R_vs_GFP","NBEAL2",-3.3332731729249,1.49243501662243e-07,"DOWN"
"PEO4_2R_vs_GFP","TMEM229B",-5.7974093296393,4.48681004630725e-12,"DOWN"
"PEO4_2R_vs_GFP","SCD",-2.39474365507529,0.00531184105152125,"DOWN"
"PEO4_2R_vs_GFP","IGFBPL1",7.92897886035258,6.44568565189018e-12,"UP"
"PEO4_2R_vs_GFP","PCDH1",-3.83113136103156,3.04149672202674e-09,"DOWN"
"PEO4_2R_vs_GFP","LTB",2.19952000735492,0.0175430150190974,"UP"
"PEO4_2R_vs_GFP","CABLES1",-3.73057064452483,8.42362273873414e-10,"DOWN"
"PEO4_2R_vs_GFP","ESRRA",-2.24647835860087,0.0112079795896469,"DOWN"
"PEO4_2R_vs_GFP","LINC02523",-2.9338010510671,8.78680326685575e-05,"DOWN"
"PEO4_2R_vs_GFP","TGM3",3.26181748817449,0.000165007756421867,"UP"
"PEO4_2R_vs_GFP","SLC28A1",-3.61234653176389,1.73932085253801e-07,"DOWN"
"PEO4_2R_vs_GFP","TMEM187",-2.39901386554383,0.0165429676982418,"DOWN"
"PEO4_2R_vs_GFP","CX3CL1",-3.55168241721034,1.1391735357294e-05,"DOWN"
"PEO4_2R_vs_GFP","CP",-6.62753403072601,0,"DOWN"
"PEO4_2R_vs_GFP","CCNA1",-4.3467402121345,0.0132049801895902,"DOWN"
"PEO4_2R_vs_GFP","TMC4",-3.24795523870194,3.39833785991082e-07,"DOWN"
"PEO4_2R_vs_GFP","FRK",-2.86042221848869,2.31442775687904e-05,"DOWN"
"PEO4_2R_vs_GFP","TRHDE",-2.27116520708703,0.0113036940960004,"DOWN"
"PEO4_2R_vs_GFP","TNIK",-3.90784749904373,1.38406580449486e-09,"DOWN"
"PEO4_2R_vs_GFP","KIFC2",-2.5457337990373,0.000665605573135462,"DOWN"
"PEO4_2R_vs_GFP","CNRIP1",4.0056660128885,0.00486958726060046,"UP"
"PEO4_2R_vs_GFP","CELSR1",-3.57768450535849,8.86230968310335e-09,"DOWN"
"PEO4_2R_vs_GFP","CD70",-2.58977126714292,0.000411858902461803,"DOWN"
"PEO4_2R_vs_GFP","ROS1",2.30977235494605,0.0178952991626753,"UP"
"PEO4_2R_vs_GFP","TJP3",-5.72204681742825,0,"DOWN"
"PEO4_2R_vs_GFP","ITGB4",-2.38061388552647,0.00447198993478843,"DOWN"
"PEO4_2R_vs_GFP","HSPA6",2.3898730818552,0.0255476291576615,"UP"
"PEO4_2R_vs_GFP","DGKG",-3.35406361941733,0.016338030661823,"DOWN"
"PEO4_2R_vs_GFP","ZNF467",-3.77552233928618,1.93834602055172e-07,"DOWN"
"PEO4_2R_vs_GFP","PLEKHG7",4.90481751797706,0.000229590463201757,"UP"
"PEO4_2R_vs_GFP","HSD11B2",-3.42779235651108,0.00325302390348355,"DOWN"
"PEO4_2R_vs_GFP","MMEL1",-3.29621580211604,0.000377549633940754,"DOWN"
"PEO4_2R_vs_GFP","RP11-434E6.5",-5.54194314496413,0.0178048310385194,"DOWN"
"PEO4_2R_vs_GFP","GRM1",-5.54194314496413,0.0178048310385194,"DOWN"
"PEO4_2R_vs_GFP","GAS7",4.81104026986635,5.52503655840583e-06,"UP"
"PEO4_2R_vs_GFP","SAMD12",-4.02808646610389,2.48873093270361e-11,"DOWN"
"PEO4_2R_vs_GFP","KCNC1",3.91069916873485,2.01398602315047e-09,"UP"
"PEO4_2R_vs_GFP","CXCL16",-3.13308309873155,1.75311720999332e-06,"DOWN"
"PEO4_2R_vs_GFP","GAS1",3.18657699104191,1.35868164633056e-05,"UP"
"PEO4_2R_vs_GFP","SPTBN5",-3.58644120123073,9.07816227724008e-07,"DOWN"
"PEO4_2R_vs_GFP","TNFRSF14",-2.9412029013432,0.00681096047833297,"DOWN"
"PEO4_2R_vs_GFP","MARCHF4",3.5853928333412,9.83350612561162e-06,"UP"
"PEO4_2R_vs_GFP","SLC22A18",-2.51394558861742,0.00251015906508529,"DOWN"
"PEO4_2R_vs_GFP","C2orf81",-2.23836605023434,0.0363654560582812,"DOWN"
"PEO4_2R_vs_GFP","KLF2",2.60474900501558,0.0222696792201759,"UP"
"PEO4_2R_vs_GFP","DKK1",2.87750194909001,4.48060065374124e-05,"UP"
"PEO4_2R_vs_GFP","DDIT4L",3.05073936609968,8.80232964857125e-06,"UP"
"PEO4_2R_vs_GFP","MALL",-2.71342732865823,0.000138986402439937,"DOWN"
"PEO4_2R_vs_GFP","CDH1",-2.20772092140492,0.0191758749339809,"DOWN"
"PEO4_2R_vs_GFP","NOTCH3",-3.41693998667459,4.05151357011544e-08,"DOWN"
"PEO4_2R_vs_GFP","ARHGEF16",-2.49737584964002,0.0012910604957802,"DOWN"
"PEO4_2R_vs_GFP","SORCS2",-3.43870195072716,3.77897290903062e-07,"DOWN"
"PEO4_2R_vs_GFP","RP11-295K3.1",-2.97122650876558,0.000644102375297917,"DOWN"
"PEO4_2R_vs_GFP","FZD8",-2.72814074386286,0.000243007845084406,"DOWN"
"PEO4_2R_vs_GFP","AFF3",-6.24081844426327,0,"DOWN"
"PEO4_2R_vs_GFP","CWH43",-2.79944441301953,0.0204240470063167,"DOWN"
"PEO4_2R_vs_GFP","CXCL14",5.48708868484859,1.26731591154707e-06,"UP"
"PEO4_2R_vs_GFP","ELF3-AS1",-3.00702786057437,1.14441409509705e-05,"DOWN"
"PEO4_2R_vs_GFP","SHISAL1",2.39882515479282,0.0495989128586765,"UP"
"PEO4_2R_vs_GFP","RHEBP2",3.3909458191001,0.00790930258069427,"UP"
"PEO4_2R_vs_GFP","RP11-138I1.4",4.00995963936083,0.00135612956422806,"UP"
"PEO4_2R_vs_GFP","SCNN1B",-7.33758741622242,0,"DOWN"
"PEO4_2R_vs_GFP","RPL6P4",-4.15345708787069,0.00168966826353918,"DOWN"
"PEO4_2R_vs_GFP","RP11-221J22.2",-4.45989186270872,0.000152075024787127,"DOWN"
"PEO4_2R_vs_GFP","OAS3",-4.32049514299037,3.63585300300522e-13,"DOWN"
"PEO4_2R_vs_GFP","LINC02582",6.83395807612737,0,"UP"
"PEO4_2R_vs_GFP","RFPL4B",6.01601925265352,0,"UP"
"PEO4_2R_vs_GFP","POLD4",-2.09050522865749,0.0458949986685976,"DOWN"
"PEO4_2R_vs_GFP","LTK",-4.01134450512823,2.56466427750567e-07,"DOWN"
"PEO4_2R_vs_GFP","TCF24",3.05078879340156,0.023942331215116,"UP"
"PEO4_2R_vs_GFP","GMPR",-3.60735551108938,1.19301199532978e-06,"DOWN"
"PEO4_2R_vs_GFP","HSD17B8",-2.22318559742904,0.0302609326802266,"DOWN"
"PEO4_2R_vs_GFP","GPR37",-2.10205233226638,0.049016686161714,"DOWN"
"PEO4_2R_vs_GFP","LINC02725",4.49485916197055,8.93398306494904e-09,"UP"
"PEO4_2R_vs_GFP","ST14",-3.102306956002,1.83022632006171e-06,"DOWN"
"PEO4_2R_vs_GFP","COL9A2",2.62761429506955,0.0387510628321472,"UP"
"PEO4_2R_vs_GFP","CPNE7",-3.35869463251703,0.00228611761660274,"DOWN"
"PEO4_2R_vs_GFP","DCDC2",-2.24728080048595,0.0142120684460096,"DOWN"
"PEO4_2R_vs_GFP","TMCC3",-5.81307776036327,0,"DOWN"
"PEO4_2R_vs_GFP","ABCA3",-4.76828810444919,3.63585300300522e-13,"DOWN"
"PEO4_2R_vs_GFP","IL7R",2.99343480304488,3.46212901972704e-06,"UP"
"PEO4_2R_vs_GFP","PPP1R16B",-2.85779765610746,0.000303792141841522,"DOWN"
"PEO4_2R_vs_GFP","SLITRK5",-2.24253798824242,0.0282486012966989,"DOWN"
"PEO4_2R_vs_GFP","FMN1",-3.27681913550649,2.0211106143576e-07,"DOWN"
"PEO4_2R_vs_GFP","MGP",-4.13655546069798,3.79275074185048e-08,"DOWN"
"PEO4_2R_vs_GFP","SGIP1",2.26696501823627,0.0171728867211534,"UP"
"PEO4_2R_vs_GFP","CALML3",-8.63415988886191,0,"DOWN"
"PEO4_2R_vs_GFP","CALB1",4.62664554413944,1.40966334650414e-13,"UP"
"PEO4_2R_vs_GFP","PPM1H",-2.36826816466077,0.00393882966568757,"DOWN"
"PEO4_2R_vs_GFP","CMPK2",-3.06253061485138,2.66553288495119e-06,"DOWN"
"PEO4_2R_vs_GFP","IL11",2.78378128687059,0.000159543159689003,"UP"
"PEO4_2R_vs_GFP","PSMB8",-2.12631315655556,0.034058508161968,"DOWN"
"PEO4_2R_vs_GFP","FSCN2",-3.35692244961572,2.10789693749461e-05,"DOWN"
"PEO4_2R_vs_GFP","ALPK3",-2.20305591446895,0.019912849376526,"DOWN"
"PEO4_2R_vs_GFP","APOA1",-3.36195806793835,0.000304111720540737,"DOWN"
"PEO4_2R_vs_GFP","LASTR",-2.96431731395936,0.0027377063371246,"DOWN"
"PEO4_2R_vs_GFP","RP4-681L3.3",4.7103591374426,0.00103602374747112,"UP"
"PEO4_2R_vs_GFP","DCN",5.63053811783806,0.00756405909770065,"UP"
"PEO4_2R_vs_GFP","SSPN",-2.34914580176562,0.0049167990987493,"DOWN"
"PEO4_2R_vs_GFP","P2RY6",-2.40079857887237,0.00464469255675936,"DOWN"
"PEO4_2R_vs_GFP","SREBF1",-2.29869775661608,0.00707395181723199,"DOWN"
"PEO4_2R_vs_GFP","S1PR1",4.04450450928519,1.5427440112505e-08,"UP"
"PEO4_2R_vs_GFP","RP11-552F3.9",-2.48719497390455,0.0389030199800709,"DOWN"
"PEO4_2R_vs_GFP","IL17RE",-2.69725840614515,0.00188079496901422,"DOWN"
"PEO4_2R_vs_GFP","RAMP2-AS1",2.91917281642804,0.000162634026591206,"UP"
"PEO4_2R_vs_GFP","THEMIS2",-2.18146873205131,0.0280343054250405,"DOWN"
"PEO4_2R_vs_GFP","ITIH5",3.68449460407833,6.24530959767957e-09,"UP"
"PEO4_2R_vs_GFP","THBD",-4.11135766429477,4.57134414862899e-11,"DOWN"
"PEO4_2R_vs_GFP","MEX3B",3.60551904862355,9.54640291572119e-09,"UP"
"PEO4_2R_vs_GFP","INKA2-AS1",2.80990567687395,0.0274245899945294,"UP"
"PEO4_2R_vs_GFP","SCUBE3",2.8094237857075,0.000162746392285165,"UP"
"PEO4_2R_vs_GFP","IFI35",-2.57197985781022,0.000577397490541993,"DOWN"
"PEO4_2R_vs_GFP","FGFR1",2.59542088075489,0.000263264165840048,"UP"
"PEO4_2R_vs_GFP","PTK6",-2.31240278623115,0.0064218622269753,"DOWN"
"PEO4_2R_vs_GFP","SULT2B1",-3.81456433630279,1.68669717381132e-07,"DOWN"
"PEO4_2R_vs_GFP","AC062028.1",-3.28214427620156,0.00977333179434476,"DOWN"
"PEO4_2R_vs_GFP","PLCB1",-2.71367354026555,0.000608080290769474,"DOWN"
"PEO4_2R_vs_GFP","TNFAIP2",-3.06033118496475,2.88009197315851e-06,"DOWN"
"PEO4_2R_vs_GFP","L3MBTL4",-2.52111303569341,0.00188079496901422,"DOWN"
"PEO4_2R_vs_GFP","NRG4",-2.72990643508196,0.00239988019267787,"DOWN"
"PEO4_2R_vs_GFP","SYNGR2",-2.49701283984692,0.00119925097036903,"DOWN"
"PEO4_2R_vs_GFP","TRPM8",-4.51709496412827,9.90120683854098e-14,"DOWN"
"PEO4_2R_vs_GFP","OAS1",-4.72930907822256,0,"DOWN"
"PEO4_2R_vs_GFP","SOX9-AS1",-4.67340286523931,0.0014789387878617,"DOWN"
"PEO4_2R_vs_GFP","AC012123.1",-4.81262421259198,0.000530471669224849,"DOWN"
"PEO4_2R_vs_GFP","RP11-469H8.6",-5.403297981627,3.61694060654792e-06,"DOWN"
"PEO4_2R_vs_GFP","IFI44L",-5.16278534849009,0,"DOWN"
"PEO4_2R_vs_GFP","PIPOX",-3.48788224959113,4.23052199943643e-06,"DOWN"
"PEO4_2R_vs_GFP","TNFRSF10A-AS1",-2.64633122615618,0.0347232328825008,"DOWN"
"PEO4_2R_vs_GFP","FEZ1",3.16909567224771,0.000403327612645296,"UP"
"PEO4_2R_vs_GFP","RP4-791K14.2",4.65995674189895,7.02033676605615e-06,"UP"
"PEO4_2R_vs_GFP","CTD-2515O10.6",-2.1706803259154,0.0240808259775286,"DOWN"
"PEO4_2R_vs_GFP","STEAP4",-3.22014830307983,0.000203764989862873,"DOWN"
"PEO4_2R_vs_GFP","CST5",-4.55939431994746,0.00326616672264795,"DOWN"
"PEO4_2R_vs_GFP","C2orf50",-4.84655038494426,0,"DOWN"
"PEO4_2R_vs_GFP","FGD2",-3.41799230023247,2.06126252005869e-05,"DOWN"
"PEO4_2R_vs_GFP","IL1RAP",2.08011909174303,0.0460738201955945,"UP"
"PEO4_2R_vs_GFP","MACROD1",-2.51297728919709,0.00188079496901422,"DOWN"
"PEO4_2R_vs_GFP","SIGIRR",-3.59380234581684,1.49243501662243e-07,"DOWN"
"PEO4_2R_vs_GFP","CD248",4.43552251006558,0.000166754008922295,"UP"
"PEO4_2R_vs_GFP","DACH1",5.70317888620639,0,"UP"
"PEO4_2R_vs_GFP","LINC00957",-3.82239545807648,1.67442926455637e-06,"DOWN"
"PEO4_2R_vs_GFP","PARP14",-2.2908560519062,0.00982535713287945,"DOWN"
"PEO4_2R_vs_GFP","B4GALNT3",-2.69255580635033,0.000159543159689003,"DOWN"
"PEO4_2R_vs_GFP","TMC5",-2.54602924104029,0.00158691340369308,"DOWN"
"PEO4_2R_vs_GFP","OLFML3",-2.78513019027762,7.0285939636082e-05,"DOWN"
"PEO4_2R_vs_GFP","RARRES2",-2.56285293492827,0.000569739560964146,"DOWN"
"PEO4_2R_vs_GFP","OLR1",5.34748847311668,0.0371399281158322,"UP"
"PEO4_2R_vs_GFP","ADIRF",-2.41333626876625,0.00234067832033653,"DOWN"
"PEO4_2R_vs_GFP","ST8SIA1",4.03053401155785,0.000411858902461803,"UP"
"PEO4_2R_vs_GFP","HAS3",-3.48789626648288,7.80098737504318e-07,"DOWN"
"PEO4_2R_vs_GFP","SLC15A1",-6.52637657018914,2.17450606959729e-05,"DOWN"
"PEO4_2R_vs_GFP","PPP1R1A",-6.84517107026946,1.50126199581043e-06,"DOWN"
"PEO4_2R_vs_GFP","FLT3",-5.40753287795508,0.0368898956082845,"DOWN"
"PEO4_2R_vs_GFP","SERPINA5",-6.49357364124035,2.86665085975738e-05,"DOWN"
"PEO4_2R_vs_GFP","RP11-344F5.1",5.49594380848738,0.0165185734222031,"UP"
"PEO4_2R_vs_GFP","PXDN",2.35372515139372,0.00348704792544939,"UP"
"PEO4_2R_vs_GFP","STATH",5.63053811783806,0.00756405909770065,"UP"
"PEO4_2R_vs_GFP","PLCXD3",-3.14983154253743,0.000166754008922295,"DOWN"
"PEO4_2R_vs_GFP","KCNC4",-2.24789416665446,0.0153004714629027,"DOWN"
"PEO4_2R_vs_GFP","SLFN5",-2.96121307396874,1.46908404585396e-05,"DOWN"
"PEO4_2R_vs_GFP","ANKRD22",-4.59517547418601,9.13138800684442e-11,"DOWN"
"PEO4_2R_vs_GFP","NCCRP1",-4.81990360309821,0,"DOWN"
"PEO4_2R_vs_GFP","CCKBR",-4.39185270601478,0.00987766691823322,"DOWN"
"PEO4_2R_vs_GFP","BISPR",-4.84542711835258,0.000412217230803442,"DOWN"
"PEO4_2R_vs_GFP","ACTG1P25",5.92059102735571,0.00120351080974028,"UP"
"PEO4_2R_vs_GFP","RTL5",2.67021575593606,0.000344461109851647,"UP"
"PEO4_2R_vs_GFP","OXTR",2.52167546400777,0.00207596159513613,"UP"
"PEO4_2R_vs_GFP","TNFRSF10D",2.27415976029404,0.00672598573748703,"UP"
"PEO4_2R_vs_GFP","TRAPPC9",-2.14150304771618,0.0305650132146487,"DOWN"
"PEO4_2R_vs_GFP","GBP2",-2.81410382742703,9.35743499960253e-05,"DOWN"
"PEO4_2R_vs_GFP","RP11-643A5.3",-3.01363530746048,0.00254983707473775,"DOWN"
"PEO4_2R_vs_GFP","FRMD3",-3.45083984371778,3.88705306374052e-06,"DOWN"
"PEO4_2R_vs_GFP","NUDT8",-2.38311793866422,0.0301081151461038,"DOWN"
"PEO4_2R_vs_GFP","MTUS2",-2.71948640855214,0.00231104226726894,"DOWN"
"PEO4_2R_vs_GFP","RP5-967N21.13",3.5153097981327,1.54648132255322e-08,"UP"
"PEO4_2R_vs_GFP","GLRB",-2.17532228624508,0.0306704438556039,"DOWN"
"PEO4_2R_vs_GFP","THBS1",2.62347191684145,0.000259788754157058,"UP"
"PEO4_2R_vs_GFP","EFS",6.32903467185793,1.40966334650414e-13,"UP"
"PEO4_2R_vs_GFP","SLC1A1",-2.84821593005768,0.00324735180205438,"DOWN"
"PEO4_2R_vs_GFP","RP11-725L2.1",2.57175404462706,0.0289446626255563,"UP"
"PEO4_2R_vs_GFP","COBL",-4.46387778838524,9.24112638263824e-13,"DOWN"
"PEO4_2R_vs_GFP","SPINK6",6.71012143513138,2.43773736336776e-06,"UP"
"PEO4_2R_vs_GFP","SOWAHB",-3.26060204690727,0.000101406738658803,"DOWN"
"PEO4_2R_vs_GFP","BBOX1",-4.12208101983891,0.00212656786947929,"DOWN"
"PEO4_2R_vs_GFP","PDE7B",-3.68017743956949,0.0428040346545933,"DOWN"
"PEO4_2R_vs_GFP","KCNH8",-3.62881697508243,0.00920576509831082,"DOWN"
"PEO4_2R_vs_GFP","RP11-1259L22.1",3.88521510907803,0.0112608459085623,"UP"
"PEO4_2R_vs_GFP","CLDN7",-2.18047104124912,0.0245956412881113,"DOWN"
"PEO4_2R_vs_GFP","ELL3",-2.63015874964752,0.0083187240786046,"DOWN"
"PEO4_2R_vs_GFP","SPTLC3",-2.16451523143406,0.0397733646748862,"DOWN"
"PEO4_2R_vs_GFP","NMNAT2",2.71449480042639,6.51620560457406e-05,"UP"
"PEO4_2R_vs_GFP","CNTNAP2",-4.02460398583306,8.67326447515732e-07,"DOWN"
"PEO4_2R_vs_GFP","PDGFRA",4.35290491246616,0.0121779176437757,"UP"
"PEO4_2R_vs_GFP","IGFBP3",-2.3143414392978,0.00660524184425707,"DOWN"
"PEO4_2R_vs_GFP","CCN2",2.2728721155197,0.00713037500625381,"UP"
"PEO4_2R_vs_GFP","PI3",2.5141474970743,0.00889410013407173,"UP"
"PEO4_2R_vs_GFP","RP11-344B5.4",-3.12754046637775,0.000159543159689003,"DOWN"
"PEO4_2R_vs_GFP","AC021218.2",-4.05720446495972,0.00341322754986765,"DOWN"
"PEO4_2R_vs_GFP","CST2",-3.68017743956949,0.0428040346545933,"DOWN"
"PEO4_2R_vs_GFP","RP11-118K6.5",-3.80397456231212,0.0194483957461256,"DOWN"
"PEO4_2R_vs_GFP","RASEF",-3.22646792278514,8.37416940214272e-06,"DOWN"
"PEO4_2R_vs_GFP","TMPRSS11E",-3.13298380895489,1.31371240540976e-05,"DOWN"
"PEO4_2R_vs_GFP","AC007743.1",-3.14243551632624,0.000419159713436819,"DOWN"
"PEO4_2R_vs_GFP","SYT2",4.08584831857077,0.00262148077589336,"UP"
"PEO4_2R_vs_GFP","NFATC2",-2.82216879888669,0.00186131255781001,"DOWN"
"PEO4_2R_vs_GFP","TGFB2",6.62717813643782,0,"UP"
"PEO4_2R_vs_GFP","KCND3",4.18818813513177,0.0343425904443707,"UP"
"PEO4_2R_vs_GFP","SAMD12-AS1",-3.69090122409493,0.00595358343949336,"DOWN"
"PEO4_2R_vs_GFP","CISH",-4.2603255702255,7.18788831060943e-08,"DOWN"
"PEO4_2R_vs_GFP","RUNX2",3.15310093184805,7.66103280728798e-06,"UP"
"PEO4_2R_vs_GFP","RP11-283G6.5",-4.59684381402576,0.00208113012642254,"DOWN"
"PEO4_2R_vs_GFP","SPAAR",-2.5125496999554,0.00158283522394955,"DOWN"
"PEO4_2R_vs_GFP","IFITM3",-2.71951143741154,0.000130356658250029,"DOWN"
"PEO4_2R_vs_GFP","ZNF556",-2.52829057669868,0.00982229284179764,"DOWN"
"PEO4_2R_vs_GFP","CRAT",-3.26567804795175,5.37709264261113e-05,"DOWN"
"PEO4_2R_vs_GFP","RP11-347C12.3",-3.95071431601614,9.07816227724008e-07,"DOWN"
"PEO4_2R_vs_GFP","ZNF521",2.57564432995792,0.0014789387878617,"UP"
"PEO4_2R_vs_GFP","EPHB1",2.73164918854081,6.18984959228831e-05,"UP"
"PEO4_2R_vs_GFP","PODXL",-2.20196475900439,0.0196650853329115,"DOWN"
"PEO4_2R_vs_GFP","SLAIN1",-2.88460689282103,6.44209506456656e-05,"DOWN"
"PEO4_2R_vs_GFP","RP11-1399P15.1",-3.89386402223382,0.000245465360239961,"DOWN"
"PEO4_2R_vs_GFP","HEY2",-2.76171614669188,0.0271830984914422,"DOWN"
"PEO4_2R_vs_GFP","DDX60",-2.23560478767022,0.0147790802841147,"DOWN"
"PEO4_2R_vs_GFP","PARM1",-3.50643932869567,4.55711702279899e-05,"DOWN"
"PEO4_2R_vs_GFP","ISG20",-2.27371671710528,0.0161958262960539,"DOWN"
"PEO4_2R_vs_GFP","PLCH1",-3.66019303153355,0.00739510456586656,"DOWN"
"PEO4_2R_vs_GFP","KCNN3",-3.86257202298654,0.00165282871342599,"DOWN"
"PEO4_2R_vs_GFP","RAB38",-2.31859179911559,0.00692688151914282,"DOWN"
