"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","comparison","direction","database"
"GO:0090207","regulation of triglyceride metabolic process","3/405","33/13205",0.0794078729211606,0.505181280669558,0.474852971197559,"SORL1/THRSP/SREBF1",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0099622","cardiac muscle cell membrane repolarization","3/405","33/13205",0.0794078729211606,0.505181280669558,0.474852971197559,"SCN2B/KCNH2/KCNJ5",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1901099","negative regulation of signal transduction in absence of ligand","3/405","33/13205",0.0794078729211606,0.505181280669558,0.474852971197559,"IFI6/KLF4/CX3CL1",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","3/405","33/13205",0.0794078729211606,0.505181280669558,0.474852971197559,"IFI6/KLF4/CX3CL1",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0014033","neural crest cell differentiation","5/405","75/13205",0.080103202401191,0.506799352197108,0.476373902597568,"ERBB4/LAMA5/SEMA3B/FOXC1/SOX9",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0051453","regulation of intracellular pH","5/405","75/13205",0.080103202401191,0.506799352197108,0.476373902597568,"ATP6V1B1/SLC4A10/ATP6V0E2/RAB38/SLC9A7",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0042327","positive regulation of phosphorylation","16/405","355/13205",0.0806341364930251,0.506799352197108,0.476373902597568,"DOK7/ERBB4/CLDN3/CHI3L1/PROM2/ADTRP/CX3CL1/TNIK/PARP14/RARRES2/FLT3/CEMIP/TNFRSF10A/SYK/EREG/PARP9",16,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0062207","regulation of pattern recognition receptor signaling pathway","7/405","122/13205",0.0814046933828962,0.506799352197108,0.476373902597568,"SMPDL3B/IRF7/DHX58/IFI35/GBP2/DDX60/RSAD2",7,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0070588","calcium ion transmembrane transport","12/405","249/13205",0.0822680490753452,0.506799352197108,0.476373902597568,"LIME1/ANO9/MCOLN2/CX3CL1/P2RY6/PLCB1/TRPM8/PLCH1/CACNA1I/CEMIP/GRIN2A/DMD",12,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0055074","calcium ion homeostasis","11/405","223/13205",0.0824965376066655,0.506799352197108,0.476373902597568,"ATP6V1B1/LIME1/CX3CL1/GRM1/P2RY6/PLCB1/TRPM8/PLCH1/CEMIP/DMD/S100A14",11,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002252","immune effector process","18/405","411/13205",0.0825406044902992,0.506799352197108,0.476373902597568,"ACE/LGALS9/PTAFR/IRF7/SECTM1/DHX58/CD70/TNFRSF14/SCNN1B/APOA1/IFI35/DDX60/C4B/LAT2/SYK/BST2/RSAD2/KLK7",18,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006694","steroid biosynthetic process","8/405","147/13205",0.082922575413184,0.506799352197108,0.476373902597568,"INHBA/TSPO/HSD17B8/APOA1/SREBF1/SLC27A2/TM7SF2/SREBF2",8,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0045664","regulation of neuron differentiation","8/405","147/13205",0.082922575413184,0.506799352197108,0.476373902597568,"MAG/NOTCH3/LTK/HEY2/FOXA1/IRX3/DMD/SOX9",8,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032007","negative regulation of TOR signaling","4/405","54/13205",0.0832957718515522,0.506799352197108,0.476373902597568,"SPAAR/DEPTOR/RNF152/DDIT4",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0051145","smooth muscle cell differentiation","4/405","54/13205",0.0832957718515522,0.506799352197108,0.476373902597568,"NFATC2/HEY2/EREG/SOX9",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0072171","mesonephric tubule morphogenesis","4/405","54/13205",0.0832957718515522,0.506799352197108,0.476373902597568,"LAMA5/FMN1/TACSTD2/SOX9",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0000423","mitophagy","5/405","76/13205",0.0837046767888023,0.506799352197108,0.476373902597568,"TSPO/SREBF1/RETREG1/ARHGAP26/SREBF2",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006576","biogenic amine metabolic process","5/405","76/13205",0.0837046767888023,0.506799352197108,0.476373902597568,"AOC1/GPR37/SLC1A1/SLC22A3/GRIN2A",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1903432","regulation of TORC1 signaling","5/405","76/13205",0.0837046767888023,0.506799352197108,0.476373902597568,"SRMS/SPAAR/DEPTOR/SYK/RNF152",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002250","adaptive immune response","14/405","303/13205",0.0838597951783133,0.506799352197108,0.476373902597568,"LIME1/PRR7/TFEB/MCOLN2/IRF7/LAMP3/SECTM1/CD70/TNFRSF14/C4B/PLA2G4A/LAT2/SYK/RSAD2",14,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002443","leukocyte mediated immunity","12/405","250/13205",0.0841577637832119,0.506799352197108,0.476373902597568,"ACE/LGALS9/PTAFR/IRF7/SECTM1/CD70/SCNN1B/C4B/LAT2/SYK/BST2/RSAD2",12,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","10/405","198/13205",0.0841943790894621,0.506799352197108,0.476373902597568,"ERBB4/LIME1/CHI3L1/ADAM8/CX3CL1/LTK/PPP1R16B/FLT3/FAM110C/TMEM100",10,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0007625","grooming behavior","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"SLITRK5/SLC1A1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0010560","positive regulation of glycoprotein biosynthetic process","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"PLCB1/RAMP1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0010800","positive regulation of peptidyl-threonine phosphorylation","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"CHI3L1/CEMIP",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0031340","positive regulation of vesicle fusion","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"SYT1/SYT7",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032303","regulation of icosanoid secretion","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"PLA2G4A/SYK",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032528","microvillus organization","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"TNIK/PODXL",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0033630","positive regulation of cell adhesion mediated by integrin","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"PODXL/SYK",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0039535","regulation of RIG-I signaling pathway","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"DHX58/DDX60",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0042832","defense response to protozoan","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"GBP4/GBP2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0045056","transcytosis","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"PTAFR/RAB17",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0048015","phosphatidylinositol-mediated signaling","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"PLCB1/PLCH1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0051930","regulation of sensory perception of pain","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"GRM1/TMEM100",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0051931","regulation of sensory perception","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"GRM1/TMEM100",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0071498","cellular response to fluid shear stress","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"KLF4/SREBF2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0072079","nephron tubule formation","2/405","16/13205",0.0848583251041087,0.506799352197108,0.476373902597568,"IRX3/SOX9",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002448","mast cell mediated immunity","3/405","34/13205",0.0852002273236942,0.506799352197108,0.476373902597568,"LGALS9/LAT2/SYK",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0009394","2'-deoxyribonucleotide metabolic process","3/405","34/13205",0.0852002273236942,0.506799352197108,0.476373902597568,"CMPK2/TYMP/SAMHD1",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032615","interleukin-12 production","3/405","34/13205",0.0852002273236942,0.506799352197108,0.476373902597568,"LGALS9/PLCB1/SYK",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032655","regulation of interleukin-12 production","3/405","34/13205",0.0852002273236942,0.506799352197108,0.476373902597568,"LGALS9/PLCB1/SYK",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0061097","regulation of protein tyrosine kinase activity","3/405","34/13205",0.0852002273236942,0.506799352197108,0.476373902597568,"DOK7/MVP/PTK6",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0071364","cellular response to epidermal growth factor stimulus","3/405","34/13205",0.0852002273236942,0.506799352197108,0.476373902597568,"ERBB4/FOXC1/SOX9",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0042326","negative regulation of phosphorylation","10/405","199/13205",0.0863680989955521,0.511839684761884,0.481111641278295,"MLXIPL/INHBA/MVP/OCLN/PTK6/PARP14/IGFBP3/DEPTOR/DBNDD2/DMD",10,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006639","acylglycerol metabolic process","6/405","100/13205",0.0868662206278354,0.511839684761884,0.481111641278295,"TNXB/SORL1/THRSP/DGKG/SREBF1/PLA2G4A",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0048565","digestive tract development","6/405","100/13205",0.0868662206278354,0.511839684761884,0.481111641278295,"PKDCC/PTK6/RARRES2/CCKBR/COBL/SOX9",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0030856","regulation of epithelial cell differentiation","7/405","124/13205",0.0869948603749088,0.511839684761884,0.481111641278295,"SULT2B1/PLCB1/HEY2/FOXC1/TMEM100/GRHL1/SOX9",7,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","5/405","77/13205",0.08739041143102,0.511839684761884,0.481111641278295,"LGALS9/CTSD/PRR7/SYK/TNFSF10",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032637","interleukin-8 production","4/405","55/13205",0.0877685309818641,0.511839684761884,0.481111641278295,"LGALS9/CHI3L1/KLF4/SYK",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032677","regulation of interleukin-8 production","4/405","55/13205",0.0877685309818641,0.511839684761884,0.481111641278295,"LGALS9/CHI3L1/KLF4/SYK",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0045682","regulation of epidermis development","4/405","55/13205",0.0877685309818641,0.511839684761884,0.481111641278295,"SULT2B1/HEY2/FOXC1/GRHL1",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0046503","glycerolipid catabolic process","4/405","55/13205",0.0877685309818641,0.511839684761884,0.481111641278295,"SORL1/PLA2G7/PLCB1/PLA2G4A",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0050709","negative regulation of protein secretion","4/405","55/13205",0.0877685309818641,0.511839684761884,0.481111641278295,"ADTRP/SREBF1/KCNJ11/RSAD2",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0061951","establishment of protein localization to plasma membrane","4/405","55/13205",0.0877685309818641,0.511839684761884,0.481111641278295,"SORL1/AMN/PKDCC/RAB26",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1903578","regulation of ATP metabolic process","4/405","55/13205",0.0877685309818641,0.511839684761884,0.481111641278295,"MLXIPL/TSPO/FBP1/DDIT4",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002699","positive regulation of immune effector process","9/405","175/13205",0.0900477165887918,0.516914474355404,0.48588176837701,"LGALS9/PTAFR/SECTM1/DHX58/TNFRSF14/DDX60/SYK/RSAD2/KLK7",9,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006638","neutral lipid metabolic process","6/405","101/13205",0.0901044324938756,0.516914474355404,0.48588176837701,"TNXB/SORL1/THRSP/DGKG/SREBF1/PLA2G4A",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0097696","cell surface receptor signaling pathway via STAT","6/405","101/13205",0.0901044324938756,0.516914474355404,0.48588176837701,"ERBB4/PTK6/PARP14/FLT3/CISH/PARP9",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1901292","nucleoside phosphate catabolic process","8/405","150/13205",0.0906470201839664,0.516914474355404,0.48588176837701,"MLXIPL/FBP1/NUDT8/PDE7B/ENTPD3/TYMP/SAMHD1/DDIT4",8,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1901136","carbohydrate derivative catabolic process","10/405","201/13205",0.0908169929255897,0.516914474355404,0.48588176837701,"NEU4/MLXIPL/CHI3L1/FBP1/NCCRP1/PDE7B/CEMIP/TYMP/SAMHD1/DDIT4",10,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1903522","regulation of blood circulation","10/405","201/13205",0.0908169929255897,0.516914474355404,0.48588176837701,"SCN2B/ACE/ADRA1B/KCNH2/KCNJ5/SREBF1/SLC1A1/HEY2/IRX3/DMD",10,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0000041","transition metal ion transport","5/405","78/13205",0.091159649147866,0.516914474355404,0.48588176837701,"MCOLN2/CP/STEAP4/SLC1A1/TCN1",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0030641","regulation of cellular pH","5/405","78/13205",0.091159649147866,0.516914474355404,0.48588176837701,"ATP6V1B1/SLC4A10/ATP6V0E2/RAB38/SLC9A7",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002886","regulation of myeloid leukocyte mediated immunity","3/405","35/13205",0.091166762454005,0.516914474355404,0.48588176837701,"LGALS9/PTAFR/SYK",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0009262","deoxyribonucleotide metabolic process","3/405","35/13205",0.091166762454005,0.516914474355404,0.48588176837701,"CMPK2/TYMP/SAMHD1",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0019692","deoxyribose phosphate metabolic process","3/405","35/13205",0.091166762454005,0.516914474355404,0.48588176837701,"CMPK2/TYMP/SAMHD1",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0030574","collagen catabolic process","3/405","35/13205",0.091166762454005,0.516914474355404,0.48588176837701,"ADAM15/RETREG1/KLK6",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0045646","regulation of erythrocyte differentiation","3/405","35/13205",0.091166762454005,0.516914474355404,0.48588176837701,"ISG15/INHBA/P4HTM",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0072530","purine-containing compound transmembrane transport","3/405","35/13205",0.091166762454005,0.516914474355404,0.48588176837701,"SLC29A2/SLC28A1/SLC22A3",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006893","Golgi to plasma membrane transport","4/405","56/13205",0.0923550714006693,0.516914474355404,0.48588176837701,"LLGL2/AMN/PKDCC/RAB26",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032418","lysosome localization","4/405","56/13205",0.0923550714006693,0.516914474355404,0.48588176837701,"LGALS9/TFEB/LAT2/SYK",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","4/405","56/13205",0.0923550714006693,0.516914474355404,0.48588176837701,"INHBA/IFI6/KLF4/CX3CL1",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1903036","positive regulation of response to wounding","4/405","56/13205",0.0923550714006693,0.516914474355404,0.48588176837701,"CLDN3/OCLN/CLDN4/THBD",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0072073","kidney epithelium development","7/405","126/13205",0.0927980402004142,0.516914474355404,0.48588176837701,"LAMA5/FMN1/PODXL/FOXC1/IRX3/TACSTD2/SOX9",7,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0003015","heart process","10/405","202/13205",0.0930921359591079,0.516914474355404,0.48588176837701,"SCN2B/ACE/ADRA1B/KCNH2/KCNJ5/SREBF1/SLC1A1/HEY2/IRX3/DMD",10,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0048167","regulation of synaptic plasticity","8/405","151/13205",0.0933113092685886,0.516914474355404,0.48588176837701,"ACE/SLC4A10/CX3CL1/SORCS2/SLC1A1/GRIN2A/CPEB3/SYT7",8,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0070665","positive regulation of leukocyte proliferation","6/405","102/13205",0.0934075664427671,0.516914474355404,0.48588176837701,"LGALS9/CD70/NFATC2/SYK/BST2/NMB",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0001773","myeloid dendritic cell activation","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"ITGB6/DHRS2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"NME3/CMPK2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0019184","nonribosomal peptide biosynthetic process","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"GGT6/SLC1A1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032069","regulation of nuclease activity","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"OAS3/OAS1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032332","positive regulation of chondrocyte differentiation","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"PKDCC/SOX9",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0040019","positive regulation of embryonic development","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"FOXA2/PLCB1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0043304","regulation of mast cell degranulation","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"LGALS9/SYK",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0045540","regulation of cholesterol biosynthetic process","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"SREBF1/SREBF2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"PARP14/CISH",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0046597","negative regulation of viral entry into host cell","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"IFITM3/IFITM1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0046628","positive regulation of insulin receptor signaling pathway","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"SORL1/CTSD",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0055070","copper ion homeostasis","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"SCO2/CP",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0060333","type II interferon-mediated signaling pathway","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"PARP14/PARP9",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0098743","cell aggregation","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"MGP/SOX9",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0106118","regulation of sterol biosynthetic process","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"SREBF1/SREBF2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1900746","regulation of vascular endothelial growth factor signaling pathway","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"TNXB/ADGRG1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell","2/405","17/13205",0.0942872857398061,0.516914474355404,0.48588176837701,"PTAFR/KLF4",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0072080","nephron tubule development","5/405","79/13205",0.0950115665874116,0.520086320782932,0.488863194565839,"LAMA5/FMN1/IRX3/TACSTD2/SOX9",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0048732","gland development","15/405","337/13205",0.0959616574815618,0.523438224124834,0.492013868040833,"ERBB4/LAMA5/TSPO/NTN4/FASN/EDAR/OAS2/ELF3/CDH1/APOA1/CCKBR/COBL/FOXC1/FOXA1/SOX9",15,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0097529","myeloid leukocyte migration","8/405","152/13205",0.0960201468899615,0.523438224124834,0.492013868040833,"PLA2G7/MCOLN2/ADAM8/CX3CL1/PLCB1/RARRES2/SYK/S100A14",8,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0019216","regulation of lipid metabolic process","12/405","256/13205",0.0960638937522461,0.523438224124834,0.492013868040833,"SORL1/MLXIPL/TSPO/THRSP/ADGRF1/ABCA3/APOA1/SREBF1/RARRES2/RAB38/SREBF2/SOX9",12,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0042476","odontogenesis","6/405","103/13205",0.0967751964228733,0.525370547109121,0.493830184966088,"ITGB6/LAMA5/AQP5/INHBA/EDAR/FOXC1",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0038034","signal transduction in absence of ligand","4/405","57/13205",0.0970534359602816,0.525370547109121,0.493830184966088,"INHBA/IFI6/KLF4/CX3CL1",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1990849","vacuolar localization","4/405","57/13205",0.0970534359602816,0.525370547109121,0.493830184966088,"LGALS9/TFEB/LAT2/SYK",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0009409","response to cold","3/405","36/13205",0.0973017460462676,0.525370547109121,0.493830184966088,"PCSK1N/GMPR/TRPM8",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0030149","sphingolipid catabolic process","3/405","36/13205",0.0973017460462676,0.525370547109121,0.493830184966088,"SMPDL3B/NEU4/SGPP2",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1901524","regulation of mitophagy","3/405","36/13205",0.0973017460462676,0.525370547109121,0.493830184966088,"TSPO/SREBF1/SREBF2",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006643","membrane lipid metabolic process","9/405","178/13205",0.0974765355222411,0.525519267792868,0.493969977276804,"GAL3ST2/SMPDL3B/NEU4/A4GALT/FUT5/DEGS2/CWH43/SPTLC3/SGPP2",9,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032635","interleukin-6 production","6/405","104/13205",0.100206856159072,0.534832738079539,0.502724317960063,"LGALS9/PTAFR/CX3CL1/SYK/EREG/NMB",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032675","regulation of interleukin-6 production","6/405","104/13205",0.100206856159072,0.534832738079539,0.502724317960063,"LGALS9/PTAFR/CX3CL1/SYK/EREG/NMB",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0023061","signal release","16/405","367/13205",0.100419591919012,0.534832738079539,0.502724317960063,"INHBA/TSPO/SYT1/ADAM8/CHRNB4/FOXA2/SREBF1/PLCB1/MYRIP/KCNJ11/ILDR1/PLA2G4A/SYK/NMB/SLC44A4/SYT7",16,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002683","negative regulation of immune system process","17/405","395/13205",0.100905655247464,0.534832738079539,0.502724317960063,"SMPDL3B/ISG15/LGALS9/INHBA/ADTRP/PADI2/DHX58/TNFRSF14/OAS3/APOA1/PLCB1/OAS1/PARP14/SYK/BST2/SAMHD1/SOX9",17,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0007162","negative regulation of cell adhesion","11/405","232/13205",0.101659503285724,0.534832738079539,0.502724317960063,"LGALS9/ADTRP/KLF4/ADAM15/CX3CL1/TNFRSF14/CDH1/APOA1/CLDN7/PODXL/TACSTD2",11,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002067","glandular epithelial cell differentiation","4/405","58/13205",0.101861564817168,0.534832738079539,0.502724317960063,"FASN/KLF4/FOXA1/SOX9",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002720","positive regulation of cytokine production involved in immune response","4/405","58/13205",0.101861564817168,0.534832738079539,0.502724317960063,"SECTM1/TNFRSF14/SYK/RSAD2",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0014909","smooth muscle cell migration","4/405","58/13205",0.101861564817168,0.534832738079539,0.502724317960063,"SORL1/ACE/P2RY6/IGFBP3",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0045123","cellular extravasation","4/405","58/13205",0.101861564817168,0.534832738079539,0.502724317960063,"PTAFR/ADAM8/CX3CL1/PLCB1",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1903533","regulation of protein targeting","4/405","58/13205",0.101861564817168,0.534832738079539,0.502724317960063,"SREBF1/SLC1A1/CEMIP/SREBF2",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0051899","membrane depolarization","5/405","81/13205",0.10295982933165,0.534832738079539,0.502724317960063,"SCN2B/TSPO/IFI6/CHRNB4/KCNH2",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006509","membrane protein ectodomain proteolysis","3/405","37/13205",0.103599316719835,0.534832738079539,0.502724317960063,"ADAM8/CWH43/TSPAN15",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0035337","fatty-acyl-CoA metabolic process","3/405","37/13205",0.103599316719835,0.534832738079539,0.502724317960063,"FASN/NUDT8/SLC27A2",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0043001","Golgi to plasma membrane protein transport","3/405","37/13205",0.103599316719835,0.534832738079539,0.502724317960063,"AMN/PKDCC/RAB26",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0098586","cellular response to virus","3/405","37/13205",0.103599316719835,0.534832738079539,0.502724317960063,"LGALS9/IFI6/OAS1",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1904262","negative regulation of TORC1 signaling","3/405","37/13205",0.103599316719835,0.534832738079539,0.502724317960063,"SPAAR/DEPTOR/RNF152",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0072175","epithelial tube formation","6/405","105/13205",0.103702040014108,0.534832738079539,0.502724317960063,"CELSR1/ST14/COBL/PODXL/IRX3/SOX9",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
