level,group,final_label,set_type,rank_within_set,gene,n_programs_in_group,recurrence_count_in_MP,recurrence_fraction_in_MP,mean_loading_in_MP,median_loading_in_MP,recurrence_count_outside_MP,max_recurrence_fraction_other_MP,specificity_delta,specificity_ratio
final_mp,MP5,IFN/TLS immune,strict,4,OAS1,10,10,1.0,0.00347073492060133,0.0034086841627829,2,0.0,1.0,1000000.0
final_mp,MP5,IFN/TLS immune,strict,5,CMPK2,10,10,1.0,0.00340795322589258,0.0029938112956487,0,0.0,1.0,1000000.0
final_mp,MP5,IFN/TLS immune,strict,6,TNFSF10,10,10,1.0,0.0033067504618462503,0.0030277403361370497,1,0.0,1.0,1000000.0
final_mp,MP5,IFN/TLS immune,strict,7,OAS2,10,10,1.0,0.0033067226580746705,0.0028163519692353,1,0.0,1.0,1000000.0
final_mp,MP5,IFN/TLS immune,strict,8,MX1,10,9,0.9,0.004350063365698856,0.0042647916491286,1,0.0,0.9,900000.0000000001
final_mp,MP5,IFN/TLS immune,strict,9,RSAD2,10,9,0.9,0.004142525561964534,0.0040964718511906,1,0.0,0.9,900000.0000000001
final_mp,MP5,IFN/TLS immune,strict,10,LAMP3,10,9,0.9,0.0035150585918071217,0.0029128723448983,0,0.0,0.9,900000.0000000001
final_mp,MP5,IFN/TLS immune,strict,11,DDX58,10,9,0.9,0.003378360194972089,0.0021961788787525,0,0.0,0.9,900000.0000000001
final_mp,MP5,IFN/TLS immune,strict,12,ISG20,10,9,0.9,0.0033144100545224667,0.0031796331720208,1,0.0,0.9,900000.0000000001
final_mp,MP5,IFN/TLS immune,strict,13,IFIH1,10,9,0.9,0.0032948973807976558,0.0027998665442872,0,0.0,0.9,900000.0000000001
final_mp,MP5,IFN/TLS immune,strict,14,OAS3,10,9,0.9,0.0032202097810607997,0.0022216114567515,0,0.0,0.9,900000.0000000001
final_mp,MP5,IFN/TLS immune,strict,15,WARS,10,9,0.9,0.0027492221687746665,0.0025643141438682,1,0.16666666666666666,0.7333333333333334,5.399967600194399
final_mp,MP5,IFN/TLS immune,strict,16,IFIT1,10,8,0.8,0.004631280390745275,0.00382284380672815,1,0.0,0.8,800000.0000000001
final_mp,MP5,IFN/TLS immune,strict,17,STAT1,10,8,0.8,0.0035753645254709746,0.003230665989733,1,0.0,0.8,800000.0000000001
final_mp,MP5,IFN/TLS immune,strict,18,IFI6,10,8,0.8,0.0034960498606999377,0.0034576318500801,1,0.0,0.8,800000.0000000001
final_mp,MP5,IFN/TLS immune,strict,19,IFI44L,10,8,0.8,0.0032984028749959,0.00286863718559535,0,0.0,0.8,800000.0000000001
final_mp,MP5,IFN/TLS immune,strict,20,TAP1,10,8,0.8,0.0032425406718722127,0.0027564277573350997,1,0.16666666666666666,0.6333333333333334,4.799971200172799
final_mp,MP5,IFN/TLS immune,strict,21,IFI44,10,8,0.8,0.0032043785099449998,0.0028760804670307,0,0.0,0.8,800000.0000000001
final_mp,MP5,IFN/TLS immune,strict,22,GBP4,10,8,0.8,0.0030826857022881373,0.00274327229927165,1,0.16666666666666666,0.6333333333333334,4.799971200172799
final_mp,MP5,IFN/TLS immune,strict,23,PLSCR1,10,8,0.8,0.0030654086443073873,0.0023698120672560503,0,0.0,0.8,800000.0000000001
final_mp,MP5,IFN/TLS immune,strict,24,CXCL10,10,7,0.7,0.0043883482351514,0.0031890817798295,3,0.16666666666666666,0.5333333333333333,4.199974800151199
final_mp,MP5,IFN/TLS immune,strict,25,CXCL11,10,7,0.7,0.0038960735502528428,0.003848265739646,3,0.16666666666666666,0.5333333333333333,4.199974800151199
final_mp,MP5,IFN/TLS immune,strict,26,IFIT2,10,7,0.7,0.0038404336997505998,0.0037462164081489,1,0.0,0.7,700000.0
final_mp,MP5,IFN/TLS immune,strict,27,PARP14,10,7,0.7,0.0034887117216721997,0.0034351388580057,0,0.0,0.7,700000.0
final_mp,MP5,IFN/TLS immune,strict,28,GBP1,10,7,0.7,0.003200759373597372,0.0025747480233335,2,0.16666666666666666,0.5333333333333333,4.199974800151199
final_mp,MP5,IFN/TLS immune,strict,29,MX2,10,7,0.7,0.002985182483029357,0.0028787451371983,1,0.0,0.7,700000.0
final_mp,MP5,IFN/TLS immune,strict,30,RNF213,10,7,0.7,0.0026369988819047,0.0019303740957447,0,0.0,0.7,700000.0
final_mp,MP5,IFN/TLS immune,strict,31,TRIM22,10,7,0.7,0.0026067802090118143,0.002707017801738,0,0.0,0.7,700000.0
final_mp,MP5,IFN/TLS immune,strict,32,SAMD9L,10,6,0.6,0.0031701989806229166,0.0028681127340110498,0,0.0,0.6,600000.0
final_mp,MP5,IFN/TLS immune,strict,33,HELZ2,10,6,0.6,0.0031120784359093506,0.00300898937559715,0,0.0,0.6,600000.0
final_mp,MP5,IFN/TLS immune,strict,34,IFI35,10,6,0.6,0.002654607746267083,0.00266133084684945,0,0.0,0.6,600000.0
final_mp,MP5,IFN/TLS immune,strict,35,UBE2L6,10,6,0.6,0.0025134673089935,0.0023624480482890503,0,0.0,0.6,600000.0
final_mp,MP5,IFN/TLS immune,strict,36,LY6E,10,5,0.5,0.0037502279313421797,0.0039746944675037,2,0.0,0.5,500000.0
final_mp,MP5,IFN/TLS immune,strict,37,MT2A,10,5,0.5,0.0035237653077003204,0.0035691920388554,7,0.5,0.0,0.999998000004
final_mp,MP5,IFN/TLS immune,strict,38,EPSTI1,10,5,0.5,0.00336482024719994,0.0037304463331831,0,0.0,0.5,500000.0
final_mp,MP5,IFN/TLS immune,strict,39,PSMB9,10,5,0.5,0.0031409867089381796,0.0027781935004579,1,0.0,0.5,500000.0
final_mp,MP5,IFN/TLS immune,strict,40,XAF1,10,5,0.5,0.00289755954834724,0.0031608921623372,0,0.0,0.5,500000.0
final_mp,MP5,IFN/TLS immune,strict,41,HERC5,10,5,0.5,0.00286722585383294,0.0019084152507967,0,0.0,0.5,500000.0
final_mp,MP5,IFN/TLS immune,strict,42,IDO1,10,5,0.5,0.00269716408230272,0.0031261628562828,2,0.16666666666666666,0.33333333333333337,2.9999820001079995
final_mp,MP5,IFN/TLS immune,strict,43,IFITM3,10,5,0.5,0.00269141816975462,0.0027461700726694,4,0.0,0.5,500000.0
final_mp,MP5,IFN/TLS immune,strict,44,LAP3,10,5,0.5,0.0026258440713427798,0.002481830698695,1,0.08333333333333333,0.4166666666666667,5.9999280008639895
final_mp,MP6,APC/TAM myeloid,strict,1,APOE,12,12,1.0,0.004055545968785141,0.00400788337033025,4,0.5,0.5,1.999996000008
final_mp,MP6,APC/TAM myeloid,strict,2,LAPTM5,12,12,1.0,0.0038073068645223004,0.00336058960663995,3,0.16666666666666666,0.8333333333333334,5.999964000215999
final_mp,MP6,APC/TAM myeloid,strict,3,FTL,12,12,1.0,0.0037844766455242414,0.0035423185132806,6,0.5,0.5,1.999996000008
final_mp,MP6,APC/TAM myeloid,strict,4,PSAP,12,12,1.0,0.0035005685017293416,0.00353273329659835,2,0.16666666666666666,0.8333333333333334,5.999964000215999
final_mp,MP6,APC/TAM myeloid,strict,5,FCER1G,12,12,1.0,0.003331762045484025,0.0033592472941468,1,0.0,1.0,1000000.0
final_mp,MP6,APC/TAM myeloid,strict,6,APOC1,12,11,0.9166666666666666,0.004023885711272491,0.0039003618921516,1,0.16666666666666666,0.75,5.499967000197999
final_mp,MP6,APC/TAM myeloid,strict,7,C1QB,12,11,0.9166666666666666,0.0038498799810518093,0.0035968191254162,4,0.16666666666666666,0.75,5.499967000197999
final_mp,MP6,APC/TAM myeloid,strict,8,TYROBP,12,11,0.9166666666666666,0.003844238858796227,0.0037849038518593,3,0.14285714285714285,0.7738095238095237,6.416621750314414
final_mp,MP6,APC/TAM myeloid,strict,9,CTSB,12,11,0.9166666666666666,0.003446138052422536,0.0032281084012101,4,0.0,0.9166666666666666,916666.6666666666
final_mp,MP6,APC/TAM myeloid,strict,10,LYZ,12,11,0.9166666666666666,0.0033875840610859357,0.0034958232718321,2,0.0,0.9166666666666666,916666.6666666666
final_mp,MP6,APC/TAM myeloid,strict,11,CD68,12,11,0.9166666666666666,0.003276642486577182,0.0028984129708954,0,0.0,0.9166666666666666,916666.6666666666
final_mp,MP6,APC/TAM myeloid,strict,12,GPNMB,12,11,0.9166666666666666,0.0032574866538613453,0.0033102195352011,3,0.2857142857142857,0.6309523809523809,3.208322104205969
final_mp,MP6,APC/TAM myeloid,strict,13,CTSS,12,10,0.8333333333333334,0.00290941616692433,0.0032460047946174,1,0.0,0.8333333333333334,833333.3333333334
final_mp,MP6,APC/TAM myeloid,strict,14,CTSD,12,9,0.75,0.0037181862374379335,0.0036406055709289,6,0.16666666666666666,0.5833333333333334,4.499973000161999
final_mp,MP6,APC/TAM myeloid,strict,15,C1QC,12,9,0.75,0.0034562461938125997,0.003245849376406,1,0.16666666666666666,0.5833333333333334,4.499973000161999
final_mp,MP6,APC/TAM myeloid,strict,16,ITGB2,12,9,0.75,0.0033600244932339893,0.003266252626298,2,0.0,0.75,750000.0
final_mp,MP6,APC/TAM myeloid,strict,17,B2M,12,8,0.6666666666666666,0.00338011891688655,0.00339279590808635,9,0.2,0.4666666666666666,3.333316666749999
final_mp,MP6,APC/TAM myeloid,strict,18,CD14,12,8,0.6666666666666666,0.0032596559111817873,0.0029268123210686,1,0.16666666666666666,0.5,3.9999760001439992
final_mp,MP6,APC/TAM myeloid,strict,19,SRGN,12,8,0.6666666666666666,0.002922081423555075,0.0026527221776005997,1,0.16666666666666666,0.5,3.9999760001439992
final_mp,MP6,APC/TAM myeloid,strict,20,CD74,12,7,0.5833333333333334,0.004016671400529671,0.0037851506278376,3,0.16666666666666666,0.41666666666666674,3.499979000126
final_mp,MP6,APC/TAM myeloid,strict,21,HLA-DRA,12,7,0.5833333333333334,0.0036735552216426008,0.0036978502441021,4,0.14285714285714285,0.4404761904761905,4.0833047502000825
final_mp,MP6,APC/TAM myeloid,strict,22,SPP1,12,7,0.5833333333333334,0.0035978367770471142,0.0025912724550172,4,0.5714285714285714,0.011904761904761973,1.0208315468781264
final_mp,MP6,APC/TAM myeloid,strict,23,HLA-DPA1,12,7,0.5833333333333334,0.003367995587622057,0.0029425131750615,2,0.0,0.5833333333333334,583333.3333333334
final_mp,MP6,APC/TAM myeloid,strict,24,IFI30,12,6,0.5,0.004423955157467083,0.0038527757713482,0,0.0,0.5,500000.0
final_mp,MP6,APC/TAM myeloid,strict,25,C1QA,12,6,0.5,0.0042224321417629,0.00418231297604325,4,0.5,0.0,0.999998000004
final_mp,MP6,APC/TAM myeloid,strict,26,HLA-DQA1,12,6,0.5,0.0032979256200983335,0.0033098749684495497,2,0.0,0.5,500000.0
final_mp,MP6,APC/TAM myeloid,strict,27,HLA-DRB1,12,6,0.5,0.0032330866667916835,0.0029484581185429,3,0.16666666666666666,0.33333333333333337,2.9999820001079995
final_mp,MP6,APC/TAM myeloid,strict,28,LGMN,12,6,0.5,0.0031067293042697664,0.0029668394542518,1,0.0,0.5,500000.0
final_mp,MP6,APC/TAM myeloid,strict,29,HLA-DPB1,12,6,0.5,0.0030567178851579834,0.0027988188338479,2,0.0,0.5,500000.0
final_mp,MP6,APC/TAM myeloid,strict,30,CTSZ,12,6,0.5,0.0029198117361455334,0.0028038283212678504,0,0.0,0.5,500000.0
final_mp,MP6,APC/TAM myeloid,strict,31,CTSC,12,6,0.5,0.0028669150847668834,0.0027905865360379,0,0.0,0.5,500000.0
final_mp,MP6,APC/TAM myeloid,strict,32,ITGAX,12,6,0.5,0.002773435309454417,0.00273041627642465,1,0.0,0.5,500000.0
final_mp,MP6,APC/TAM myeloid,strict,33,LIPA,12,6,0.5,0.00272094919958165,0.00304774524794465,0,0.0,0.5,500000.0
final_mp,MP6,APC/TAM myeloid,strict,34,SPI1,12,6,0.5,0.0025772234871778,0.00267937430400555,0,0.0,0.5,500000.0
final_mp,MP6,APC/TAM myeloid,strict,35,CAPG,12,6,0.5,0.002490796389582133,0.00263694992822275,1,0.0,0.5,500000.0
final_mp,MP7,malignant hypoxia,strict,1,SLC2A1,7,7,1.0,0.003512888172647243,0.0027746014490973,2,0.2,0.8,4.999975000124999
final_mp,MP7,malignant hypoxia,strict,2,VEGFA,7,7,1.0,0.0032927208013759863,0.0028724091897613,1,0.1,0.9,9.99990000099999
final_mp,MP7,malignant hypoxia,strict,3,NDRG1,7,6,0.8571428571428571,0.0032567200590402005,0.0023867252051413502,4,0.16666666666666666,0.6904761904761905,5.142826285899427
final_mp,MP7,malignant hypoxia,strict,4,ERO1A,7,6,0.8571428571428571,0.0031962652300418005,0.00301671165804905,1,0.16666666666666666,0.6904761904761905,5.142826285899427
final_mp,MP7,malignant hypoxia,strict,5,ENO1,7,6,0.8571428571428571,0.0031486537720554833,0.0032573804762192,1,0.1,0.7571428571428571,8.57134285799999
final_mp,MP7,malignant hypoxia,strict,6,ADM,7,6,0.8571428571428571,0.0028322516859177835,0.00221304515403865,1,0.16666666666666666,0.6904761904761905,5.142826285899427
final_mp,MP7,malignant hypoxia,strict,7,EGLN3,7,6,0.8571428571428571,0.0026672617400727502,0.0024295735108828,0,0.0,0.8571428571428571,857142.8571428572
final_mp,MP7,malignant hypoxia,strict,8,ENO2,7,6,0.8571428571428571,0.0025047806103844334,0.00204392724090815,0,0.0,0.8571428571428571,857142.8571428572
final_mp,MP7,malignant hypoxia,strict,9,PLOD2,7,6,0.8571428571428571,0.0022873566085787,0.00240842090411225,1,0.07692307692307693,0.7802197802197801,11.142712287597403
final_mp,MP7,malignant hypoxia,strict,10,FTH1,7,5,0.7142857142857143,0.0033335809072247797,0.0030289969962439,11,0.5,0.2142857142857143,1.4285685714342857
final_mp,MP7,malignant hypoxia,strict,11,S100A10,7,5,0.7142857142857143,0.0026351340084530598,0.0024003974852697,11,0.3333333333333333,0.380952380952381,2.142850714305
final_mp,MP7,malignant hypoxia,strict,12,GPRC5A,7,5,0.7142857142857143,0.0022407084874271994,0.0021135679540167,3,0.16666666666666666,0.5476190476190477,4.285688571582856
final_mp,MP7,malignant hypoxia,strict,13,ANGPTL4,7,4,0.5714285714285714,0.003223544348768525,0.00269112444424215,2,0.25,0.3214285714285714,2.2857051428937143
final_mp,MP7,malignant hypoxia,strict,14,SPP1,7,4,0.5714285714285714,0.002755781116877875,0.00272521174377175,7,0.5833333333333334,-0.011904761904761973,0.979590157437281
final_mp,MP7,malignant hypoxia,strict,15,GPI,7,4,0.5714285714285714,0.002753910013460025,0.00243577437052375,1,0.1,0.4714285714285714,5.7142285719999935
final_mp,MP7,malignant hypoxia,strict,16,PLAUR,7,4,0.5714285714285714,0.0027066862259034247,0.0026924550101928,3,0.25,0.3214285714285714,2.2857051428937143
final_mp,MP7,malignant hypoxia,strict,17,FTL,7,3,0.42857142857142855,0.0037209824846596664,0.0034771188865833,15,1.0,-0.5714285714285714,0.4285710000004286
final_mp,MP7,malignant hypoxia,strict,18,HK2,7,3,0.42857142857142855,0.0037131368456520333,0.0037687827986892,0,0.0,0.42857142857142855,428571.4285714286
final_mp,MP7,malignant hypoxia,strict,19,SOD2,7,3,0.42857142857142855,0.0034764135078781335,0.0034093223080471,5,0.6666666666666666,-0.23809523809523808,0.642856178572875
final_mp,MP7,malignant hypoxia,strict,20,PGK1,7,3,0.42857142857142855,0.003198302585745933,0.0032460946947147,0,0.0,0.42857142857142855,428571.4285714286
final_mp,MP7,malignant hypoxia,strict,21,TFPI2,7,3,0.42857142857142855,0.003079183615693933,0.0030271242700608,3,0.16666666666666666,0.26190476190476186,2.5714131429497136
final_mp,MP7,malignant hypoxia,strict,22,PLIN2,7,3,0.42857142857142855,0.0027792837427555,0.0031014267399631,5,0.3333333333333333,0.09523809523809523,1.285710428583
final_mp,MP7,malignant hypoxia,strict,23,SAT1,7,3,0.42857142857142855,0.0027254321218389,0.0019583741167678,6,0.3333333333333333,0.09523809523809523,1.285710428583
final_mp,MP7,malignant hypoxia,strict,24,BHLHE40,7,3,0.42857142857142855,0.0026664627882903337,0.0025153811144656,0,0.0,0.42857142857142855,428571.4285714286
final_mp,MP7,malignant hypoxia,strict,25,CSTB,7,3,0.42857142857142855,0.0025797661600092665,0.0028881165502027,6,0.3333333333333333,0.09523809523809523,1.285710428583
final_mp,MP7,malignant hypoxia,strict,26,HILPDA,7,3,0.42857142857142855,0.0025618552044021,0.0022906097488938,1,0.16666666666666666,0.26190476190476186,2.5714131429497136
final_mp,MP7,malignant hypoxia,strict,27,STC2,7,3,0.42857142857142855,0.0025169412942315336,0.0027540886804004,0,0.0,0.42857142857142855,428571.4285714286
final_mp,MP7,malignant hypoxia,strict,28,ICAM1,7,3,0.42857142857142855,0.0024477414757855336,0.0023461622272285,5,0.25,0.17857142857142855,1.7142788571702856
final_mp,MP7,malignant hypoxia,strict,29,P4HA1,7,3,0.42857142857142855,0.0023936581893858,0.0026704810136759,0,0.0,0.42857142857142855,428571.4285714286
final_mp,MP7,malignant hypoxia,strict,30,BRI3,7,3,0.42857142857142855,0.0023685746997205333,0.0021901263290645,1,0.08333333333333333,0.34523809523809523,5.142795429311991
final_mp,MP7,malignant hypoxia,strict,31,LAMB3,7,3,0.42857142857142855,0.0023299457748531334,0.002336544006417,4,0.5,-0.07142857142857145,0.8571411428605713
final_mp,MP7,malignant hypoxia,strict,32,MIF,7,3,0.42857142857142855,0.0022994220593731333,0.0028135517045885,4,0.25,0.17857142857142855,1.7142788571702856
final_mp,MP7,malignant hypoxia,strict,33,SQSTM1,7,3,0.42857142857142855,0.002255539792887534,0.0021484091395794,0,0.0,0.42857142857142855,428571.4285714286
final_mp,MP7,malignant hypoxia,strict,34,CA9,7,3,0.42857142857142855,0.0020999281720611,0.0020586949134248,1,0.25,0.17857142857142855,1.7142788571702856
final_mp,MP7,malignant hypoxia,strict,35,ITGB8,7,3,0.42857142857142855,0.0020545608194171,0.0018559240317331,4,0.0,0.42857142857142855,428571.4285714286
final_mp,MP7,malignant hypoxia,strict,36,LAMA3,7,3,0.42857142857142855,0.0019600109645902335,0.0021122037947283,4,0.16666666666666666,0.26190476190476186,2.5714131429497136
final_mp,MP7,malignant hypoxia,strict,37,KRT7,7,3,0.42857142857142855,0.0018055964817406001,0.0018453934317663,6,0.0,0.42857142857142855,428571.4285714286
final_mp,MP8,malignant acute-phase/secretory,strict,1,S100A9,6,6,1.0,0.004883388715326133,0.0037477158992622,2,0.16666666666666666,0.8333333333333334,5.999964000215999
final_mp,MP8,malignant acute-phase/secretory,strict,2,SAA1,6,6,1.0,0.004231050622527484,0.00361418841945485,2,0.25,0.75,3.9999840000640003
final_mp,MP8,malignant acute-phase/secretory,strict,3,LCN2,6,6,1.0,0.0036718150603236833,0.0038259948194511,7,0.1,0.9,9.99990000099999
final_mp,MP8,malignant acute-phase/secretory,strict,4,SAA2,6,5,0.8333333333333334,0.0030939088628842604,0.0021175580612006,1,0.0,0.8333333333333334,833333.3333333334
final_mp,MP8,malignant acute-phase/secretory,strict,5,CFB,6,5,0.8333333333333334,0.0027735923008934,0.0029864949940655,5,0.2,0.6333333333333333,4.166645833437499
final_mp,MP8,malignant acute-phase/secretory,strict,6,S100A8,6,4,0.6666666666666666,0.0047405749713315,0.0019479986623351,1,0.08333333333333333,0.5833333333333333,7.999904001151986
final_mp,MP8,malignant acute-phase/secretory,strict,7,SOD2,6,4,0.6666666666666666,0.0039418757730678,0.0029783476131844504,4,0.42857142857142855,0.23809523809523808,1.555551925934395
final_mp,MP8,malignant acute-phase/secretory,strict,8,PDZK1IP1,6,4,0.6666666666666666,0.003344889506146375,0.0024591477296477,1,0.0,0.6666666666666666,666666.6666666666
final_mp,MP8,malignant acute-phase/secretory,strict,9,WFDC2,6,4,0.6666666666666666,0.0032114183714200503,0.00355755715348215,9,0.0,0.6666666666666666,666666.6666666666
final_mp,MP8,malignant acute-phase/secretory,strict,10,HP,6,4,0.6666666666666666,0.003209862719711625,0.003570371017806,0,0.0,0.6666666666666666,666666.6666666666
final_mp,MP8,malignant acute-phase/secretory,strict,11,SLPI,6,4,0.6666666666666666,0.0030704585324518247,0.0031998782010323502,11,0.0,0.6666666666666666,666666.6666666666
final_mp,MP8,malignant acute-phase/secretory,strict,12,S100A7,6,3,0.5,0.006138257215913433,0.0026263702435037,0,0.0,0.5,500000.0
final_mp,MP8,malignant acute-phase/secretory,strict,13,CXCL1,6,3,0.5,0.004599730188478234,0.0048244080846169,3,0.5,0.0,0.999998000004
final_mp,MP8,malignant acute-phase/secretory,strict,14,MT2A,6,3,0.5,0.004101565347771167,0.0027758764535127,9,0.5,0.0,0.999998000004
final_mp,MP8,malignant acute-phase/secretory,strict,15,C3,6,3,0.5,0.0028233452071988667,0.0034738404619742,10,0.75,-0.25,0.666665777778963
final_mp,MP8,malignant acute-phase/secretory,strict,16,FTH1,6,3,0.5,0.0027774972588880662,0.002252986833745,13,0.7142857142857143,-0.2142857142857143,0.6999990200013719
final_mp,MP8,malignant acute-phase/secretory,strict,17,NFKBIA,6,3,0.5,0.002708222823232933,0.003068421475187,4,0.2857142857142857,0.2142857142857143,1.7499938750214377
final_mp,MP8,malignant acute-phase/secretory,strict,18,SLC34A2,6,3,0.5,0.0023481277292324333,0.0019706006383619,5,0.0,0.5,500000.0
final_mp,MP8,malignant acute-phase/secretory,strict,19,LAMB3,6,3,0.5,0.002303084477330333,0.001777740759626,4,0.42857142857142855,0.07142857142857145,1.1666639444507965
final_mp,MP8,malignant acute-phase/secretory,strict,20,CLU,6,3,0.5,0.002013734481789433,0.0014540853948699,10,0.25,0.25,1.9999920000320002
