level,group,final_label,set_type,library,term_id,term,overlap_k,signature_size_n,term_size_K,universe_N,fold_enrichment,pvalue,overlap_genes,n_overlap_specific,n_overlap_shared,frac_overlap_specific,mean_overlap_specificity_delta,padj,driven_by_shared_only
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0045495,pole plasm,1,44,25,27377,24.888181818181817,0.0394312157257084,HELZ2,1,0,1.0,0.6,0.14392393739883566,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0060293,germ plasm,1,44,25,27377,24.888181818181817,0.0394312157257084,HELZ2,1,0,1.0,0.6,0.14392393739883566,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0031901,early endosome membrane,2,44,191,27377,6.515230842455974,0.03782149121890404,LAMP3;IFITM3,2,0,1.0,0.7,0.14392393739883566,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005794,Golgi apparatus,6,44,1598,27377,2.3361872795539878,0.04142666579535606,RSAD2;GBP4;PLSCR1;GBP1;TRIM22;LAP3,6,0,1.0,0.6638888888888889,0.1475193464907801,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0036464,cytoplasmic ribonucleoprotein granule,2,44,254,27377,4.899248389405869,0.06288604433384808,ISG20;HELZ2,2,0,1.0,0.75,0.21860386839861473,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0099080,supramolecular complex,5,44,1368,27377,2.2741394205209993,0.06717800111026748,MX1;ISG20;MX2;HELZ2;IDO1,5,0,1.0,0.6866666666666668,0.2280927479557919,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0035770,ribonucleoprotein granule,2,44,273,27377,4.558275058275059,0.07130514543460291,ISG20;HELZ2,2,0,1.0,0.75,0.23660343712390966,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005770,late endosome,2,44,307,27377,4.053449807521469,0.08721697830331389,LAMP3;IFITM3,2,0,1.0,0.7,0.2751736460785682,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0031984,organelle subcompartment,5,44,1486,27377,2.093554998164689,0.08858329702529251,MX1;RSAD2;IFI6;TAP1;LAP3,5,0,1.0,0.73,0.2751736460785682,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0031982,vesicle,10,44,3883,27377,1.6023810081239904,0.0849339169520027,TNFSF10;LAMP3;TAP1;GBP4;PLSCR1;GBP1;SAMD9L;PSMB9;IFITM3;LAP3,10,0,1.0,0.6516666666666667,0.2751736460785682,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0000502,proteasome complex,1,44,64,27377,9.721946022727273,0.09792853865057799,PSMB9,1,0,1.0,0.5,0.29388977550461926,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005783,endoplasmic reticulum,6,44,1998,27377,1.8684821184821185,0.09863423972415304,OAS1;MX1;RSAD2;IFI6;TAP1;IFIT2,6,0,1.0,0.8222222222222223,0.29388977550461926,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0032421,stereocilium bundle,1,44,68,27377,9.150066844919786,0.10372760953757527,IDO1,1,0,1.0,0.3333333333333333,0.3028846198497198,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0033116,endoplasmic reticulum-Golgi intermediate compartment membrane,1,44,78,27377,7.976981351981352,0.11806635917258526,TAP1,1,0,1.0,0.6333333333333334,0.32471487291015355,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0030670,phagocytic vesicle membrane,1,44,81,27377,7.681537598204264,0.12232409595930441,TAP1,1,0,1.0,0.6333333333333334,0.32471487291015355,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005789,endoplasmic reticulum membrane,4,44,1180,27377,2.1091679506933745,0.12032377350400689,MX1;RSAD2;IFI6;TAP1,4,0,1.0,0.8083333333333333,0.32471487291015355,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0098827,endoplasmic reticulum subcompartment,4,44,1186,27377,2.0984976237927335,0.12196471755037368,MX1;RSAD2;IFI6;TAP1,4,0,1.0,0.8083333333333333,0.32471487291015355,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005615,extracellular space,8,44,3109,27377,1.6010409661101201,0.11997600866768175,TNFSF10;OAS3;PLSCR1;CXCL10;CXCL11;IFI35;PSMB9;LAP3,8,0,1.0,0.6604166666666667,0.32471487291015355,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0042175,nuclear outer membrane-endoplasmic reticulum membrane network,4,44,1202,27377,2.0705642111632128,0.1263888636478131,MX1;RSAD2;IFI6;TAP1,4,0,1.0,0.8083333333333333,0.3295138230817984,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0030659,cytoplasmic vesicle membrane,4,44,1222,27377,2.0366760898675795,0.132016158821527,LAMP3;TAP1;GBP1;IFITM3,4,0,1.0,0.6416666666666667,0.3351887934267221,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0012506,vesicle membrane,4,44,1242,27377,2.0038793734445908,0.13774881921646112,LAMP3;TAP1;GBP1;IFITM3,4,0,1.0,0.6416666666666667,0.3351887934267221,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0031967,organelle envelope,4,44,1242,27377,2.0038793734445908,0.13774881921646112,MX1;RSAD2;IFI6;MX2,4,0,1.0,0.825,0.3351887934267221,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0098588,bounding membrane of organelle,6,44,2180,27377,1.712489574645538,0.13429543529559673,RSAD2;LAMP3;TAP1;GBP4;GBP1;IFITM3,6,0,1.0,0.6833333333333332,0.3351887934267221,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005643,nuclear pore,1,44,95,27377,6.549521531100479,0.1419293886672042,MX2,1,0,1.0,0.7,0.33837481437352795,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:1905369,endopeptidase complex,1,44,97,27377,6.4144798500468605,0.14469497420454966,PSMB9,1,0,1.0,0.5,0.33837481437352795,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0000932,P-body,1,44,99,27377,6.284894398530763,0.1474518481251265,ISG20,1,0,1.0,0.9,0.33837481437352795,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005765,lysosomal membrane,2,44,428,27377,2.9074978759558197,0.15064632146766654,LAMP3;IFITM3,2,0,1.0,0.7,0.33837481437352795,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0098852,lytic vacuole membrane,2,44,428,27377,2.9074978759558197,0.15064632146766654,LAMP3;IFITM3,2,0,1.0,0.7,0.33837481437352795,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0016605,PML body,1,44,105,27377,5.925757575757576,0.15567046783836327,ISG20,1,0,1.0,0.9,0.34436194400607634,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0140534,endoplasmic reticulum protein-containing complex,1,44,112,27377,5.555397727272727,0.1651610265751716,TAP1,1,0,1.0,0.6333333333333334,0.3546104394113978,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005874,microtubule,2,44,452,27377,2.7531174577634756,0.16415208727615405,MX1;MX2,2,0,1.0,0.8,0.3546104394113978,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0034451,centriolar satellite,1,44,122,27377,5.100037257824143,0.17853835265815743,TAP1,1,0,1.0,0.6333333333333334,0.3671352040576195,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005774,vacuolar membrane,2,44,470,27377,2.6476789168278527,0.17442368201788505,LAMP3;IFITM3,2,0,1.0,0.7,0.3671352040576195,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005743,mitochondrial inner membrane,2,44,474,27377,2.625335634829306,0.17672110097820337,RSAD2;IFI6,2,0,1.0,0.8500000000000001,0.3671352040576195,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:1905368,peptidase complex,1,44,126,27377,4.938131313131313,0.1838304253491349,PSMB9,1,0,1.0,0.5,0.3696017483577941,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005635,nuclear envelope,2,44,488,27377,2.5500186289120714,0.18480087417889704,MX1;MX2,2,0,1.0,0.8,0.3696017483577941,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005793,endoplasmic reticulum-Golgi intermediate compartment,1,44,132,27377,4.713670798898072,0.1917061179187862,TAP1,1,0,1.0,0.6333333333333334,0.3782309894073349,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0045335,phagocytic vesicle,1,44,144,27377,4.320864898989899,0.20723532896706995,TAP1,1,0,1.0,0.6333333333333334,0.390082140087509,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0001650,fibrillar center,1,44,147,27377,4.232683982683983,0.2110718429240631,RSAD2,1,0,1.0,0.9,0.390082140087509,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0019866,organelle inner membrane,2,44,528,27377,2.356835399449036,0.20817011552142378,RSAD2;IFI6,2,0,1.0,0.8500000000000001,0.390082140087509,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0031410,cytoplasmic vesicle,6,44,2496,27377,1.4956840034965033,0.20883254246044708,LAMP3;TAP1;GBP4;GBP1;SAMD9L;IFITM3,6,0,1.0,0.6333333333333334,0.390082140087509,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0097708,intracellular vesicle,6,44,2504,27377,1.490905460354342,0.21089918109590297,LAMP3;TAP1;GBP4;GBP1;SAMD9L;IFITM3,6,0,1.0,0.6333333333333334,0.390082140087509,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0099512,supramolecular fiber,3,44,995,27377,1.8759936043855643,0.21435882478272564,MX1;MX2;IDO1,3,0,1.0,0.6444444444444445,0.39120485522847426,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0099081,supramolecular polymer,3,44,1003,27377,1.861030544729448,0.21772857284773442,MX1;MX2;IDO1,3,0,1.0,0.6444444444444445,0.3924490325403608,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0010008,endosome membrane,2,44,563,27377,2.210318101081867,0.2288788251351115,LAMP3;IFITM3,2,0,1.0,0.7,0.4065702938678026,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0031090,organelle membrane,8,44,3672,27377,1.355565458506635,0.23113242733580555,MX1;RSAD2;LAMP3;IFI6;TAP1;GBP4;GBP1;IFITM3,8,0,1.0,0.725,0.4065702938678026,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0098862,cluster of actin-based cell projections,1,44,169,27377,3.6816837009144705,0.23865717837663333,IDO1,1,0,1.0,0.3333333333333333,0.40992880050574665,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005768,endosome,3,44,1051,27377,1.7760358100510336,0.23818281911655942,LAMP3;SAMD9L;IFITM3,3,0,1.0,0.6666666666666666,0.40992880050574665,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0030666,endocytic vesicle membrane,1,44,203,27377,3.065047021943574,0.27944483058776287,TAP1,1,0,1.0,0.6333333333333334,0.4744063403001556,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005886,plasma membrane,11,44,5625,27377,1.2167555555555556,0.2842417700165223,TNFSF10;LAMP3;OAS3;IFI6;GBP4;PLSCR1;CXCL10;PARP14;GBP1;LY6E;IFITM3,11,0,1.0,0.7090909090909091,0.47700343014266955,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005741,mitochondrial outer membrane,1,44,217,27377,2.867302052785924,0.2956119224888704,RSAD2,1,0,1.0,0.9,0.4852640846353244,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0000139,Golgi membrane,2,44,675,27377,1.8435690235690236,0.2958116680311224,GBP4;GBP1,2,0,1.0,0.5833333333333334,0.4852640846353244,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005840,ribosome,1,44,225,27377,2.765353535353535,0.30469052611750147,OAS1,1,0,1.0,1.0,0.4942757423683913,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0031968,organelle outer membrane,1,44,244,27377,2.5500186289120714,0.32579635950946595,RSAD2,1,0,1.0,0.9,0.49778128503655034,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0019867,outer membrane,1,44,246,27377,2.5292867701404287,0.3279812600370613,RSAD2,1,0,1.0,0.9,0.49778128503655034,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0090575,RNA polymerase II transcription regulator complex,1,44,246,27377,2.5292867701404287,0.3279812600370613,STAT1,1,0,1.0,0.8,0.49778128503655034,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0043292,contractile muscle fiber,1,44,250,27377,2.488818181818182,0.33233032183681777,IDO1,1,0,1.0,0.3333333333333333,0.49778128503655034,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005802,trans-Golgi network,1,44,258,27377,2.411645525017618,0.34094608564147283,LAP3,1,0,1.0,0.4166666666666667,0.49778128503655034,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0098552,side of membrane,2,44,730,27377,1.7046699875467,0.3285624347126665,CXCL10;LY6E,2,0,1.0,0.5166666666666666,0.49778128503655034,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0031966,mitochondrial membrane,2,44,738,27377,1.6861911800936193,0.33329997458942934,RSAD2;IFI6,2,0,1.0,0.8500000000000001,0.49778128503655034,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0000323,lytic vacuole,2,44,745,27377,1.6703477730323368,0.33743844764040265,LAMP3;IFITM3,2,0,1.0,0.7,0.49778128503655034,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005764,lysosome,2,44,745,27377,1.6703477730323368,0.33743844764040265,LAMP3;IFITM3,2,0,1.0,0.7,0.49778128503655034,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0099513,polymeric cytoskeletal fiber,2,44,750,27377,1.6592121212121211,0.3403903548854346,MX1;MX2,2,0,1.0,0.8,0.49778128503655034,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005740,mitochondrial envelope,2,44,784,27377,1.5872564935064937,0.36036119731080757,RSAD2;IFI6,2,0,1.0,0.8500000000000001,0.5209181664096822,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0045121,membrane raft,1,44,290,27377,2.1455329153605014,0.3743356067361242,PLSCR1,1,0,1.0,0.8,0.5283608685483849,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0098857,membrane microdomain,1,44,292,27377,2.1308374844333753,0.3763666460892605,PLSCR1,1,0,1.0,0.8,0.5283608685483849,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0015630,microtubule cytoskeleton,3,44,1350,27377,1.3826767676767677,0.3702936715127065,MX1;TAP1;MX2,3,0,1.0,0.7444444444444445,0.5283608685483849,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0031965,nuclear membrane,1,44,308,27377,2.0201446280991737,0.39238465347312074,MX1,1,0,1.0,0.9,0.5304459204358855,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0016604,nuclear body,2,44,829,27377,1.5010966114705562,0.38647175657915916,ISG20;TRIM22,2,0,1.0,0.8,0.5304459204358855,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005773,vacuole,2,44,837,27377,1.4867492125556643,0.3910698750436262,LAMP3;IFITM3,2,0,1.0,0.7,0.5304459204358855,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0071944,cell periphery,11,44,6101,27377,1.1218242910998197,0.38864757994572585,TNFSF10;LAMP3;OAS3;IFI6;GBP4;PLSCR1;CXCL10;PARP14;GBP1;LY6E;IFITM3,11,0,1.0,0.7090909090909091,0.5304459204358855,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0030667,secretory granule membrane,1,44,312,27377,1.994245337995338,0.3963259050076609,LAMP3,1,0,1.0,0.9,0.5308585516616375,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0070062,extracellular exosome,4,44,2011,27377,1.2376022783780118,0.4065415372492539,TNFSF10;PLSCR1;PSMB9;LAP3,4,0,1.0,0.6791666666666666,0.5391837274579814,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:1903561,extracellular vesicle,4,44,2039,27377,1.2206072495430023,0.4169425100802604,TNFSF10;PLSCR1;PSMB9;LAP3,4,0,1.0,0.6791666666666666,0.5391837274579814,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0043230,extracellular organelle,4,44,2040,27377,1.2200089126559714,0.41731343289556094,TNFSF10;PLSCR1;PSMB9;LAP3,4,0,1.0,0.6791666666666666,0.5391837274579814,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0065010,extracellular membrane-bounded organelle,4,44,2040,27377,1.2200089126559714,0.41731343289556094,TNFSF10;PLSCR1;PSMB9;LAP3,4,0,1.0,0.6791666666666666,0.5391837274579814,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0009986,cell surface,2,44,895,27377,1.390401218892839,0.4239565541369505,LAMP3;CXCL10,2,0,1.0,0.7166666666666667,0.5429619026666208,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0030139,endocytic vesicle,1,44,350,27377,1.7777272727272728,0.4325431757731967,TAP1,1,0,1.0,0.6333333333333334,0.5491417709816235,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0098791,Golgi apparatus subcompartment,1,44,363,27377,1.714062108690208,0.4444388462067679,LAP3,1,0,1.0,0.4166666666666667,0.5593799271223113,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0009897,external side of plasma membrane,1,44,398,27377,1.5633280036546369,0.4752674143573552,CXCL10,1,0,1.0,0.5333333333333333,0.5930687392835372,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0016607,nuclear speck,1,44,411,27377,1.5138796726387966,0.48628683510175136,TRIM22,1,0,1.0,0.7,0.6016769315665738,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005925,focal adhesion,1,44,423,27377,1.4709327315710294,0.4962576839684712,LAP3,1,0,1.0,0.4166666666666667,0.6037801821616399,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0062023,collagen-containing extracellular matrix,1,44,423,27377,1.4709327315710294,0.4962576839684712,PLSCR1,1,0,1.0,0.8,0.6037801821616399,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0030055,cell-substrate junction,1,44,433,27377,1.43696199874029,0.5044220371834603,LAP3,1,0,1.0,0.4166666666666667,0.6086414663535968,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005856,cytoskeleton,4,44,2318,27377,1.073692054278767,0.5179358847770067,MX1;TAP1;GBP1;MX2,4,0,1.0,0.6916666666666667,0.6198249112905162,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005667,transcription regulator complex,1,44,507,27377,1.2272279003048234,0.5609477584901085,STAT1,1,0,1.0,0.8,0.6658404287768768,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0015629,actin cytoskeleton,1,44,529,27377,1.176190067021825,0.5765017153519002,GBP1,1,0,1.0,0.5333333333333333,0.6787842777530437,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0031012,extracellular matrix,1,44,557,27377,1.11706381589685,0.5955206311027386,PLSCR1,1,0,1.0,0.8,0.6891068601907558,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0030312,external encapsulating structure,1,44,558,27377,1.115061909416748,0.5961842065028685,PLSCR1,1,0,1.0,0.8,0.6891068601907558,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0140513,nuclear protein-containing complex,2,44,1242,27377,1.0019396867222954,0.5994285701659314,STAT1;MX2,2,0,1.0,0.75,0.6891068601907558,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0030425,dendrite,1,44,629,27377,0.989196415667004,0.6406754418125817,STAT1,1,0,1.0,0.8,0.7264424179907027,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0097447,dendritic tree,1,44,631,27377,0.9860610862988043,0.6418566569917853,STAT1,1,0,1.0,0.8,0.7264424179907027,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0030424,axon,1,44,656,27377,0.9484825388026608,0.6563054594426436,STAT1,1,0,1.0,0.8,0.7370815159894305,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005813,centrosome,1,44,703,27377,0.8850704771757404,0.6819430690863484,TAP1,1,0,1.0,0.6333333333333334,0.7600281533328768,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005815,microtubule organizing center,1,44,852,27377,0.7302870251813914,0.7514710061742171,TAP1,1,0,1.0,0.6333333333333334,0.8271785310923252,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0036477,somatodendritic compartment,1,44,857,27377,0.7260263074148722,0.7535256481868442,STAT1,1,0,1.0,0.8,0.8271785310923252,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0030141,secretory granule,1,44,884,27377,0.7038512957630605,0.7643371113753774,LAMP3,1,0,1.0,0.9,0.8327852109015306,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0070161,anchoring junction,1,44,906,27377,0.6867599839454145,0.772802540669723,LAP3,1,0,1.0,0.4166666666666667,0.8328511943216876,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0140535,intracellular protein-containing complex,1,44,914,27377,0.6807489556395465,0.7758065919708871,PSMB9,1,0,1.0,0.5,0.8328511943216876,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0099503,secretory vesicle,1,44,1075,27377,0.5787949260042283,0.8286380666533641,LAMP3,1,0,1.0,0.9,0.883074144024753,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0000785,chromatin,1,44,1272,27377,0.489154516866781,0.8769354390040154,STAT1,1,0,1.0,0.8,0.9276675229759941,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0098796,membrane protein complex,1,44,1310,27377,0.47496530187369884,0.884581976735788,TAP1,1,0,1.0,0.6333333333333334,0.9276675229759941,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0043005,neuron projection,1,44,1336,27377,0.4657219651605879,0.8895442001139671,STAT1,1,0,1.0,0.8,0.9276675229759941,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:1902494,catalytic complex,1,44,1695,27377,0.3670823277017968,0.9400623323584546,PSMB9,1,0,1.0,0.5,0.9733978760591091,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0032991,protein-containing complex,5,44,5551,27377,0.5604436547059498,0.9599360064047582,STAT1;TAP1;MX2;PSMB9;IFITM3,5,0,1.0,0.6266666666666667,0.9800745240216413,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0005694,chromosome,1,44,1854,27377,0.33560115720309897,0.9544040008311188,STAT1,1,0,1.0,0.8,0.9800745240216413,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0120025,plasma membrane bounded cell projection,1,44,2221,27377,0.28014612582374854,0.9759050674100893,STAT1,1,0,1.0,0.8,0.9814515062992303,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0042995,cell projection,1,44,2337,27377,0.26624071264636096,0.9803424013949423,STAT1,1,0,1.0,0.8,0.9814515062992303,False
final_mp,MP5,IFN/TLS immune,strict,GO_CC,GO:0030054,cell junction,1,44,2370,27377,0.2625335634829306,0.9814515062992302,LAP3,1,0,1.0,0.4166666666666667,0.9814515062992303,False
final_mp,MP5,IFN/TLS immune,strict,HALLMARK,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,36,44,196,27377,114.28246753246755,3.3514125125165548e-71,ISG15;IFIT3;OASL;CMPK2;TNFSF10;OAS2;MX1;RSAD2;ISG20;IFIH1;OAS3;IFIT1;STAT1;IFI44L;TAP1;IFI44;GBP4;PLSCR1;CXCL10;CXCL11;IFIT2;PARP14;MX2;RNF213;SAMD9L;HELZ2;IFI35;UBE2L6;LY6E;MT2A;EPSTI1;PSMB9;XAF1;IDO1;IFITM3;LAP3,35,1,0.9722222222222222,0.7023148148148147,7.373107527536421e-70,False
final_mp,MP5,IFN/TLS immune,strict,HALLMARK,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,28,44,96,27377,181.47632575757575,9.209596682225871e-60,ISG15;IFIT3;OASL;OAS1;CMPK2;MX1;RSAD2;LAMP3;ISG20;IFIH1;IFI44L;TAP1;IFI44;GBP4;PLSCR1;CXCL10;CXCL11;IFIT2;PARP14;SAMD9L;HELZ2;IFI35;UBE2L6;LY6E;EPSTI1;PSMB9;IFITM3;LAP3,28,0,1.0,0.7303571428571428,1.0130556350448459e-58,False
final_mp,MP5,IFN/TLS immune,strict,HALLMARK,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,5,44,198,27377,15.712235996326905,1.624567942841238e-05,TNFSF10;GBP4;PLSCR1;CXCL10;IFITM3,5,0,1.0,0.6933333333333334,7.502501999852967e-05,False
final_mp,MP5,IFN/TLS immune,strict,HALLMARK,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,5,44,199,27377,15.633280036546367,1.66446106675251e-05,IFIH1;TAP1;CXCL10;CXCL11;IFIT2,5,0,1.0,0.6599999999999999,7.502501999852967e-05,False
final_mp,MP5,IFN/TLS immune,strict,HALLMARK,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,5,44,200,27377,15.555113636363636,1.7051140908756742e-05,TNFSF10;LAMP3;CXCL10;CXCL11;LY6E,5,0,1.0,0.6933333333333332,7.502501999852967e-05,False
final_mp,MP5,IFN/TLS immune,strict,HALLMARK,HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,4,44,159,27377,15.652944539736993,0.000124093691700297,TNFSF10;ISG20;TAP1;IFITM3,4,0,1.0,0.7583333333333333,0.00045501020290108905,False
final_mp,MP5,IFN/TLS immune,strict,HALLMARK,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,3,44,87,27377,21.455329153605014,0.000373613141543104,STAT1;CXCL10;CXCL11,3,0,1.0,0.6222222222222222,0.0011742127305640411,False
final_mp,MP5,IFN/TLS immune,strict,HALLMARK,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,3,44,196,27377,9.52353896103896,0.0038567625114713424,MX1;RSAD2;IFI44L,3,0,1.0,0.8666666666666667,0.009975273841111354,False
final_mp,MP5,IFN/TLS immune,strict,HALLMARK,HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,3,44,200,27377,9.33306818181818,0.004080793844091008,PLSCR1;PSMB9;LAP3,3,0,1.0,0.5722222222222223,0.009975273841111354,False
final_mp,MP5,IFN/TLS immune,strict,HALLMARK,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,2,44,195,27377,6.381585081585081,0.03926862363024842,STAT1;TAP1,2,0,1.0,0.7166666666666668,0.08221395936054028,False
final_mp,MP5,IFN/TLS immune,strict,HALLMARK,HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,2,44,200,27377,6.222045454545454,0.04110697968027014,ISG20;MT2A,1,1,0.5,0.45,0.08221395936054028,False
