sample_label,source_group,source_label,target_class,target_variable,target_label,hallmark_group,mode,n_source_nodes,corr,fisher_z,pval,q_class_per_sample,sig_class_per_sample,sig_marker_class_per_sample,bh_scope,variable_class,variable_a,variable_b
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,MTORC1_SIGNALING,MTORC1 SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,507,0.1151844135768039,0.11569790859458669,0.009436779255107,0.012690841067212862,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,MTORC1_SIGNALING
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,MYC_TARGETS_V1,MYC TARGETS V1,Proliferation,all_in_one_ring1_neighbor_means,507,0.1574993443230591,0.15882138951144634,0.0003710697548767,0.000578868817607652,True,***,per_sample__source_group__target_class,hallmark,SNAI1_ac,MYC_TARGETS_V1
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,MYC_TARGETS_V2,MYC TARGETS V2,Proliferation,all_in_one_ring1_neighbor_means,507,-0.054305819168311,-0.05435929865937811,0.2222115935994936,0.22805926711526975,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,MYC_TARGETS_V2
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,NOTCH_SIGNALING,NOTCH SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,507,0.0232509320524561,0.023255123275247636,0.6014533049609488,0.6014533049609488,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,NOTCH_SIGNALING
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,OXIDATIVE_PHOSPHORYLATION,OXIDATIVE PHOSPHORYLATION,Metabolism,all_in_one_ring1_neighbor_means,507,0.3230838242698546,0.33508653666781435,8.801763052033245e-14,2.451919707352118e-13,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,OXIDATIVE_PHOSPHORYLATION
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,PEROXISOME,PEROXISOME,Other Biological States,all_in_one_ring1_neighbor_means,507,0.1788761510240545,0.1808214498958081,5.11158482579593e-05,8.667469922001794e-05,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,PEROXISOME
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,PI3K_AKT_MTOR_SIGNALING,PI3K AKT MTOR SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,507,0.3549341174445879,0.3710778276216834,1.6925717178159722e-16,6.601029699482292e-16,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,PI3K_AKT_MTOR_SIGNALING
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,PROTEIN_SECRETION,PROTEIN SECRETION,Other Biological States,all_in_one_ring1_neighbor_means,507,0.1011838716856222,0.10153132130481154,0.0226938372640226,0.028550311396673595,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,PROTEIN_SECRETION
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,REACTIVE_OXYGEN_SPECIES_PATHWAY,REACTIVE OXYGEN SPECIES PATHWAY,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,507,0.3267305663348997,0.33916368865154584,4.459974745879896e-14,1.3570573639437158e-13,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,REACTIVE_OXYGEN_SPECIES_PATHWAY
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,TGF_BETA_SIGNALING,TGF BETA SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,507,0.254049462955809,0.2597369353915617,6.565402219569873e-09,1.2802534328161252e-08,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,TGF_BETA_SIGNALING
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,TNFA_SIGNALING_VIA_NFKB,TNFA SIGNALING VIA NFKB,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,507,0.2542857795692762,0.25998957267294237,6.350330673722417e-09,1.2802534328161252e-08,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,TNFA_SIGNALING_VIA_NFKB
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,UNFOLDED_PROTEIN_RESPONSE,UNFOLDED PROTEIN RESPONSE,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,507,0.1394622915183158,0.14037715986153348,0.0016446442622281,0.0024669663933421498,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,UNFOLDED_PROTEIN_RESPONSE
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,WNT_BETA_CATENIN_SIGNALING,WNT BETA CATENIN SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,507,0.0898935679726977,0.09013688772519064,0.0430520633262408,0.05246970217885597,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,WNT_BETA_CATENIN_SIGNALING
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,hallmark,XENOBIOTIC_METABOLISM,XENOBIOTIC METABOLISM,Other Biological States,all_in_one_ring1_neighbor_means,507,0.3638535700594625,0.38132035335814324,2.5747258909614208e-17,1.115714552749949e-16,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,XENOBIOTIC_METABOLISM
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,mp,MP1_angiogenic_vascular,MP1 angiogenic/vascular,,all_in_one_ring1_neighbor_means,507,0.0106745163959951,0.010674921860707997,0.8503231929860484,0.8503231929860484,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP1_angiogenic_vascular
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,mp,MP2_iCAF_stress,MP2 iCAF-stress,,all_in_one_ring1_neighbor_means,507,0.1819951881274682,0.1840454539647027,0.0011770259697091,0.0031387359192242667,True,**,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP2_iCAF_stress
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,mp,MP3_complement_CAF,MP3 complement-CAF,,all_in_one_ring1_neighbor_means,507,0.2134656130128371,0.2167996223283449,0.0001347169878371,0.0005388679513484,True,***,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP3_complement_CAF
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,mp,MP4_activated_myCAF,MP4 activated-myCAF,,all_in_one_ring1_neighbor_means,507,0.0750610408166823,0.07520248792093766,0.183920447443602,0.245227263258136,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP4_activated_myCAF
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,mp,MP5_IFN_TLS_immune,MP5 IFN/TLS immune,,all_in_one_ring1_neighbor_means,507,0.1639273210351857,0.16541982075103034,0.0035271766677689,0.0070543533355378,True,**,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP5_IFN_TLS_immune
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,mp,MP6_APC_TAM_myeloid,MP6 APC/TAM myeloid,,all_in_one_ring1_neighbor_means,507,0.0965299192387435,0.09683142947395303,0.0871879599438709,0.13950073591019344,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP6_APC_TAM_myeloid
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,mp,MP7_malignant_hypoxia,MP7 malignant hypoxia,,all_in_one_ring1_neighbor_means,507,0.0421442485952929,0.04216922654871592,0.4560639125326674,0.5212159000373342,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP7_malignant_hypoxia
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,mp,MP8_malignant_acute_phase_secretory,MP8 malignant acute-phase/secretory,,all_in_one_ring1_neighbor_means,507,0.230490977446473,0.2347079294747825,3.623021112844677e-05,0.00028984168902757414,True,***,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP8_malignant_acute_phase_secretory
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,spacet,SpaCET_B_cell,B cell,,all_in_one_ring1_neighbor_means,507,-0.3190133791054676,-0.3305483181716081,1.8596326157048437e-13,3.719265231409688e-13,True,****,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_B_cell
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,spacet,SpaCET_CAF,CAF,,all_in_one_ring1_neighbor_means,507,-0.0427645218464468,-0.04279061980349508,0.3365636621221046,0.42070457765263075,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_CAF
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,spacet,SpaCET_Endothelial,Endothelial,,all_in_one_ring1_neighbor_means,507,-0.4189556283861671,-0.4464246409954794,5.740506670831812e-23,1.9135022236106043e-22,True,****,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_Endothelial
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,spacet,SpaCET_Macrophage,Macrophage,,all_in_one_ring1_neighbor_means,507,-0.1514583452033978,-0.1526326842411775,0.0006223605168867,0.0008890864526952856,True,***,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_Macrophage
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,spacet,SpaCET_Malignant,Malignant,,all_in_one_ring1_neighbor_means,507,0.5614064265783009,0.6348845330951494,1.9162949796216248e-43,9.581474898108123e-43,True,****,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_Malignant
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,spacet,SpaCET_NK,NK,,all_in_one_ring1_neighbor_means,507,-0.0186504278525136,-0.01865259074929657,0.6752561471115335,0.7502846079017039,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_NK
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,spacet,SpaCET_Plasma,Plasma,,all_in_one_ring1_neighbor_means,507,-0.3911768445526492,-0.4131887391397061,5.509935971113172e-20,1.377483992778293e-19,True,****,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_Plasma
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,spacet,SpaCET_T_CD4,T CD4,,all_in_one_ring1_neighbor_means,507,-0.1727276466673135,-0.174476834361954,9.265237687322931e-05,0.00015442062812204887,True,***,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_T_CD4
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,spacet,SpaCET_T_CD8,T CD8,,all_in_one_ring1_neighbor_means,507,-0.0031501628103663,-0.003150173230668913,0.943591756891918,0.943591756891918,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_T_CD8
denisenko_2022__SP7,snai12r_hot,SNAI1-2R hot,spacet,SpaCET_Unidentifiable,Unidentifiable,,all_in_one_ring1_neighbor_means,507,-0.5823914125321399,-0.6660739668870018,2.260757817064485e-47,2.260757817064485e-46,True,****,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_Unidentifiable
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,core_comparators,SNAI1_2R_scoregenes,SNAI1-2R,,all_in_one_ring1_neighbor_means,301,-0.1611469685081131,-0.1625640207361308,0.0050707955564114,0.0053329605686334,True,**,per_sample__source_group__target_class,all_variables,SNAI1_ac,SNAI1_2R_scoregenes
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,core_comparators,SNAI1_scoregenes,SNAI1,,all_in_one_ring1_neighbor_means,301,-0.1602219008187119,-0.1616144351588495,0.0053329605686334,0.0053329605686334,True,**,per_sample__source_group__target_class,all_variables,SNAI1_ac,SNAI1_scoregenes
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,ADIPOGENESIS,ADIPOGENESIS,Metabolism,all_in_one_ring1_neighbor_means,301,0.2212957859415555,0.2250182097373971,0.0001081806443829,0.0014063483769777,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,ADIPOGENESIS
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,ANDROGEN_RESPONSE,ANDROGEN RESPONSE,Other Biological States,all_in_one_ring1_neighbor_means,301,-0.0110795316365252,-0.011079985029660178,0.8481896823573479,0.870510463472015,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,ANDROGEN_RESPONSE
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,ANGIOGENESIS,ANGIOGENESIS,Signaling & Development,all_in_one_ring1_neighbor_means,301,-0.0898958539796778,-0.09013919235602869,0.1196372447981428,0.2744619145369158,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,ANGIOGENESIS
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,APICAL_JUNCTION,APICAL JUNCTION,"Structure, Adhesion & Cellular Components",all_in_one_ring1_neighbor_means,301,0.0169027440430904,0.016904354039274365,0.7702465909049038,0.8344338068136458,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,APICAL_JUNCTION
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,APICAL_SURFACE,APICAL SURFACE,"Structure, Adhesion & Cellular Components",all_in_one_ring1_neighbor_means,301,0.0512157680654762,0.0512606192653967,0.3759169365288317,0.5759581089808101,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,APICAL_SURFACE
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,APOPTOSIS,APOPTOSIS,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,301,-0.0021143186925247,-0.0021143218431101153,0.9708601783032188,0.9708601783032188,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,APOPTOSIS
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,CHOLESTEROL_HOMEOSTASIS,CHOLESTEROL HOMEOSTASIS,Metabolism,all_in_one_ring1_neighbor_means,301,-0.0380643214361002,-0.03808272113839044,0.5106139471434458,0.7112122835212281,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,CHOLESTEROL_HOMEOSTASIS
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,COMPLEMENT,COMPLEMENT,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,301,0.0631426247958912,0.06322674247394426,0.274826260879237,0.46600974670827144,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,COMPLEMENT
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,DNA_REPAIR,DNA REPAIR,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,301,0.1423557559406545,0.14332924112586082,0.0134319456483255,0.047622352753154046,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,DNA_REPAIR
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,E2F_TARGETS,E2F TARGETS,Proliferation,all_in_one_ring1_neighbor_means,301,0.1673436302701517,0.16893250466015763,0.0035937156602646,0.020022130107188483,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,E2F_TARGETS
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,EPITHELIAL_MESENCHYMAL_TRANSITION,EPITHELIAL MESENCHYMAL TRANSITION,"Structure, Adhesion & Cellular Components",all_in_one_ring1_neighbor_means,301,-0.1481351973489674,-0.14923325288377282,0.0100655215813906,0.03925553416742334,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,EPITHELIAL_MESENCHYMAL_TRANSITION
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,ESTROGEN_RESPONSE_EARLY,ESTROGEN RESPONSE EARLY,Other Biological States,all_in_one_ring1_neighbor_means,301,0.1132816774335732,0.11377001438362357,0.0495868269784544,0.13813473229712298,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,ESTROGEN_RESPONSE_EARLY
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,ESTROGEN_RESPONSE_LATE,ESTROGEN RESPONSE LATE,Other Biological States,all_in_one_ring1_neighbor_means,301,0.1396276247449812,0.14054577652641975,0.0153397697113458,0.04985425156187385,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,ESTROGEN_RESPONSE_LATE
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,FATTY_ACID_METABOLISM,FATTY ACID METABOLISM,Metabolism,all_in_one_ring1_neighbor_means,301,0.1586098512123755,0.15996034917253363,0.0058190544166489,0.028367890281163387,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,FATTY_ACID_METABOLISM
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,G2M_CHECKPOINT,G2M CHECKPOINT,Proliferation,all_in_one_ring1_neighbor_means,301,0.0247517677365169,0.024756824318947684,0.6688652499308081,0.772681893946924,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,G2M_CHECKPOINT
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,GLYCOLYSIS,GLYCOLYSIS,Metabolism,all_in_one_ring1_neighbor_means,301,0.1799299349950955,0.1819102784190074,0.001722657578626,0.011197274261069,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,GLYCOLYSIS
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,HEDGEHOG_SIGNALING,HEDGEHOG SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,301,0.0243745002711636,0.02437932908828279,0.6736201126716773,0.772681893946924,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,HEDGEHOG_SIGNALING
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,HYPOXIA,HYPOXIA,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,301,0.070965726185053,0.07108521843657574,0.2195840624705397,0.40779897315957364,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,HYPOXIA
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,IL2_STAT5_SIGNALING,IL2 STAT5 SIGNALING,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,301,0.155627470784482,0.15690247882447125,0.0068241940469764,0.02957150753689773,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,IL2_STAT5_SIGNALING
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,IL6_JAK_STAT3_SIGNALING,IL6 JAK STAT3 SIGNALING,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,301,0.0647144107628291,0.0648049787947437,0.263031307696212,0.46600974670827144,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,IL6_JAK_STAT3_SIGNALING
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,INFLAMMATORY_RESPONSE,INFLAMMATORY RESPONSE,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,301,-0.0362146435589677,-0.03623048786866453,0.5313859723197388,0.7146225144989591,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,INFLAMMATORY_RESPONSE
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,INTERFERON_ALPHA_RESPONSE,INTERFERON ALPHA RESPONSE,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,301,0.0258777090113446,0.025883487719550662,0.6547535206867162,0.772681893946924,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,INTERFERON_ALPHA_RESPONSE
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,INTERFERON_GAMMA_RESPONSE,INTERFERON GAMMA RESPONSE,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,301,0.0786444241933373,0.0788071657080512,0.1735575328758447,0.3384371891078971,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,INTERFERON_GAMMA_RESPONSE
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,KRAS_SIGNALING_DN,KRAS SIGNALING DN,Signaling & Development,all_in_one_ring1_neighbor_means,301,-0.0388057726389486,-0.0388252693068494,0.5024075802234621,0.7112122835212281,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,KRAS_SIGNALING_DN
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,KRAS_SIGNALING_UP,KRAS SIGNALING UP,Signaling & Development,all_in_one_ring1_neighbor_means,301,-0.0132853797287942,-0.013286161440575189,0.8184462621858645,0.8626866006823978,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,KRAS_SIGNALING_UP
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,MTORC1_SIGNALING,MTORC1 SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,301,0.0789032691192537,0.07906762688009623,0.1721417140091199,0.3384371891078971,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,MTORC1_SIGNALING
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,MYC_TARGETS_V1,MYC TARGETS V1,Proliferation,all_in_one_ring1_neighbor_means,301,0.2566430473912863,0.26251142316339626,6.488108012569282e-06,0.000253036212490202,True,***,per_sample__source_group__target_class,hallmark,SNAI1_ac,MYC_TARGETS_V1
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,MYC_TARGETS_V2,MYC TARGETS V2,Proliferation,all_in_one_ring1_neighbor_means,301,0.1986099538976859,0.20128500755206552,0.0005282470616584,0.0041203270809355205,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,MYC_TARGETS_V2
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,NOTCH_SIGNALING,NOTCH SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,301,-0.2007957785194246,-0.20356162765152608,0.000456701119472,0.0041203270809355205,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,NOTCH_SIGNALING
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,OXIDATIVE_PHOSPHORYLATION,OXIDATIVE PHOSPHORYLATION,Metabolism,all_in_one_ring1_neighbor_means,301,0.2230548767291744,0.22686864190807424,9.499163071618012e-05,0.0014063483769777,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,OXIDATIVE_PHOSPHORYLATION
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,PEROXISOME,PEROXISOME,Other Biological States,all_in_one_ring1_neighbor_means,301,0.0217757022709995,0.02177914512685456,0.706718397218503,0.7874862140434749,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,PEROXISOME
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,PI3K_AKT_MTOR_SIGNALING,PI3K AKT MTOR SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,301,0.0248723411414724,0.02487747199935186,0.6673483826276798,0.772681893946924,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,PI3K_AKT_MTOR_SIGNALING
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,PROTEIN_SECRETION,PROTEIN SECRETION,Other Biological States,all_in_one_ring1_neighbor_means,301,0.1005650261311563,0.10090611383439836,0.0815264861257569,0.19872080993153243,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,PROTEIN_SECRETION
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,REACTIVE_OXYGEN_SPECIES_PATHWAY,REACTIVE OXYGEN SPECIES PATHWAY,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,301,0.1277068242107568,0.12840795624565204,0.0267263924477458,0.0801791773432374,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,REACTIVE_OXYGEN_SPECIES_PATHWAY
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,TGF_BETA_SIGNALING,TGF BETA SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,301,0.0503582886051284,0.05040092231636172,0.3839720726538734,0.5759581089808101,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,TGF_BETA_SIGNALING
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,TNFA_SIGNALING_VIA_NFKB,TNFA SIGNALING VIA NFKB,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,301,0.0257259477885682,0.025731625396517285,0.6566485848871153,0.772681893946924,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,TNFA_SIGNALING_VIA_NFKB
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,UNFOLDED_PROTEIN_RESPONSE,UNFOLDED PROTEIN RESPONSE,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,301,0.101393385914453,0.10174300730288244,0.0790339360988836,0.19872080993153243,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,UNFOLDED_PROTEIN_RESPONSE
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,WNT_BETA_CATENIN_SIGNALING,WNT BETA CATENIN SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,301,-0.0822267257526465,-0.08241279924621445,0.154720062133984,0.3352268012902987,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,WNT_BETA_CATENIN_SIGNALING
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,hallmark,XENOBIOTIC_METABOLISM,XENOBIOTIC METABOLISM,Other Biological States,all_in_one_ring1_neighbor_means,301,0.0513452222471773,0.05139041476911316,0.3747099306711723,0.5759581089808101,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,XENOBIOTIC_METABOLISM
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,mp,MP1_angiogenic_vascular,MP1 angiogenic/vascular,,all_in_one_ring1_neighbor_means,301,-0.2072747763726035,-0.21032209414979064,0.0243141176822783,0.0972564707291132,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP1_angiogenic_vascular
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,mp,MP2_iCAF_stress,MP2 iCAF-stress,,all_in_one_ring1_neighbor_means,301,-0.0532615834375495,-0.053312033422308065,0.5667687945881881,0.6477357652436435,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP2_iCAF_stress
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,mp,MP3_complement_CAF,MP3 complement-CAF,,all_in_one_ring1_neighbor_means,301,-0.1228539523557635,-0.12347769274588881,0.1850531904192778,0.2960851046708445,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP3_complement_CAF
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,mp,MP4_activated_myCAF,MP4 activated-myCAF,,all_in_one_ring1_neighbor_means,301,-0.1756399312558199,-0.17748024478821978,0.0571130446531448,0.1142260893062896,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP4_activated_myCAF
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,mp,MP5_IFN_TLS_immune,MP5 IFN/TLS immune,,all_in_one_ring1_neighbor_means,301,-0.3248333354739091,-0.3370411875782973,0.0003321241419265,0.002656993135412,True,**,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP5_IFN_TLS_immune
denisenko_2022__SP7,snai1ac_consensus_cold,SNAI1-ac cold,mp,MP6_APC_TAM_myeloid,MP6 APC/TAM myeloid,,all_in_one_ring1_neighbor_means,301,-0.0864063214954565,-0.08662232799493381,0.3521833359257235,0.469577781234298,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP6_APC_TAM_myeloid
