n_samples_available,sample_labels,n_positive,n_negative,n_zero,fraction_positive,fraction_negative,wilcoxon_pval,ttest_pval,sign_test_pval,median_r_hot,median_r_reference,median_delta_r,median_n_hot_pairs,median_n_reference_pairs,contrast,contrast_display,outer_variable,outer_variable_display,variable_family,median_delta_z,mean_delta_z,iqr_delta_z,median_sign_pattern,wilcoxon_qval,ttest_qval,sign_test_qval,sig_marker
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,9,14,0,0.391304347826087,0.6086956521739131,0.5009052753448486,0.6632691040234047,0.4048728942871094,-0.0199062818972702,0.0261809502235992,-0.0235797680846438,195.0,1578.0,hot_vs_background,Hot vs background,MP3_complement_CAF,MP3_complement_CAF,mp,-0.0236798135175295,-0.01956555928942803,0.25493264176028557,hot_negative_reference_positive,0.8014484405517578,0.8736272997247596,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,11,12,0,0.4782608695652174,0.5217391304347826,0.869666576385498,0.9733890456755446,1.0,-0.0366282226753028,-0.0093708858690554,-0.0166640598339439,195.0,1578.0,hot_vs_background,Hot vs background,MP4_activated_myCAF,MP4_activated_myCAF,mp,-0.0168850947299378,0.001558069980414992,0.2684482708074485,both_negative_hot_more_negative,0.869666576385498,0.9733890456755446,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,13,10,0,0.5652173913043478,0.43478260869565216,0.4274179935455322,0.3666979646280092,0.6776394844055176,0.0067494812528554,-0.0286347510204468,0.0124030694451145,195.0,1578.0,hot_vs_background,Hot vs background,MP5_IFN_TLS_immune,MP5_IFN_TLS_immune,mp,0.0124920331308111,0.03195667943293627,0.22875351450371115,hot_positive_reference_negative,0.8014484405517578,0.7486460040302323,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,11,12,0,0.4782608695652174,0.5217391304347826,0.481952428817749,0.2612226467830587,1.0,-0.069692673378263,-0.0420851726235823,-0.0214284349727996,195.0,1578.0,hot_vs_background,Hot vs background,MP6_APC_TAM_myeloid,MP6_APC_TAM_myeloid,mp,-0.0214532952982826,-0.042559607233778884,0.24992448271780623,both_negative_hot_more_negative,0.8014484405517578,0.7486460040302323,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,11,0,0.5217391304347826,0.4782608695652174,0.6433901786804199,0.6359578912092514,1.0,-0.0048864665803664,0.0558110680330458,0.0106151488864152,195.0,1578.0,hot_vs_background,Hot vs background,MP7_malignant_hypoxia,MP7_malignant_hypoxia,mp,0.0106163518524447,-0.01652647307978515,0.2596896977578936,hot_negative_reference_positive,0.8103019169398716,0.8736272997247596,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,8,15,0,0.34782608695652173,0.6521739130434783,0.2467491626739502,0.37432300201511615,0.21003961563110352,0.0074018869375629,0.0085714730529234,-0.0473210303895218,195.0,1578.0,hot_vs_background,Hot vs background,MP8_malignant_acute_phase_secretory,MP8_malignant_acute_phase_secretory,mp,-0.0482831970718768,-0.042459811668810625,0.18760254843643925,both_positive_hot_less_positive,0.8014484405517578,0.7486460040302323,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,14,9,0,0.6086956521739131,0.391304347826087,0.13413381576538086,0.0891478121174017,0.4048728942871094,-0.0779088915720091,-0.0925226824674978,0.0717918090939418,216.0,1973.0,hot_vs_background,Hot vs background,SpaCET_B_cell,B cell,spacet,0.0735204866775646,0.05493712687583215,0.20208585859578682,both_negative_hot_less_negative,0.33533453941345215,0.22286953029350426,0.5783898489815849,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,15,8,0,0.6521739130434783,0.34782608695652173,0.2725830078125,0.262402594613331,0.21003961563110352,-0.0690898409447293,-0.0647779126176753,0.0569092661092008,216.0,1973.0,hot_vs_background,Hot vs background,SpaCET_CAF,CAF,spacet,0.0569805892238699,0.04350743242314607,0.24845269091792038,both_negative_hot_less_negative,0.389404296875,0.3748608494476157,0.42007923126220703,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,16,7,0,0.6956521739130435,0.30434782608695654,0.11142587661743164,0.0800012722117016,0.0931396484375,-0.0465768079074361,-0.1044650482863653,0.0480595737705695,216.0,1973.0,hot_vs_background,Hot vs background,SpaCET_Endothelial,Endothelial,spacet,0.0486332380942751,0.061828624297037144,0.15089100122494498,both_negative_hot_less_negative,0.33533453941345215,0.22286953029350426,0.3104654947916667,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,17,6,0,0.7391304347826086,0.2608695652173913,0.032669782638549805,0.033087124195568605,0.03468966484069824,-0.0609314038162798,-0.1338846953072628,0.082367813540719,216.0,1973.0,hot_vs_background,Hot vs background,SpaCET_Macrophage,Macrophage,spacet,0.0840047054537331,0.07351578941679987,0.20026750918141398,both_negative_hot_less_negative,0.16334891319274902,0.16543562097784303,0.1734483242034912,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,6,17,0,0.2608695652173913,0.7391304347826086,0.008262157440185547,0.007393136256773879,0.03468966484069824,0.0794701830613385,0.1916935383074111,-0.088021447333006,216.0,1973.0,hot_vs_background,Hot vs background,SpaCET_Malignant,Malignant,spacet,-0.0911464803209221,-0.11663229013566868,0.23860272228732676,both_positive_hot_less_positive,0.08262157440185547,0.07393136256773879,0.1734483242034912,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,14,9,0,0.6086956521739131,0.391304347826087,0.9168474674224854,0.559633759043894,0.4048728942871094,-0.0237562970007415,-0.0335631034774745,0.003499430179256,216.0,1973.0,hot_vs_background,Hot vs background,SpaCET_NK,NK,spacet,0.0034994660512673,-0.0139395564362102,0.14765842069264154,both_negative_hot_less_negative,0.9405548572540283,0.6995421988048676,0.5783898489815849,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,15,8,0,0.6521739130434783,0.34782608695652173,0.18954229354858398,0.224941570898974,0.21003961563110352,-0.0667421763941446,-0.1010396858357052,0.0184158603350779,216.0,1973.0,hot_vs_background,Hot vs background,SpaCET_Plasma,Plasma,spacet,0.018455464622294,0.04665875671994466,0.19225399272389193,both_negative_hot_less_negative,0.37102540334065753,0.3748608494476157,0.42007923126220703,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,11,0,0.5217391304347826,0.4782608695652174,0.9405548572540283,0.8752501419268638,1.0,-0.0778576157233202,-0.0230468048964546,0.0238991933547785,216.0,1973.0,hot_vs_background,Hot vs background,SpaCET_T_CD4,T CD4,spacet,0.0239025932720368,0.005269502320714911,0.21143494393917,both_negative_hot_less_negative,0.9405548572540283,0.8752501419268638,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,11,0,0.5217391304347826,0.4782608695652174,0.7313888072967529,0.8419417876722315,1.0,-0.0574302400262946,-0.0507248443844013,0.0267452156164523,216.0,1973.0,hot_vs_background,Hot vs background,SpaCET_T_CD8,T CD8,spacet,0.0270671362149917,0.00418580963957024,0.16022206759804275,both_negative_hot_less_negative,0.9142360091209412,0.8752501419268638,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,11,0,0.5217391304347826,0.4782608695652174,0.22261524200439453,0.16207135813611298,1.0,-0.0592493056147682,-0.130620968923973,0.0363675255884332,216.0,1973.0,hot_vs_background,Hot vs background,SpaCET_Unidentifiable,Unidentifiable,spacet,0.0407440682572006,0.05021054199616755,0.22158247159354094,both_negative_hot_less_negative,0.37102540334065753,0.32414271627222596,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,15,8,0,0.6521739130434783,0.34782608695652173,0.09798812866210938,0.07314061568483117,0.21003961563110352,-0.0177903062434249,-0.1439386351654943,0.0865433495417112,216.0,168.0,hot_vs_cold,Hot vs cold,SNAI1_2R_scoregenes,SNAI1-2R,core,0.0869169707356367,0.09145554516382183,0.2244790074162736,both_negative_hot_less_negative,0.09798812866210938,0.08110047033052746,0.21003961563110352,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,17,6,0,0.7391304347826086,0.2608695652173913,0.06051826477050781,0.08110047033052746,0.03468966484069824,0.5914315173557826,0.5124535835275734,0.0695639530980041,216.0,168.0,hot_vs_cold,Hot vs cold,SNAI1_ac,SNAI1-ac,core,0.0924741616624168,0.06476292444058208,0.15694178490748165,both_positive_hot_more_positive,0.09077739715576172,0.08110047033052746,0.10406899452209473,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,15,8,0,0.6521739130434783,0.34782608695652173,0.06051826477050781,0.0662004529686454,0.21003961563110352,-0.0027519542483997,-0.1445982411601621,0.0629815383564381,216.0,168.0,hot_vs_cold,Hot vs cold,SNAI1_scoregenes,SNAI1,core,0.0645305347341318,0.09016732598395141,0.23845704681492141,both_negative_hot_less_negative,0.09077739715576172,0.08110047033052746,0.21003961563110352,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,11,12,0,0.4782608695652174,0.5217391304347826,0.31455397605895996,0.20993054695313879,1.0,-0.0363759530181462,0.0168959792658763,-0.0354431753982155,216.0,168.0,hot_vs_cold,Hot vs cold,ADIPOGENESIS,ADIPOGENESIS,hallmark,-0.0367987523831015,-0.05629182935520361,0.2677724444959025,hot_negative_reference_positive,0.8334650874137879,0.7442992119247648,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,9,14,0,0.391304347826087,0.6086956521739131,0.16010499000549316,0.10237911947676895,0.4048728942871094,-0.0277277841506177,0.0545128744660749,-0.0523388294253446,216.0,168.0,hot_vs_cold,Hot vs cold,ANDROGEN_RESPONSE,ANDROGEN RESPONSE,hallmark,-0.0524020958720455,-0.08515940205681767,0.2598426885724811,hot_negative_reference_positive,0.7771126429239908,0.5703979513705698,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,13,10,0,0.5652173913043478,0.43478260869565216,0.5202305316925049,0.5064711470146531,0.6776394844055176,-0.002138657337115,-0.0017723041883583,0.0705357929738691,216.0,168.0,hot_vs_cold,Hot vs cold,ANGIOGENESIS,ANGIOGENESIS,hallmark,0.0708155035129292,0.03386902068477085,0.22746608116608308,both_negative_hot_less_negative,0.8929429054260254,0.8913809200405617,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,14,9,0,0.6086956521739131,0.391304347826087,0.39307284355163574,0.3191014078546669,0.4048728942871094,0.0736730195436026,-0.043764162950069,0.0371195891463884,216.0,168.0,hot_vs_cold,Hot vs cold,APICAL_JUNCTION,APICAL JUNCTION,hallmark,0.0374224268615976,0.05795843476143701,0.2740288040633573,hot_positive_reference_negative,0.8334650874137879,0.818708266209015,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,8,15,0,0.34782608695652173,0.6521739130434783,0.41003966331481934,0.6274164752985487,0.21003961563110352,-0.0101820195429251,0.0040737014145896,-0.0356806120622605,216.0,168.0,hot_vs_cold,Hot vs cold,APICAL_SURFACE,APICAL SURFACE,hallmark,-0.0357593038340304,-0.023797058158353524,0.2388468436267202,hot_negative_reference_positive,0.8334650874137879,0.89225207011782,0.9101716677347819,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,11,0,0.5217391304347826,0.4782608695652174,0.8932116031646729,0.6745952718239749,1.0,0.0085460957780678,0.0425382358224117,0.0070042547457683,216.0,168.0,hot_vs_cold,Hot vs cold,APOPTOSIS,APOPTOSIS,hallmark,0.0070044615899386,-0.023340082784438835,0.29867994980905144,both_positive_hot_more_positive,0.9414933114438444,0.89225207011782,1.0,
