n_samples_available,sample_labels,n_positive,n_negative,n_zero,fraction_positive,fraction_negative,wilcoxon_pval,ttest_pval,sign_test_pval,median_corr,median_n_pairs,source_group,source_group_display,outer_variable,outer_variable_display,variable_family,median_fisher_z,mean_fisher_z,iqr_fisher_z,median_corr_from_fisher_z,mean_corr_from_fisher_z,wilcoxon_qval,ttest_qval,sign_test_qval,sig_marker
22,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,10,12,0,0.45454545454545453,0.5454545454545454,0.7261838912963867,0.7900562659598385,0.8318119049072266,-0.0515868497353328,171.0,snai12r_hot,SNAI1-2R hot,MP4_activated_myCAF,MP4_activated_myCAF,mp,-0.051633162320158285,-0.01567071083092193,0.3026776462461003,-0.051587326812793606,-0.015669428198606793,0.9746217727661133,0.9527050782442689,0.9506421770368304,
22,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,10,12,0,0.45454545454545453,0.5454545454545454,0.9239659309387207,0.9527050782442689,0.8318119049072266,-0.01134465476233265,171.0,snai12r_hot,SNAI1-2R hot,MP5_IFN_TLS_immune,MP5_IFN_TLS_immune,mp,-0.011345270552982387,0.00254944726568995,0.19482158032421815,-0.011344783808589942,0.002549441742172686,0.9746217727661133,0.9527050782442689,0.9506421770368304,
22,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,11,11,0,0.5,0.5,0.42448854446411133,0.3175565435710729,1.0,-0.0209353095150842,171.0,snai12r_hot,SNAI1-2R hot,MP6_APC_TAM_myeloid,MP6_APC_TAM_myeloid,mp,-0.020961128054889235,-0.0491001661130587,0.30917603955606343,-0.020958058705134605,-0.049060746801732495,0.9746217727661133,0.9527050782442689,1.0,
22,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,10,12,0,0.45454545454545453,0.5454545454545454,0.898735523223877,0.8671936182403939,0.8318119049072266,-0.0345850762847804,171.0,snai12r_hot,SNAI1-2R hot,MP7_malignant_hypoxia,MP7_malignant_hypoxia,mp,-0.03459901520194385,-0.0072609519483493425,0.2065068230537615,-0.034585215743188,-0.007260824348466749,0.9746217727661133,0.9527050782442689,0.9506421770368304,
22,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,10,0,0.5454545454545454,0.45454545454545453,0.5235109329223633,0.9297054997315983,0.8318119049072266,0.0532472801914996,171.0,snai12r_hot,SNAI1-2R hot,MP8_malignant_acute_phase_secretory,MP8_malignant_acute_phase_secretory,mp,0.053426274939543106,0.005257461473860025,0.2936582671237311,0.05337550018123156,0.005257413034071294,0.9746217727661133,0.9527050782442689,0.9506421770368304,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,5,18,0,0.21739130434782608,0.782608695652174,0.0006387233734130859,0.0005782797337024889,0.010622024536132812,-0.1331326703416454,375.0,snai12r_hot,SNAI1-2R hot,SpaCET_B_cell,B cell,spacet,-0.1339277039581606,-0.16619170505460926,0.26691736671368943,-0.1331326703416454,-0.16467836795385354,0.0015968084335327148,0.0019275991123416294,0.021244049072265625,**
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,7,16,0,0.30434782608695654,0.6956521739130435,0.09175300598144531,0.11212306268283659,0.0931396484375,-0.1087825388469726,375.0,snai12r_hot,SNAI1-2R hot,SpaCET_CAF,CAF,spacet,-0.1092147093408468,-0.09910803912787096,0.2475746373303329,-0.1087825388469726,-0.09878481595238216,0.10194778442382812,0.12458118075870732,0.133056640625,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,9,14,0,0.391304347826087,0.6086956521739131,0.0448758602142334,0.04641713100359839,0.4048728942871094,-0.0709903213010433,375.0,snai12r_hot,SNAI1-2R hot,SpaCET_Endothelial,Endothelial,spacet,-0.07110993808719718,-0.06501909352996173,0.19431863645358688,-0.0709903213010433,-0.06492762583754744,0.05609482526779175,0.05802141375449799,0.4048728942871094,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,5,18,0,0.21739130434782608,0.782608695652174,0.0034525394439697266,0.005582607566478672,0.010622024536132812,-0.1683985079221505,375.0,snai12r_hot,SNAI1-2R hot,SpaCET_Macrophage,Macrophage,spacet,-0.17001797163926982,-0.16380307150220333,0.21098818130059338,-0.1683985079221505,-0.1623536016307969,0.006905078887939453,0.00930434594413112,0.021244049072265625,**
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,23,0,0,1.0,0.0,2.384185791015625e-07,3.4120708779050782e-09,2.384185791015625e-07,0.3485304622584683,375.0,snai12r_hot,SNAI1-2R hot,SpaCET_Malignant,Malignant,spacet,0.3637700468502488,0.37644908874263533,0.22682286446063132,0.3485304622584683,0.3596197386745378,2.384185791015625e-06,3.412070877905078e-08,2.384185791015625e-06,****
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,8,15,0,0.34782608695652173,0.6521739130434783,0.027674198150634766,0.041067730694945515,0.21003961563110352,-0.0434365384996257,375.0,snai12r_hot,SNAI1-2R hot,SpaCET_NK,NK,spacet,-0.04346388718118285,-0.053378297563694506,0.11603288554469325,-0.0434365384996257,-0.05332765936776612,0.039534568786621094,0.05802141375449799,0.23337735070122612,*
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,6,17,0,0.2608695652173913,0.7391304347826086,0.0006387233734130859,0.001548893316492303,0.03468966484069824,-0.2369918291988995,375.0,snai12r_hot,SNAI1-2R hot,SpaCET_Plasma,Plasma,spacet,-0.24158451351230298,-0.22052420333395736,0.3438452289361641,-0.2369918291988995,-0.21701763339058222,0.0015968084335327148,0.0038722332912307575,0.057816108067830406,**
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,8,15,0,0.34782608695652173,0.6521739130434783,0.3294053077697754,0.3871369211629433,0.21003961563110352,-0.0261220346760112,375.0,snai12r_hot,SNAI1-2R hot,SpaCET_T_CD4,T CD4,spacet,-0.026127978659683013,-0.025351131594251116,0.21526479257538206,-0.0261220346760112,-0.025345702102671442,0.3294053077697754,0.3871369211629433,0.23337735070122612,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,5,18,0,0.21739130434782608,0.782608695652174,0.004338979721069336,0.0022653979082250977,0.010622024536132812,-0.0837703460385767,375.0,snai12r_hot,SNAI1-2R hot,SpaCET_T_CD8,T CD8,spacet,-0.08396712723710775,-0.0717439650159127,0.10394030339029253,-0.0837703460385767,-0.07162112449450708,0.0072316328684488935,0.004530795816450195,0.021244049072265625,**
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,4,19,0,0.17391304347826086,0.8260869565217391,0.0001277923583984375,0.00010554567564162196,0.002599477767944336,-0.2047308548230403,375.0,snai12r_hot,SNAI1-2R hot,SpaCET_Unidentifiable,Unidentifiable,spacet,-0.20766542961552162,-0.2181831605776149,0.27624506118319914,-0.2047308548230403,-0.21478571607024707,0.0006389617919921875,0.0005277283782081098,0.01299738883972168,***
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,9,14,0,0.391304347826087,0.6086956521739131,0.01787281036376953,0.015811228728251445,0.4048728942871094,-0.1439386351654943,168.0,snai1ac_consensus_cold,SNAI1-ac cold,SNAI1_2R_scoregenes,SNAI1-2R,core,-0.14494523422418334,-0.11220694238629765,0.31537305637233154,-0.1439386351654943,-0.11173839192162316,0.026809215545654297,0.02371684309237717,0.4048728942871094,*
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,23,0,0,1.0,0.0,2.384185791015625e-07,2.1910266903703856e-13,2.384185791015625e-07,0.5124535835275734,168.0,snai1ac_consensus_cold,SNAI1-ac cold,SNAI1_ac,SNAI1-ac,core,0.5660515008375518,0.6331879240889507,0.22678874707280006,0.5124535835275734,0.5602434433963998,7.152557373046875e-07,6.573080071111156e-13,7.152557373046875e-07,****
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,8,15,0,0.34782608695652173,0.6521739130434783,0.04844093322753906,0.05562765351620351,0.21003961563110352,-0.1445982411601621,168.0,snai1ac_consensus_cold,SNAI1-ac cold,SNAI1_scoregenes,SNAI1,core,-0.14561886069048804,-0.08766944516899143,0.34452321538020264,-0.1445982411601621,-0.08744552643330634,0.04844093322753906,0.0556276535162035,0.3150594234466553,*
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,13,10,0,0.5652173913043478,0.43478260869565216,0.5399188995361328,0.3723676881520548,0.6776394844055176,0.0168959792658763,168.0,snai1ac_consensus_cold,SNAI1-ac cold,ADIPOGENESIS,ADIPOGENESIS,hallmark,0.01689758732956627,0.029280089580936627,0.2398725264520775,0.016895979265876295,0.029271724945021362,0.7260978304106613,0.631140930505566,0.9113082721315581,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,13,10,0,0.5652173913043478,0.43478260869565216,0.06503629684448242,0.04658465304235107,0.6776394844055176,0.0545128744660749,168.0,snai1ac_consensus_cold,SNAI1-ac cold,ANDROGEN_RESPONSE,ANDROGEN RESPONSE,hallmark,0.054566968739626284,0.05770843957851778,0.17638948779586253,0.0545128744660749,0.05764446335400572,0.27228655815124514,0.22710018358146147,0.9113082721315581,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,11,12,0,0.4782608695652174,0.5217391304347826,0.44520044326782227,0.30071265373983364,1.0,-0.0017723041883583,168.0,snai1ac_consensus_cold,SNAI1-ac cold,ANGIOGENESIS,ANGIOGENESIS,hallmark,-0.0017723060440009903,-0.03576702383739269,0.21128461010135574,-0.0017723041883583,-0.035751779625309156,0.7234507203102112,0.5863896747926756,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,10,13,0,0.43478260869565216,0.5652173913043478,0.3446848392486572,0.4603679103742343,0.6776394844055176,-0.043764162950069,168.0,snai1ac_consensus_cold,SNAI1-ac cold,APICAL_JUNCTION,APICAL JUNCTION,hallmark,-0.04379213563179825,-0.02313879628340392,0.16868047129792385,-0.04376416295006899,-0.023134667633726458,0.6692978313991002,0.6649758705405607,0.9113082721315581,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,11,0,0.5217391304347826,0.4782608695652174,0.869666576385498,0.8454199820981112,1.0,0.0040737014145896,168.0,snai1ac_consensus_cold,SNAI1-ac cold,APICAL_SURFACE,APICAL SURFACE,hallmark,0.004073723949230986,0.0055387476264341096,0.1346417838070097,0.0040737014145896,0.0055386909884031135,0.8925525389219585,0.8614160658675585,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,16,7,0,0.6956521739130435,0.30434782608695654,0.06981706619262695,0.05457066455141876,0.0931396484375,0.0425382358224117,168.0,snai1ac_consensus_cold,SNAI1-ac cold,APOPTOSIS,APOPTOSIS,hallmark,0.04256392138229323,0.05437132671774866,0.13245859300536197,0.0425382358224117,0.05431781174663599,0.27228655815124514,0.23647287972281467,0.4036051432291667,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,13,10,0,0.5652173913043478,0.43478260869565216,0.4274179935455322,0.26277734677715237,0.6776394844055176,0.0062080482039532,168.0,snai1ac_consensus_cold,SNAI1-ac cold,CHOLESTEROL_HOMEOSTASIS,CHOLESTEROL HOMEOSTASIS,hallmark,0.006208127958238835,0.031074966558407396,0.1287043031002659,0.006208048203953199,0.0310649678699413,0.7234507203102112,0.553571501435179,0.9113082721315581,
